"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","X_11","X_12","X_13","X_14","X_15","X_16","X_17","X_18","X_19","X_20","X_21","X_22","X_23","h","d","m","purchase_date","return_date","target"
-1.49,2.2,-1.53,-0.49,0.57,0.86,-2.29,-0.16,-2.17,1.0,-1.58,-0.51,-0.91,-0.22,0.4,2.02,-1.56,0.6,1.39,-1.7,0.57,-1.24,1.22,1.16,"h_5","d_6","m_11","2018-03-15","2019-02-21 05:00:00",22
1.67,1.37,0.0,-1.19,0.17,0.66,2.05,-0.36,-1.48,-0.78,-1.27,0.75,2.07,-1.15,-0.52,-0.37,0.72,-1.51,0.06,-0.21,0.9,-0.96,-0.69,-0.02,"h_3","d_7","m_14","2014-07-19","2015-09-26 03:00:00",24
0.96,0.22,0.39,0.77,0.37,0.43,1.91,0.67,0.54,1.54,0.53,-2.02,-0.26,1.25,1.48,-0.39,0.59,-0.36,-1.15,0.7,-0.99,-0.12,-0.9,-1.4,"h_4","d_6","m_27","2002-07-26","2004-11-01 04:00:00",37
0.04,1.04,0.72,-0.07,1.53,-0.71,0.1,0.94,0.82,1.0,0.68,-0.27,0.9,0.22,0.0,1.82,-0.71,-0.4,-0.49,-0.04,0.24,0.29,-0.73,0.17,"h_3","d_7","m_6","2015-08-20","2016-02-27 03:00:00",16
1.1,-0.74,-0.83,-0.36,-0.54,0.02,-0.89,0.54,-0.51,0.24,0.81,1.36,0.07,0.47,-0.58,1.91,0.14,-0.48,-0.19,0.46,-0.73,1.98,0.01,-0.28,"h_3","d_6","m_26","2012-01-07","2014-03-13 03:00:00",35
-0.09,-0.59,-0.68,-0.67,-0.15,0.16,0.37,0.27,0.06,-1.0,-1.98,-0.76,-1.49,0.45,0.04,-0.48,-0.32,0.76,0.07,-0.69,-2.18,-0.09,-0.21,-0.74,"h_10","d_8","m_0","2017-03-16","2017-03-24 10:00:00",18
-2.69,0.04,0.97,2.67,-0.63,0.24,0.51,1.68,-2.39,1.99,-0.05,1.02,-0.09,-1.02,-0.33,1.48,0.5,-1.15,0.14,-0.38,0.81,-0.45,0.17,0.4,"h_2","d_8","m_21","2024-01-06","2025-10-14 02:00:00",31
1.71,-0.01,-0.93,0.96,0.83,1.17,0.69,1.46,2.48,0.93,-0.01,-0.67,1.72,-0.58,-0.88,0.73,-0.06,1.04,0.09,-0.32,0.2,-1.01,0.31,-0.31,"h_5","d_7","m_29","2008-01-07","2010-06-14 05:00:00",41
-0.72,-0.35,0.58,0.12,0.13,0.57,-0.05,1.71,-0.47,0.85,0.79,1.43,-0.4,-0.57,-0.51,2.23,-1.14,-1.8,-1.99,-0.94,-0.92,1.2,1.4,0.63,"h_6","d_11","m_1","2008-11-04","2008-12-15 06:00:00",18
-1.91,-1.34,-0.8,1.2,0.33,-0.59,-0.3,0.78,-1.72,-1.11,2.24,-1.14,1.71,0.73,0.96,-0.64,-0.52,-0.86,-0.56,-0.77,1.2,-0.81,-0.3,-0.69,"h_6","d_10","m_10","2018-10-26","2019-09-05 06:00:00",26
0.65,0.53,-1.32,-0.01,-1.56,-0.47,1.33,0.06,-0.3,-0.13,-0.16,0.54,0.22,0.63,0.95,-2.16,-0.14,-0.4,0.24,1.72,0.59,1.22,1.55,-0.19,"h_1","d_6","m_3","2005-09-27","2006-01-02 01:00:00",10
2.55,-1.4,0.43,-0.93,-0.94,-2.0,-0.48,-0.2,1.02,0.18,-0.26,0.79,0.7,-0.44,1.63,-0.17,-1.84,2.24,1.78,1.05,1.08,0.22,0.42,-0.32,"h_5","d_8","m_25","2005-08-16","2007-09-24 05:00:00",38
-1.01,0.49,-0.48,-0.73,2.58,0.7,0.81,0.65,-1.34,1.48,1.19,0.92,-0.36,0.52,-1.13,1.04,-0.84,0.05,-0.02,0.21,0.85,1.11,0.91,-0.45,"h_10","d_11","m_18","2012-01-14","2013-07-25 10:00:00",39
1.28,-0.63,-0.68,-0.57,0.2,-2.72,-0.84,-0.06,1.74,2.58,-0.96,-1.09,-0.92,0.79,-0.74,-0.13,0.8,-1.15,-0.35,0.72,0.46,-1.32,0.26,0.0,"h_1","d_7","m_0","2003-07-27","2003-08-03 01:00:00",8
0.01,-0.51,1.43,0.47,0.72,1.39,0.57,0.1,-1.08,-0.35,2.04,0.49,-2.02,-0.8,1.12,-1.3,0.32,0.7,-0.33,0.6,1.91,-0.81,0.7,1.44,"h_1","d_10","m_6","2018-01-20","2018-07-30 01:00:00",17
-1.22,-1.3,0.57,-1.69,0.1,0.41,-0.37,-0.07,2.17,-0.47,2.4,-0.51,-0.98,-1.38,0.47,-1.15,-0.81,-0.55,-1.98,-0.05,-1.66,0.75,0.25,1.19,"h_0","d_9","m_25","2001-12-16","2004-01-25 00:00:00",34
-0.33,-0.6,0.78,1.66,-1.33,1.77,-0.56,0.05,3.87,-0.73,1.43,0.0,-0.59,-1.07,0.5,1.57,-1.54,-0.45,-0.14,1.55,-2.34,0.41,-0.96,0.78,"h_8","d_9","m_17","2022-10-10","2024-03-19 08:00:00",34
-1.14,1.04,-0.16,-0.49,1.03,0.32,1.5,-0.29,0.62,-0.54,0.18,-0.31,1.06,0.35,0.59,-0.06,0.84,0.86,-1.44,-0.54,1.37,-0.99,-0.13,-0.18,"h_1","d_8","m_1","2014-09-27","2014-11-04 01:00:00",10
-1.47,-0.68,-0.9,-2.1,0.76,0.08,2.23,0.81,0.78,1.35,0.19,-0.07,0.47,0.67,-1.11,-0.37,0.11,1.37,1.33,0.25,0.98,0.67,-0.8,-0.16,"h_2","d_7","m_29","2019-09-16","2022-02-23 02:00:00",38
0.49,0.18,0.19,0.97,0.65,0.18,-2.13,0.85,1.06,-1.33,1.31,0.2,-0.01,-1.35,-1.06,0.93,-0.11,-0.36,-1.34,1.17,0.67,-2.39,-1.54,0.59,"h_4","d_9","m_16","2016-05-26","2017-10-05 04:00:00",29
-0.7,1.16,-1.3,0.93,-0.74,0.93,0.0,0.6,-0.13,0.92,0.46,-1.2,-1.12,-0.95,-1.97,-0.15,0.8,-1.18,0.45,-1.18,0.93,-0.34,0.19,1.18,"h_4","d_9","m_23","2020-01-07","2021-12-16 04:00:00",36
0.93,-0.68,-0.42,-0.41,-0.29,-0.93,-1.55,0.13,-0.01,1.11,-0.35,-1.61,-0.25,0.98,-0.94,1.84,0.28,0.45,-0.19,-0.19,-0.67,-0.54,-0.8,0.16,"h_6","d_9","m_6","2011-02-11","2011-08-20 06:00:00",21
-0.78,0.53,-0.74,0.82,-1.32,0.35,1.19,0.88,1.2,-1.04,-1.76,0.83,-0.47,0.39,-0.15,1.11,0.83,-0.04,-0.79,-0.67,0.07,-0.53,1.08,-0.62,"h_2","d_6","m_6","2005-05-08","2005-11-14 02:00:00",14
0.07,0.5,-0.81,-0.38,1.24,-0.34,-0.01,-0.14,-0.85,-0.68,0.3,-0.32,1.1,-0.87,-1.1,0.62,-0.05,-0.98,0.88,-0.47,-1.14,-0.8,-1.28,-0.4,"h_6","d_9","m_3","2006-02-19","2006-05-28 06:00:00",18
-0.14,-0.35,-0.29,0.65,0.48,-1.22,-1.96,1.19,-0.22,0.75,-0.79,0.56,0.63,-1.12,-0.54,1.16,-1.48,0.43,0.32,-2.48,-1.66,0.01,0.67,-1.44,"h_9","d_11","m_3","2011-10-27","2012-02-07 09:00:00",23
-0.48,1.23,-1.6,-1.66,-1.32,0.85,0.71,-0.57,0.46,-0.1,0.23,2.28,0.68,0.84,0.49,0.13,0.19,1.2,-0.23,-1.66,-0.14,-1.77,-0.64,-0.64,"h_10","d_9","m_14","2005-07-18","2006-09-27 10:00:00",33
-0.48,-1.04,-0.62,0.02,1.17,-0.17,-1.75,1.7,-0.22,-0.25,0.3,-0.28,-0.59,-0.54,-0.49,0.44,-0.74,0.72,0.26,-0.84,1.71,0.71,0.86,0.26,"h_9","d_11","m_12","2022-07-13","2023-07-24 09:00:00",32
-1.2,1.61,-0.01,0.43,-0.65,-0.61,-0.39,-0.01,-0.01,1.99,1.25,0.77,0.49,0.28,0.72,0.25,1.18,-1.17,-1.62,-1.87,1.47,1.03,1.0,-0.03,"h_9","d_8","m_5","2009-09-23","2010-03-03 09:00:00",22
1.05,0.63,0.41,-0.51,-0.85,-0.21,0.55,-0.09,0.51,-0.28,-0.22,-0.94,2.06,-0.42,-0.13,0.64,-0.86,-1.31,1.27,0.37,-0.45,-0.44,0.54,-0.76,"h_11","d_6","m_18","2018-07-31","2020-02-06 11:00:00",35
0.56,-2.0,-0.72,-0.69,-0.86,-0.07,1.52,0.37,0.67,0.89,-0.33,0.17,-1.69,-1.5,-0.17,0.86,0.88,-1.18,-0.49,-0.71,-0.24,-0.2,-0.89,1.79,"h_2","d_8","m_27","2022-11-24","2025-03-04 02:00:00",37
1.17,-0.79,1.68,-1.44,-1.49,-0.48,-1.76,-0.8,-0.59,1.78,0.14,0.85,-1.94,0.3,0.08,-0.34,1.24,0.09,0.38,1.12,-0.94,-0.63,0.19,0.35,"h_2","d_6","m_22","2011-06-28","2013-05-04 02:00:00",30
-0.39,-0.92,1.04,-0.22,0.46,1.51,-1.76,-1.42,-0.46,-1.52,2.46,-0.81,-1.32,1.52,1.49,-0.88,0.23,-2.02,0.88,-0.03,-0.51,-0.86,-0.04,-0.66,"h_9","d_10","m_23","2021-07-10","2023-06-20 09:00:00",42
-3.06,-0.59,-1.08,0.03,-1.7,-1.1,-0.58,-1.85,0.53,0.5,-0.78,-0.4,1.54,0.21,0.52,2.79,-0.7,-0.23,-1.29,-0.24,-0.65,0.8,0.15,0.57,"h_9","d_10","m_13","2019-06-23","2020-08-02 09:00:00",32
-0.71,1.77,-2.26,0.42,-1.01,3.01,1.52,0.32,1.44,0.68,-0.25,0.29,-0.58,0.32,-0.06,-1.71,-0.34,-0.52,-0.74,1.11,-1.41,1.14,-0.94,0.96,"h_11","d_9","m_11","2016-01-06","2016-12-15 11:00:00",31
0.87,0.89,-0.36,0.72,-0.52,0.8,-0.42,0.37,-1.85,0.8,0.83,-1.18,-0.22,-0.74,-0.13,-0.32,0.45,1.53,-0.19,0.93,0.87,0.43,-3.08,-0.14,"h_4","d_7","m_24","2020-05-10","2022-05-17 04:00:00",35
-0.92,0.42,1.12,-0.17,1.57,1.04,0.37,-0.64,0.4,0.08,0.65,0.68,-0.22,-1.5,-0.34,0.71,-1.9,-0.94,0.92,0.12,-0.77,-0.23,-0.26,-0.09,"h_11","d_8","m_27","2020-11-28","2023-03-08 11:00:00",46
1.54,-0.48,-1.59,0.42,0.9,-1.18,0.88,0.22,1.72,-0.69,-0.06,0.7,0.35,0.74,-0.75,0.42,-0.9,-0.22,-0.03,-0.1,1.55,-1.35,-0.42,-0.13,"h_1","d_11","m_20","2007-10-30","2009-07-11 01:00:00",32
-1.03,-0.87,1.06,0.74,0.73,-1.09,-0.99,0.32,1.18,0.16,-0.65,-0.12,1.25,0.87,-0.64,0.21,1.87,0.43,-0.76,-1.35,-1.22,0.0,-0.81,-0.63,"h_9","d_8","m_6","2002-04-05","2002-10-13 09:00:00",23
-0.69,1.41,0.08,1.95,-1.33,-0.59,-1.08,2.66,-0.46,0.19,0.78,1.94,0.99,0.66,1.04,0.16,2.54,0.69,-0.5,-0.04,1.3,0.97,0.96,0.54,"h_10","d_8","m_15","2001-12-07","2003-03-15 10:00:00",33
-0.19,-0.65,-0.42,1.5,1.28,-0.89,-1.89,-0.47,-0.13,-0.01,-0.35,-0.53,1.1,-0.15,0.65,1.27,-1.84,0.49,0.29,0.13,0.52,-1.17,1.14,-0.03,"h_2","d_8","m_27","2018-12-18","2021-03-26 02:00:00",37
-1.19,0.79,0.27,-0.06,-0.77,1.4,-0.43,-0.16,0.24,-0.01,0.04,-1.71,-0.29,0.97,-1.29,2.04,-1.78,-0.12,0.1,1.87,-0.06,0.83,-0.1,0.21,"h_2","d_10","m_12","2017-01-23","2018-02-02 02:00:00",24
-0.02,0.5,-1.88,1.09,-0.37,-1.18,-0.3,0.14,0.57,0.85,-0.03,0.54,-1.53,-0.74,-0.35,-0.18,-0.88,0.06,-0.29,1.57,-0.23,-0.06,1.16,0.62,"h_11","d_10","m_24","2007-06-16","2009-06-26 11:00:00",45
-0.93,0.04,-0.01,1.1,-0.51,-0.25,0.21,1.48,0.37,0.09,-0.55,-1.54,-0.33,1.07,-1.14,-0.48,0.82,-1.09,0.04,0.04,-0.06,-0.4,0.65,0.54,"h_0","d_8","m_11","2021-10-04","2022-09-12 00:00:00",19
1.31,-0.45,-1.15,1.14,-0.79,-0.6,-0.31,-0.34,1.4,2.05,0.3,-1.3,-0.48,1.52,-0.44,1.05,0.01,-0.07,-0.92,0.58,-0.07,2.31,0.04,0.05,"h_5","d_6","m_0","2008-12-03","2008-12-09 05:00:00",11
0.25,-1.77,0.15,1.56,-1.95,-0.98,-0.76,0.88,-2.14,0.05,0.44,1.22,2.06,0.3,0.35,-1.08,-1.15,-0.35,0.19,0.99,-0.55,-0.29,0.09,0.78,"h_7","d_7","m_3","2019-09-24","2019-12-31 07:00:00",17
-1.24,-0.37,-0.94,0.06,-0.52,0.43,0.97,-0.22,0.6,-0.51,0.3,-1.45,0.79,0.47,0.09,-0.95,-0.19,-0.41,-0.73,-0.75,0.51,-0.59,0.72,0.59,"h_5","d_6","m_13","2008-03-07","2009-04-13 05:00:00",24
-0.71,-0.42,-1.66,0.65,0.02,0.96,0.65,1.0,-1.41,-0.77,-0.79,-0.57,-0.82,-1.35,0.41,-0.42,1.15,-0.84,-0.55,-0.77,0.25,0.08,1.16,-0.74,"h_6","d_7","m_18","2016-09-04","2018-03-11 06:00:00",31
1.86,0.14,0.57,0.56,0.13,0.84,0.51,0.57,1.3,-0.38,0.4,-0.23,-0.12,1.39,-0.44,-0.21,-0.11,1.21,1.4,0.12,-0.02,0.28,0.77,-2.02,"h_0","d_11","m_6","2013-10-18","2014-04-29 00:00:00",17
0.36,-0.53,-1.41,0.25,0.28,-0.19,0.54,0.24,-0.88,0.49,1.11,-0.52,-0.43,0.49,-1.54,-0.26,0.22,-0.06,0.79,-0.04,-1.14,-0.14,1.95,0.59,"h_11","d_9","m_14","2001-12-15","2003-02-24 11:00:00",34
-1.24,-0.57,-0.26,1.98,0.42,-0.56,-0.27,-0.45,-0.96,0.7,0.81,0.07,-1.28,-0.48,1.45,-0.71,1.38,-0.72,-0.2,-1.43,-0.11,1.25,0.93,-0.23,"h_3","d_9","m_24","2012-01-21","2014-01-30 03:00:00",36
-1.38,0.26,-0.37,0.43,-0.48,-2.54,1.46,0.22,0.75,-0.95,0.07,1.59,-1.98,1.39,1.38,-0.62,0.22,-1.55,-1.94,0.7,-0.45,0.69,-0.12,-1.75,"h_7","d_7","m_8","2016-08-24","2017-05-01 07:00:00",22
0.91,0.62,-1.68,-0.32,-1.44,0.77,-2.82,1.72,-0.15,-1.68,-2.17,1.53,-0.75,1.46,-1.0,0.35,-0.41,-1.94,-1.09,0.68,0.52,-0.77,0.47,-0.71,"h_3","d_7","m_6","2002-10-02","2003-04-09 03:00:00",16
-0.01,-0.72,-0.2,-1.16,-0.28,-0.67,0.18,-2.18,-0.39,-0.19,0.16,0.44,0.26,2.44,-2.31,-0.73,0.68,0.7,-0.39,-1.29,0.67,1.01,-0.6,0.97,"h_1","d_11","m_16","2023-10-28","2025-03-11 01:00:00",28
-0.55,-1.95,-1.26,0.43,-0.03,-1.03,0.22,0.26,-1.0,-0.59,1.34,-0.03,0.72,1.32,1.58,-0.14,0.74,-2.11,0.49,0.6,-1.45,0.17,-0.96,0.26,"h_7","d_11","m_3","2010-09-30","2011-01-10 07:00:00",21
0.54,-0.14,-1.0,0.69,0.58,-3.22,-1.51,0.92,-0.83,-0.63,1.25,-0.01,0.08,-0.33,1.05,-1.27,0.39,-0.05,0.92,1.5,-1.11,0.22,-1.01,0.02,"h_10","d_7","m_17","2017-11-19","2019-04-26 10:00:00",34
1.56,-2.74,-0.86,1.13,-0.75,0.02,-0.24,-1.93,0.03,-1.43,-1.01,1.76,-0.44,-1.3,0.56,-0.8,2.15,-0.06,-0.19,-1.51,-1.9,-1.03,0.56,-0.26,"h_8","d_8","m_5","2011-03-05","2011-08-13 08:00:00",21
1.33,0.47,-0.09,-0.59,0.17,0.81,1.22,0.73,-1.39,-0.29,-3.02,-0.72,-0.48,-0.45,-0.35,-0.03,1.92,-1.75,1.41,-0.32,-2.7,0.55,0.01,0.9,"h_4","d_11","m_6","2020-07-06","2021-01-17 04:00:00",21
-0.03,-0.64,-3.26,0.08,0.9,1.14,-1.92,0.1,0.09,-1.99,0.06,1.39,-0.95,0.67,-0.36,-0.09,-0.8,-1.54,0.12,-0.45,-0.07,0.52,1.06,-0.08,"h_5","d_11","m_5","2006-08-24","2007-02-04 05:00:00",21
-1.09,-0.96,1.02,-1.28,-0.62,-0.78,0.05,2.09,0.47,0.13,1.13,-0.95,0.05,-0.1,-0.78,0.64,-1.04,0.05,1.51,-1.39,-1.35,-0.5,-0.6,-0.14,"h_0","d_6","m_0","2009-03-18","2009-03-24 00:00:00",6
0.76,0.44,-0.86,0.01,0.38,-0.41,-0.49,0.12,0.19,-0.87,-0.64,-1.01,0.06,0.14,0.23,0.02,-0.1,1.59,-1.35,-2.57,0.66,0.61,0.19,-1.8,"h_1","d_7","m_6","2022-09-03","2023-03-10 01:00:00",14
0.61,1.05,1.75,1.79,0.57,0.5,-0.02,1.06,-0.1,-0.65,0.24,0.36,0.96,-0.07,-0.19,0.82,0.34,-1.23,-1.56,0.41,-0.17,-0.34,-1.57,0.26,"h_6","d_7","m_0","2021-03-03","2021-03-10 06:00:00",13
1.58,-1.56,1.07,0.52,-0.57,-0.15,-0.43,0.97,1.15,-2.74,0.57,-1.38,-0.6,1.83,-1.0,-0.06,-0.85,-0.12,2.68,-0.68,1.33,0.69,1.02,0.1,"h_1","d_11","m_18","2021-02-23","2022-09-03 01:00:00",30
-1.98,0.55,0.89,0.41,1.49,0.65,1.24,0.89,-0.87,0.39,1.59,0.17,-0.07,-0.02,1.3,-0.87,-0.25,-0.19,-0.69,-1.24,0.55,-1.8,-0.29,-0.51,"h_2","d_6","m_22","2014-07-11","2016-05-17 02:00:00",30
0.76,-0.87,1.1,-1.67,1.25,1.64,-0.12,0.4,1.32,-0.94,-0.15,0.24,1.57,0.04,1.74,-0.25,-0.01,-0.08,0.61,-0.49,-0.8,0.42,-0.48,0.02,"h_4","d_10","m_3","2012-05-23","2012-09-02 04:00:00",17
0.12,1.37,-1.78,0.68,0.32,-1.5,1.34,1.03,0.29,-0.96,0.1,0.21,-2.16,-1.35,1.15,0.78,0.2,0.65,-0.25,0.19,0.91,1.05,-1.07,0.81,"h_3","d_7","m_12","2011-08-18","2012-08-25 03:00:00",22
0.97,0.39,-0.69,-0.45,-0.75,-0.77,1.82,0.74,-0.75,0.39,-1.42,-1.16,-0.03,0.44,0.05,1.69,-1.49,1.68,-0.22,0.35,-1.74,-0.32,-0.22,-0.59,"h_10","d_7","m_24","2012-10-30","2014-11-06 10:00:00",41
1.31,1.84,-1.4,1.18,0.67,1.05,-1.0,-0.8,0.26,0.72,-1.33,0.6,0.3,0.26,1.4,0.13,0.44,-0.79,0.25,1.09,-0.27,-0.86,-0.19,1.9,"h_10","d_7","m_29","2022-01-13","2024-06-20 10:00:00",46
0.57,-0.42,0.62,0.61,-0.36,1.59,0.42,1.57,-0.31,1.17,0.24,0.0,1.83,2.22,1.01,1.34,0.24,0.71,-1.56,1.68,0.93,1.34,-0.11,-0.92,"h_5","d_9","m_8","2005-12-05","2006-08-14 05:00:00",22
0.47,0.19,-0.86,0.59,0.44,0.1,-1.07,1.45,0.42,-1.03,0.41,-0.78,0.01,0.9,0.68,0.88,-0.46,1.11,-1.57,-0.88,1.92,-0.11,-1.38,-0.46,"h_8","d_7","m_29","2003-07-07","2005-12-14 08:00:00",44
1.81,0.9,-1.94,-0.78,1.24,-1.87,0.76,0.65,-0.18,-0.27,0.71,-0.43,0.71,1.49,0.12,0.32,-1.57,0.07,0.05,-1.09,-0.39,-2.07,-0.54,-0.58,"h_6","d_10","m_11","2017-02-23","2018-02-02 06:00:00",27
-0.53,-0.37,0.56,-0.04,-0.25,-0.48,0.54,0.31,-0.76,-0.64,0.32,-0.19,-0.91,0.41,0.07,0.38,-0.75,0.0,0.38,-0.79,1.48,0.67,0.17,-0.76,"h_10","d_10","m_16","2004-03-28","2005-08-07 10:00:00",36
-0.3,0.85,-0.5,-1.28,-0.42,0.21,0.87,0.26,-0.36,0.06,-1.61,0.33,-0.52,0.14,1.3,0.21,0.35,-1.69,0.25,-1.18,-1.16,-0.63,0.67,-0.6,"h_8","d_10","m_23","2018-10-08","2020-09-18 08:00:00",41
-0.38,0.71,0.33,-0.62,0.34,1.14,1.06,-0.25,-1.47,-0.12,0.35,-1.33,-0.47,0.41,-2.19,3.03,-0.17,-2.17,1.43,1.33,1.22,-0.53,0.12,0.07,"h_4","d_10","m_17","2004-08-26","2006-02-05 04:00:00",31
0.37,-0.45,-2.48,-0.46,1.63,-0.07,0.93,0.64,0.36,1.18,0.01,-0.65,1.65,-1.77,-0.14,-0.74,0.67,0.01,-0.34,1.05,1.09,0.89,0.03,0.4,"h_6","d_11","m_26","2011-10-09","2013-12-20 06:00:00",43
-1.1,0.68,-0.32,0.45,1.54,0.46,-0.87,1.59,0.81,0.07,0.33,-0.59,-0.97,1.58,-2.68,-0.2,0.54,-1.06,0.7,0.53,0.37,0.56,1.01,-1.21,"h_5","d_8","m_3","2011-08-25","2011-12-03 05:00:00",16
-0.62,-0.06,0.38,-0.06,1.48,-0.23,0.47,-0.79,-1.33,-0.66,-0.59,-0.39,-0.11,-1.12,0.46,0.92,-1.38,-0.7,-2.1,-0.4,0.11,0.74,0.19,-0.02,"h_10","d_9","m_8","2023-01-08","2023-09-17 10:00:00",27
-0.06,0.09,-0.81,0.59,-0.52,0.46,-0.37,-0.61,-0.65,0.32,-0.93,-0.28,0.55,-1.5,-0.43,-0.24,-1.1,-2.35,-0.47,-1.58,1.14,-0.09,-1.66,-0.68,"h_0","d_6","m_20","2007-12-03","2009-08-09 00:00:00",26
0.46,-1.2,1.56,0.19,-0.93,-0.7,0.86,0.28,0.47,0.53,-0.6,0.05,0.48,-0.97,0.3,0.76,-1.55,2.19,1.41,0.74,0.4,-0.78,0.94,-0.9,"h_3","d_9","m_24","2014-08-06","2016-08-15 03:00:00",36
-1.25,1.85,1.65,-0.41,1.69,0.33,-1.59,-1.01,0.38,-1.17,0.34,-0.95,-2.59,-0.23,0.51,-0.63,0.76,-0.06,0.81,-1.39,0.86,0.84,3.03,-0.22,"h_5","d_9","m_15","2014-02-14","2015-05-23 05:00:00",29
0.17,0.37,1.76,-1.27,-0.44,-0.47,-0.84,0.88,0.32,0.92,-1.3,0.58,0.08,-1.6,-0.97,0.37,0.71,0.55,-0.93,-1.42,0.63,0.65,0.03,0.99,"h_8","d_10","m_28","2021-09-15","2024-01-25 08:00:00",46
-0.81,0.53,1.8,0.73,1.87,-0.17,-0.1,-0.93,-0.08,0.95,0.56,0.65,-1.28,0.76,-0.38,0.37,-0.32,0.34,-0.3,0.52,1.3,-0.19,1.57,0.73,"h_8","d_6","m_8","2023-04-04","2023-12-10 08:00:00",22
-0.26,2.94,-0.56,-0.55,0.19,0.49,-0.54,-1.02,0.54,-0.3,-0.13,1.71,2.2,0.35,0.1,-2.09,-1.62,-0.73,-0.94,-0.17,0.87,0.08,-0.57,-1.52,"h_9","d_8","m_19","2010-01-12","2011-08-20 09:00:00",36
0.63,0.85,0.29,1.28,1.87,-0.62,0.75,-0.22,0.55,-0.06,-0.72,-0.16,-0.38,-0.27,-1.34,1.04,-0.13,2.19,-0.58,-0.32,1.94,0.27,-0.26,0.61,"h_9","d_9","m_7","2006-06-28","2007-02-06 09:00:00",25
0.28,-1.8,-2.38,1.28,0.42,-0.09,-0.63,-0.53,-0.52,-1.25,-1.27,-0.41,-1.15,1.27,0.63,0.77,-0.24,0.19,1.05,0.89,-0.19,0.19,-0.42,0.32,"h_5","d_6","m_28","2014-04-27","2016-09-02 05:00:00",39
0.03,-0.79,0.07,0.56,2.24,0.61,-0.49,-2.4,0.57,-0.32,1.25,-1.37,0.46,0.47,1.99,-1.76,0.5,-1.46,0.75,-0.67,0.15,0.19,0.09,-0.52,"h_2","d_11","m_3","2021-11-04","2022-02-15 02:00:00",16
-0.87,-0.2,1.54,0.41,-0.01,-0.59,-0.93,0.98,1.69,1.66,-0.13,0.26,-1.15,2.42,0.09,0.0,1.89,-0.42,0.99,-0.26,-2.0,1.05,-0.57,0.71,"h_11","d_7","m_24","2015-07-08","2017-07-15 11:00:00",42
-1.57,0.45,-0.26,-2.85,-0.99,-0.71,-1.67,0.29,1.07,1.34,0.96,-0.9,-0.19,0.41,-0.59,-0.34,-1.19,-2.18,1.3,-2.06,-0.28,-1.56,1.48,-0.95,"h_6","d_9","m_5","2015-01-04","2015-06-13 06:00:00",20
0.33,0.55,-0.01,-0.48,1.97,0.45,-0.09,1.1,-2.04,-1.06,-1.39,0.89,-0.5,-2.04,0.52,-0.55,0.76,1.28,-0.35,1.54,1.34,-0.53,-0.19,-0.22,"h_11","d_7","m_4","2016-05-29","2016-10-06 11:00:00",22
0.67,0.35,0.55,-0.4,-1.53,-1.17,-0.96,-0.78,-0.89,0.97,-1.71,-0.99,1.33,0.5,0.17,-0.7,-0.16,0.0,0.28,0.76,0.45,0.79,-0.37,0.25,"h_3","d_11","m_12","2012-12-24","2014-01-04 03:00:00",26
0.33,0.08,-0.89,1.05,0.78,0.45,-0.75,-1.92,-1.15,0.55,0.77,2.27,0.05,-0.58,-0.7,-1.4,-1.0,1.06,-0.34,0.04,-0.38,-1.21,0.52,-0.06,"h_1","d_9","m_16","2023-05-05","2024-09-14 01:00:00",26
0.93,0.7,1.06,0.43,-1.31,-0.51,0.44,0.24,2.5,1.2,0.45,2.52,1.0,1.77,-2.05,0.79,-0.91,-1.59,-0.37,0.94,0.46,0.94,0.16,0.39,"h_6","d_8","m_11","2021-05-18","2022-04-26 06:00:00",25
-0.58,0.08,-1.64,-1.53,0.84,0.24,1.86,-1.63,1.03,-0.84,1.47,-0.36,0.46,0.51,0.22,0.78,-1.65,0.65,-0.69,0.4,-0.99,-1.05,0.1,-0.06,"h_8","d_9","m_28","2019-01-30","2021-06-08 08:00:00",45
-1.01,-2.24,0.26,1.01,1.38,-0.25,0.37,-2.1,0.35,0.42,-1.32,0.39,0.54,-0.24,1.25,0.91,-1.02,2.6,-1.83,-0.24,0.75,1.22,1.64,-1.18,"h_1","d_8","m_16","2018-08-02","2019-12-10 01:00:00",25
1.1,1.62,-1.04,-0.02,0.25,0.18,1.16,-0.15,0.46,-0.24,0.88,0.11,0.8,0.54,0.45,-0.71,-0.6,-0.11,-0.13,0.94,-1.05,-0.56,-0.0,1.9,"h_0","d_10","m_26","2019-02-28","2021-05-08 00:00:00",36
-0.28,-1.36,0.53,-0.82,-0.28,-0.2,-0.37,0.03,1.23,-0.98,1.32,-0.34,0.07,-0.75,0.61,1.01,2.67,-1.27,-0.29,-0.49,1.49,-1.0,-0.78,-0.22,"h_2","d_8","m_25","2009-03-09","2011-04-17 02:00:00",35
0.03,0.28,-0.95,0.15,-0.35,-1.28,-1.79,-0.51,-0.21,1.05,1.08,-1.75,0.22,-0.74,-0.23,0.34,0.11,0.73,2.71,-1.49,0.37,1.15,-0.68,-1.15,"h_7","d_7","m_5","2007-09-17","2008-02-24 07:00:00",19
0.45,-1.77,-0.28,-0.59,0.16,0.41,0.01,-0.65,1.7,1.28,-0.09,-1.18,0.89,-0.28,-0.68,-0.54,-0.2,0.1,-0.45,-0.39,0.83,0.07,0.39,0.67,"h_8","d_7","m_28","2017-01-02","2019-05-09 08:00:00",43
