"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","X_11","target"
-1.45,-0.68,0.99,-1.29,1.86,0.58,-2.47,-0.5,-0.11,0.33,0.23,-1.55,0.6038123741146171
-0.45,1.35,-0.6,0.86,0.37,-0.22,0.79,-1.56,0.11,-0.31,-0.0,-0.3,0.6596227570758499
0.41,-1.4,-0.73,1.89,0.01,0.18,0.96,-0.4,0.63,0.84,-0.71,0.87,-0.7404776298233067
-0.12,0.79,-0.74,-0.41,0.19,1.49,-0.92,-0.57,1.15,-0.82,-1.15,-0.04,-0.3318227342570373
-0.08,-0.5,-0.22,1.54,-1.18,0.83,0.03,0.07,2.5,-0.0,-0.48,-0.04,1.4352087568419238
1.62,1.29,1.71,0.43,-0.13,0.24,0.13,0.96,-1.69,-0.25,0.4,-0.01,-0.4551193755257892
-1.73,0.62,0.92,0.84,-0.2,-0.96,0.1,-0.93,0.98,0.62,0.27,-1.6,-0.3620767749631531
-0.42,1.02,0.82,0.11,-0.64,0.02,-0.47,-2.61,2.67,0.53,1.45,-1.28,-0.12916710658313307
0.93,0.64,-1.73,1.18,0.99,-1.22,-0.07,-0.73,-1.7,0.72,-0.93,-0.73,1.4510658476753042
-2.2,-0.63,1.34,-0.47,-0.01,-0.24,0.99,0.21,1.33,-0.3,1.5,1.76,1.3676547691937306
0.43,-1.04,-1.59,-1.43,2.5,0.47,1.16,-0.93,-1.34,-0.08,-0.63,1.1,-0.22366247058515523
-0.26,-1.29,-2.08,-1.01,0.1,-0.24,0.0,-0.17,0.93,-0.25,0.65,0.64,-0.7400520258840299
-1.01,0.38,-0.18,-0.23,0.25,1.4,0.12,-0.97,-0.34,-0.2,1.57,-2.21,-0.5534333029829153
-0.64,0.18,-0.16,0.47,-1.36,0.16,0.64,0.25,-0.26,0.39,1.01,-0.8,-1.5033761264524037
0.78,-1.06,-1.86,0.74,0.38,0.09,-0.59,-0.71,0.23,0.38,-0.78,1.01,-1.1050256150132483
-0.99,0.45,0.16,-0.67,1.69,0.32,-1.48,1.87,-0.81,-0.08,-1.14,-0.97,-0.6315381058342503
-0.64,1.54,1.09,0.67,1.43,0.04,0.14,-0.09,-0.38,0.99,-0.34,0.05,-0.2376667559685177
0.22,-0.47,-1.71,0.68,-2.19,-0.68,0.85,0.13,1.51,-1.83,0.59,0.26,1.147606644786967
-1.59,-0.05,0.66,0.1,-0.11,-0.37,0.31,-0.38,1.11,0.35,-1.19,-1.25,-2.664798252123266
-0.45,-1.38,-0.09,-0.06,0.11,-0.5,0.12,0.35,-1.57,-0.99,-0.69,0.04,0.4482678311128127
1.94,0.37,0.67,-2.03,-1.47,-0.25,-1.69,0.44,-0.53,0.3,1.79,1.0,-1.0754482793569964
1.62,0.93,0.03,3.21,2.45,0.27,0.16,-2.26,1.27,0.01,0.86,1.06,0.8867415727366966
-0.77,-0.0,1.51,0.06,0.68,-0.27,1.17,-0.09,0.34,0.94,-1.36,-0.43,0.6595180954946303
-1.75,0.71,-0.14,1.25,-1.35,0.14,0.03,0.87,0.3,-0.36,-0.96,1.14,1.0404308849709583
-2.18,-0.63,-0.05,1.66,-1.54,0.06,-1.63,-0.25,1.0,-1.07,0.38,-0.27,-0.13388816971512754
-1.67,0.43,0.03,0.72,-1.39,-1.53,0.62,-1.13,0.15,-0.47,-0.35,-0.6,-0.2609502833757217
-1.21,-1.05,0.22,-0.28,-2.14,0.31,1.33,-1.39,-1.87,0.19,-0.85,-0.17,1.1140020023913548
-1.67,0.19,1.33,1.15,1.31,0.09,1.18,-0.42,2.9,2.23,-0.25,-0.35,-1.071124020862343
0.41,-0.27,1.35,-0.04,-1.05,-0.64,-1.2,0.28,0.47,1.43,0.39,-0.16,-0.3374774767852497
-0.37,2.34,-0.3,1.12,0.03,0.85,0.55,-1.55,1.24,1.87,-2.24,0.58,1.0959106700749561
1.4,1.15,0.87,0.32,-0.49,-0.21,1.85,-1.4,-1.43,-1.9,0.75,1.0,-1.7188795864641468
-1.83,1.41,-0.05,-0.85,-0.46,-0.74,0.42,0.55,-0.59,0.47,-0.11,-0.76,-1.1461882867870283
-2.05,2.1,0.93,0.47,-0.74,-1.77,0.14,0.63,1.07,0.38,0.12,-0.84,-1.2756116426324644
0.37,-0.05,0.58,-0.12,-0.75,2.45,0.5,-0.44,1.02,-1.32,-0.8,1.11,-0.3581364132413734
-0.3,0.51,-2.32,0.09,-0.1,1.18,0.98,1.12,-1.27,0.76,-0.09,-1.51,0.1332089386959316
1.13,-1.06,-0.5,0.66,0.06,-1.59,-0.87,-1.86,0.55,-0.41,0.08,1.16,0.05394083882931323
-0.67,-0.72,-1.72,-0.29,-0.26,0.01,0.86,-1.79,0.16,-1.28,1.83,-0.49,-2.110282468382179
-2.69,-0.67,-1.5,-0.49,-0.55,0.58,-0.67,1.04,0.26,-0.76,-0.66,-1.26,0.6517301379181584
-0.7,0.24,1.11,-1.14,-0.82,-0.02,-0.48,0.44,-0.57,1.39,0.33,0.79,-0.6686421906409283
-1.24,0.14,1.4,0.54,-0.17,0.35,-0.79,1.15,2.47,0.92,0.43,0.77,0.6876969887364912
-1.14,2.22,-2.49,0.12,-0.59,-0.04,1.51,-0.66,1.33,0.12,0.22,1.73,0.5615522055395596
1.38,-0.26,-2.31,0.11,-1.56,-1.46,-1.36,-0.58,-0.11,0.42,1.24,0.64,0.7723787083332677
-0.56,2.63,-0.61,-0.46,-1.24,-0.52,-0.06,-0.01,1.44,0.46,1.11,0.64,-0.4734389757504725
1.37,-0.89,-1.67,0.15,-1.06,0.19,1.42,-0.29,-0.63,0.11,-0.5,0.43,-0.001613222412658702
1.59,1.16,-0.77,0.98,-1.25,-1.35,2.0,-1.99,-0.83,0.72,0.83,-0.63,0.6659753382906255
1.0,0.83,-0.58,-0.26,1.98,0.1,-0.11,1.16,-0.44,1.67,1.51,1.12,-0.1361038371035825
-0.02,0.24,-1.07,-0.26,-0.28,-0.42,0.92,-0.85,0.42,0.34,0.31,0.25,0.2610977311095408
1.37,-0.0,-0.97,0.25,0.06,-0.31,-0.1,-0.68,0.31,-0.19,-0.04,-1.06,0.8343382408513822
-0.16,-0.42,0.22,-0.48,0.73,-0.4,-3.2,0.55,0.56,-1.43,0.35,-1.82,-1.0562424168255589
-0.75,-0.7,0.69,-0.06,-0.16,0.29,-0.73,-0.66,-0.66,-0.26,1.22,1.26,1.279092633324603
0.78,-0.31,0.11,0.18,0.31,0.23,-2.43,-1.05,1.21,-0.6,1.89,-1.53,0.4796447667438577
2.55,-2.88,-0.06,-0.56,0.45,-1.04,-0.55,-0.05,1.29,0.42,-0.15,-3.1,-0.7380945877348972
-1.44,0.21,-0.2,-0.76,-0.54,0.96,-1.84,-0.07,0.75,-0.33,0.4,-0.37,-0.06202151100815659
-0.81,2.21,-0.29,-0.26,-0.2,0.52,-1.74,-0.27,1.11,0.43,-0.3,0.35,1.562680193393018
-0.68,0.71,-1.06,0.62,-0.53,-0.0,1.86,-1.84,-0.95,1.16,1.63,0.41,-0.035019783437031014
0.93,-0.25,0.17,-1.66,0.17,-0.4,-0.41,1.58,-0.15,0.54,-0.61,-0.57,1.1167431810523683
-0.74,0.62,-0.81,-0.95,-1.13,0.61,0.22,1.88,-0.29,-0.22,-0.49,-0.11,-0.3165844839682757
1.61,-0.93,2.36,0.49,0.19,0.44,-0.01,-1.24,-0.12,0.55,-0.36,-0.08,3.0285651779883214
-1.36,-1.26,-0.33,0.65,1.18,0.48,0.84,1.18,-1.81,-0.32,1.14,0.05,-0.8531626487544349
-0.19,0.67,1.54,-0.54,2.05,0.52,0.1,0.13,1.11,-0.84,0.32,0.4,-0.16288140016715194
1.65,0.57,-0.38,1.59,-0.28,-0.94,-0.31,-0.94,1.08,0.47,1.11,-0.23,-0.12592661329548005
-2.57,-1.36,1.3,0.4,-0.03,0.8,0.96,-0.33,0.35,-0.88,-1.6,0.58,-1.057482501746869
0.08,-1.11,-0.12,-0.05,0.63,-1.93,2.34,0.91,1.04,2.03,1.97,0.94,-0.7458897008753949
0.14,-0.03,-2.45,-1.04,0.78,0.62,0.63,0.75,-0.67,-0.83,-2.76,-1.7,0.7716635163289421
-1.13,-0.2,-0.31,0.28,-0.17,0.59,-0.6,0.55,-0.23,0.61,-0.27,-0.74,-1.2242946096111584
0.28,-0.04,-0.01,2.33,-0.23,-1.06,1.7,-0.94,0.64,0.34,-0.95,-0.62,0.18903631574191554
-0.42,-0.01,-0.92,1.62,0.31,-1.36,-0.19,-0.2,-0.61,0.88,-2.03,-1.5,-0.7795896855232142
-0.32,0.85,-0.11,-0.86,1.13,-0.08,-1.47,-1.18,2.77,1.51,0.36,-0.86,-0.00980452550388865
1.7,0.55,-0.9,-0.92,-0.4,0.87,1.59,0.29,0.32,0.93,-0.66,-0.87,-1.2477413836152031
0.13,0.0,-0.93,1.45,-0.22,0.16,0.7,-1.98,1.34,1.15,-0.19,-0.38,1.110156076303346
-0.03,1.05,-1.16,-0.7,1.13,-1.71,-2.34,1.84,0.46,-1.76,2.03,0.53,0.8300566656421265
-0.15,0.45,0.49,-0.01,-0.02,1.38,0.08,0.08,1.54,-1.24,-0.59,0.78,1.3719334764197357
-0.05,0.57,-1.22,1.19,-0.81,-0.55,0.47,-0.47,-1.66,-1.98,0.1,-0.37,1.5568961823343352
1.22,0.15,0.73,1.12,-0.47,-0.97,-1.08,0.19,-0.37,0.34,0.63,-0.55,1.5125446575479202
1.07,1.39,-0.97,0.76,1.51,-0.98,0.06,0.03,0.94,0.66,1.1,0.71,-1.4088415074383802
2.38,0.38,-1.75,-0.47,0.55,-0.28,-2.02,-0.08,2.69,-1.28,1.33,-1.89,-1.3420466383944891
1.07,-0.01,0.64,1.39,-0.76,-1.0,-0.39,-0.85,0.34,0.46,-0.08,-0.06,1.0893655913602138
-0.9,0.45,1.36,0.57,0.34,0.68,-2.05,1.38,-0.21,0.25,-0.91,1.36,1.2732191806719102
0.1,-0.2,2.19,-2.67,0.36,-0.36,0.03,0.61,1.25,-0.04,-0.63,-0.24,0.44137274891010575
-1.44,0.23,1.23,-1.0,0.55,1.47,0.33,0.37,0.76,-1.76,-1.56,0.37,-0.2305388057435539
1.61,0.24,0.75,-0.65,0.8,-0.3,-2.35,-1.06,-0.25,0.91,1.15,-0.01,-1.4277549823858726
-0.17,0.86,2.49,-0.22,1.28,2.12,0.49,-2.2,0.01,0.73,-0.17,-0.74,0.9279726706459872
-0.02,0.35,-0.42,-0.31,-1.52,0.61,-0.43,0.51,-0.76,-1.0,-2.44,0.14,-0.7048164343750963
0.04,0.91,1.1,-0.76,0.48,1.3,0.26,-0.95,1.55,1.16,-0.21,-1.51,-1.6035904886719066
-1.69,0.52,0.74,-0.62,-0.71,0.53,1.4,0.94,-1.03,-0.41,1.79,-1.93,1.28184876371343
-0.5,-0.18,1.16,0.86,-0.95,0.95,0.43,0.82,0.66,-0.36,-1.67,0.08,0.7348428785260812
0.75,0.21,-0.87,0.3,0.56,0.71,1.0,-0.68,0.99,-0.18,-0.23,-0.44,-0.8516445766769806
0.21,-0.83,0.78,-1.38,0.39,-0.97,0.26,-0.34,-0.1,-0.55,1.58,-0.94,1.2701039289839395
-0.61,-0.49,1.21,1.21,0.2,0.81,0.42,1.3,-0.17,-0.47,-1.34,-1.34,0.8173526580955679
-0.26,0.31,0.93,0.25,1.33,-1.78,-0.22,-0.3,1.02,-1.37,-0.22,-1.14,0.8628073157305175
1.01,-0.52,0.07,0.07,1.14,-1.88,0.2,-0.48,-2.12,1.65,0.74,0.47,-0.2656606491215834
-0.34,-0.24,0.05,2.2,1.02,0.72,-0.09,-1.13,-0.43,2.16,0.67,0.23,-0.7927096265647876
-0.44,0.13,-1.33,0.29,1.43,0.24,1.59,-0.4,0.15,-0.33,0.92,0.04,-1.4108439952841296
-1.68,0.49,-0.02,2.1,-0.72,0.38,0.53,1.38,0.84,1.08,0.3,-0.91,-0.5950047946915501
0.75,1.51,-0.51,-1.14,-0.31,1.5,-0.72,-1.04,0.44,-0.45,0.72,2.11,0.1943240441269074
0.52,0.59,1.11,0.41,0.2,-0.11,-0.33,-0.5,1.01,-1.31,-0.18,0.87,0.7208900573649719
-2.04,0.09,1.53,0.36,-0.88,-0.42,0.18,-0.72,-0.93,-1.18,0.24,0.2,-1.7020460892501608
0.15,-0.62,-1.73,-1.31,-1.03,1.16,1.72,0.5,-0.17,0.12,-1.22,-0.08,-0.9064017979950968
0.08,1.0,0.39,1.71,-0.07,-0.05,-2.54,-2.97,0.0,-0.24,1.83,0.63,0.031890479136552456
0.66,0.49,-0.25,-1.08,0.51,-0.73,0.26,0.02,1.47,0.75,-1.92,2.14,-0.7053264755982889
-0.42,-0.34,-0.86,-1.06,1.05,0.79,0.77,-1.21,-0.54,0.69,1.72,-0.8,-0.9435313441429354
1.57,1.58,0.31,1.51,1.77,0.54,-1.53,1.43,0.15,-1.75,-0.35,0.12,-0.4969895890674784
1.0,1.06,-0.7,0.15,1.36,-1.35,-1.35,0.62,-1.48,0.75,-0.93,0.74,-0.49067981005047656
-1.45,1.2,-0.11,-1.6,-0.21,-0.34,0.16,0.65,-0.56,0.34,-0.26,0.75,-0.5436553209817121
0.75,0.44,0.73,-1.44,0.21,-1.76,-0.24,-0.59,1.64,-0.18,-0.83,-0.5,-1.5357837448311211
1.15,0.72,-0.32,-0.32,-0.66,0.48,-2.04,-0.81,0.19,0.74,0.33,0.39,1.4894004077641307
0.71,-0.14,1.34,0.91,3.62,-0.32,-1.72,0.18,-1.51,-0.61,-1.59,-0.83,0.5599919091589084
0.15,-0.72,1.26,0.09,2.0,-1.02,-0.65,0.62,-0.41,0.98,1.58,-1.49,0.5874605603709115
-0.43,-2.07,-1.2,-0.11,1.13,0.74,-0.49,-0.46,-0.86,-0.61,0.39,-0.49,0.5098223343283061
1.5,-1.33,-0.95,0.66,0.14,0.25,-1.64,-1.2,-1.06,-2.1,1.71,0.23,-0.1268931414006454
-1.21,-1.02,0.92,-0.12,0.61,-0.52,-1.08,1.06,-0.96,-2.88,1.59,-0.12,-0.7509534492841385
-1.44,0.48,0.39,-0.16,-0.74,1.18,0.27,-0.25,-1.22,0.12,0.22,-0.43,-1.6574291386519788
0.75,-1.36,0.52,-0.65,0.57,-0.86,0.56,-1.47,1.24,1.39,-0.77,0.16,0.14890320460663561
-0.65,-0.46,-0.23,-1.31,0.47,-1.91,0.71,1.58,-0.3,-0.1,2.13,-0.53,0.13887196912623337
-1.2,2.58,1.02,0.19,0.29,0.66,-0.55,1.47,0.25,0.77,-0.18,-0.32,-0.651720930899925
0.36,-0.18,-0.87,-0.11,-0.62,0.7,-0.21,0.42,-0.76,1.93,1.69,2.02,0.1438588329731236
0.24,-1.97,-0.29,0.27,0.87,2.67,-0.94,-0.19,-0.93,1.01,0.91,0.6,0.011075127512926686
-1.15,-1.01,-1.41,-1.09,1.84,-0.26,-0.77,-0.79,-0.72,0.22,0.11,-0.72,-1.214633521987499
1.1,0.07,-0.71,-1.65,0.57,0.33,0.18,-0.45,0.6,-0.21,-0.0,1.4,0.635532424183228
-0.07,-0.29,-1.04,-0.37,-0.78,-0.18,-1.57,-1.9,0.51,0.62,0.54,0.87,0.10613576803077897
0.8,0.26,-0.41,-0.42,-0.04,1.22,1.28,1.1,1.24,0.69,-1.05,-0.72,-0.2922195513354407
1.82,0.74,0.25,0.13,0.3,-1.04,0.25,1.66,-0.23,-0.69,0.67,1.32,-0.593653144456304
-0.63,-1.16,1.41,0.6,1.21,-0.3,-1.96,1.07,0.87,0.03,-0.33,-0.11,-1.2209889406731504
-0.38,0.0,1.86,0.34,-0.77,-0.31,-0.88,0.35,0.4,0.63,0.99,0.05,-0.5899154218082608
-1.6,1.15,-0.5,-1.49,1.93,-0.88,0.71,-1.32,-0.58,-0.4,-0.55,2.38,-0.04757305687768684
0.21,-0.27,0.62,0.09,1.76,1.01,0.01,-0.23,1.94,-1.72,0.51,-1.35,0.45221317388968146
1.15,-1.16,-1.12,1.32,-0.56,-0.23,-0.05,1.1,-1.0,-0.59,1.39,0.7,-0.6725181087184324
-0.86,-0.68,1.58,0.97,-1.05,1.37,-1.04,-0.91,0.56,0.4,0.93,1.13,-0.04188268686327851
-0.6,-0.09,-0.57,1.27,-0.8,0.69,1.63,-1.12,-1.13,-0.42,-0.89,1.09,1.5493447444919628
-0.19,1.02,-0.46,0.16,1.43,-1.07,-0.38,0.51,-0.64,0.2,0.38,0.55,1.0085949042353632
0.43,-2.0,-2.92,-0.86,-0.91,-0.16,2.03,1.57,-0.93,0.22,0.94,0.92,1.1869295157628639
0.97,-0.06,-0.81,0.2,0.1,-0.11,-0.31,-0.86,0.19,0.47,-0.53,-0.84,0.28126453229146164
-0.11,-1.21,-0.81,0.61,1.41,0.34,-1.64,0.24,-0.32,1.17,1.35,0.6,-1.4614910333443916
-0.89,0.25,-0.46,0.59,0.04,-1.84,-1.14,0.7,1.2,-0.16,-1.44,0.17,-1.0988506579278625
-0.94,1.94,-1.18,-0.07,-1.36,-1.02,-1.15,-0.33,0.13,-1.56,-1.2,-1.25,0.9532612223582948
-1.56,0.91,0.22,-0.79,-1.1,2.37,2.09,-0.33,0.01,0.01,0.98,-0.63,-0.46295276049718836
-0.63,-0.18,-0.77,-0.84,-1.61,-0.25,1.72,-0.5,1.55,-0.79,0.04,0.92,-1.269863233918818
1.88,-0.68,0.25,0.5,-1.27,1.5,0.29,-0.34,0.86,0.58,0.53,1.04,-0.6996176890219474
-1.52,0.69,0.19,-0.04,-0.81,-0.22,-1.44,0.17,-0.27,0.2,1.75,-0.16,-0.613253840664746
-0.41,-0.46,-0.25,1.29,1.09,0.69,0.96,0.13,1.79,0.62,0.42,-0.13,0.930721333589789
-1.41,0.6,0.0,0.61,0.53,-0.24,1.62,-0.58,-2.45,0.4,-0.91,-1.11,1.884969479289129
-0.56,0.81,2.39,0.13,-0.37,0.75,0.74,-0.62,0.81,0.67,-0.31,0.64,-1.1199062395957604
-0.25,-0.31,-0.66,-0.14,0.82,1.81,0.13,0.19,-1.0,0.26,-0.46,1.87,-0.3997577895777441
0.17,1.94,0.16,0.91,1.0,0.23,-1.46,0.95,-0.05,-0.41,-0.64,0.37,2.7061977296627746
-0.43,-0.12,-1.23,-0.66,-1.62,0.69,-1.92,1.79,-0.6,1.22,-1.91,0.69,0.45796321341525087
-1.14,-0.11,-1.26,0.26,0.27,1.04,0.14,-0.42,2.23,-0.73,0.59,2.88,-0.20809119937167925
-1.43,0.37,-0.9,0.28,-0.52,1.38,0.74,-0.43,0.48,0.38,0.43,0.44,-0.1863880825473212
-0.59,1.32,-0.96,-1.43,-1.01,-0.64,1.52,0.96,-0.62,-0.97,0.49,1.12,0.5012707611957199
0.52,2.21,-0.98,1.29,0.11,1.73,0.7,0.89,1.04,1.41,-0.02,-1.58,0.45574578839019064
-0.5,-1.14,0.33,0.41,0.37,-0.61,0.07,-0.05,1.34,0.74,-1.97,1.53,1.1365376784537047
0.37,-0.34,-0.54,-1.05,-1.18,-0.32,-1.42,0.15,0.83,-0.75,-0.68,-0.06,0.17022949714695101
1.63,0.17,1.23,-1.02,-0.86,-0.75,0.08,-1.31,-1.24,1.51,0.5,0.67,-0.6558956161287952
-1.53,-0.35,-0.81,-0.38,2.16,0.66,-0.2,1.1,0.69,-1.02,-0.54,0.3,-0.9808255995750712
0.95,-0.6,-0.19,1.08,2.39,0.6,1.06,0.67,-0.15,0.0,-0.56,0.58,0.019380233887058555
-2.4,0.05,0.52,-0.19,2.17,-0.19,1.49,-0.61,-0.29,-1.04,-0.81,1.79,0.0747352301768714
-1.02,-1.59,0.12,-0.36,-0.17,-0.93,0.72,0.77,-0.93,-0.74,-0.15,-1.12,-0.37451248699610884
0.91,-0.74,-0.05,-0.35,-0.5,-1.18,1.22,-0.53,0.21,1.0,-0.86,-1.21,1.5317594143807745
0.25,-1.81,-1.71,0.6,1.65,0.32,0.17,-0.97,0.25,-1.02,-0.78,0.6,2.050954157877145
-0.81,-0.44,0.35,1.14,-0.34,-0.08,-0.94,1.59,-1.33,-0.88,-0.94,1.24,0.42730891897578843
0.66,-0.09,-0.18,-0.59,0.14,0.8,0.47,1.37,-0.39,-0.69,0.24,-0.76,1.1205699968571472
0.4,0.52,-2.4,1.2,-0.72,-0.46,2.34,-1.77,0.48,-1.68,0.99,-0.75,-0.009376890421312071
1.55,-0.44,1.22,-1.43,-0.79,1.28,0.24,-0.75,0.88,-0.07,-0.68,1.19,0.6194080988588863
-0.32,-1.61,-1.83,-1.07,-1.68,-0.58,-1.44,-0.86,-1.3,0.22,0.42,0.85,0.9159721074944365
-0.89,0.2,-2.12,0.54,1.13,0.77,0.06,-0.42,-0.96,0.93,-1.81,0.94,1.0712598274539369
0.63,0.23,-1.5,-0.52,1.51,-0.71,-0.25,0.65,0.68,1.56,0.35,-0.57,-0.14178994025352878
-0.15,-0.38,0.35,0.25,-0.02,1.11,-1.5,-0.56,-0.66,-1.97,-0.75,0.16,-0.8158078007891173
-1.04,-0.27,0.24,-2.5,-1.1,-1.98,0.08,-0.27,0.64,-0.49,0.11,-0.73,-1.4512054059476753
0.32,-0.88,-1.03,-0.46,1.13,-0.75,0.59,0.03,-1.45,-0.56,0.78,0.6,-1.1377534962912883
-1.36,0.39,0.57,0.29,2.03,-0.7,-2.09,-0.59,-0.45,0.07,1.2,-2.18,-1.4814395974261203
-0.01,-0.61,0.18,1.82,-0.25,0.3,0.04,-0.43,0.63,0.84,-1.0,1.59,-0.6766913442701129
0.05,-1.17,-0.7,-0.17,-0.22,0.07,1.11,1.31,-0.54,2.16,0.33,0.38,-0.6326666437022105
1.68,1.1,1.12,-0.18,-0.52,0.0,-1.7,1.82,-1.24,0.25,0.16,-1.45,0.5286555367000054
-1.3,0.76,1.17,-1.27,-0.2,-1.38,-0.89,0.01,0.55,-1.08,-0.14,-0.93,1.9344321144134646
0.37,-0.39,0.88,0.66,2.3,-0.33,-0.69,1.64,0.0,0.75,-1.22,-0.35,-0.7216906771139968
-1.07,0.72,-0.25,-0.63,-0.5,-1.54,-0.78,-1.34,0.67,-1.69,0.11,-0.67,1.2036755319669876
-0.06,-1.06,0.68,-0.36,-0.13,1.14,-0.41,0.16,0.77,-0.73,0.02,0.26,0.6254291566967133
-0.77,1.03,1.01,-0.74,0.91,1.25,-0.32,0.27,-0.65,0.97,1.85,0.48,1.7517796082012786
0.54,-1.73,-1.58,-0.46,0.17,0.22,-1.75,0.18,0.79,-1.97,0.41,-0.63,0.9003843227861887
0.11,0.24,1.41,-0.54,0.17,0.09,1.51,0.32,-0.2,-0.64,1.9,0.04,-0.4300832881135989
-2.91,0.99,0.19,0.24,-0.23,-1.16,0.51,-0.45,1.17,1.78,-0.29,-0.48,-0.6353868236754487
-2.95,-1.1,-0.58,-0.41,-0.54,-0.32,-0.17,-0.55,-1.51,-0.52,-3.13,-0.39,0.283233209296598
-0.28,-1.74,0.5,-0.41,0.43,0.29,1.25,-0.58,0.1,-0.56,0.6,0.28,-0.8206781941630544
-0.18,2.16,0.16,-0.08,0.77,0.77,-2.14,-1.28,-1.21,0.64,1.06,1.61,0.5181316304163578
-1.1,-0.36,-0.21,-0.35,-0.27,-0.46,1.57,-0.18,-1.84,-0.21,0.6,-1.09,-0.06664831202820883
-0.62,-0.09,-0.09,-0.69,0.33,-0.48,0.57,-0.43,0.71,-1.21,1.93,1.34,-0.30824507218665914
0.53,-1.44,-0.01,-1.31,-1.04,1.27,-0.76,-0.07,-0.28,1.02,0.37,0.14,-0.07170397265524087
-1.72,-0.56,0.17,-0.62,0.15,1.2,-0.46,-0.02,1.26,-1.45,-0.51,0.13,-0.8311524762163978
-1.41,0.04,0.91,1.34,0.47,-0.02,0.49,0.3,1.35,-0.76,0.17,-0.54,0.29439724475050105
-1.05,1.2,-1.6,0.36,-0.17,-0.07,-0.02,-0.44,-1.82,-0.53,-1.98,1.17,-0.5511421466037385
-0.24,1.21,0.63,2.09,-1.18,-1.01,-0.06,0.72,0.85,-0.86,1.28,-0.6,-0.1638843048450406
-0.73,0.88,0.27,-1.01,-0.03,1.07,-0.1,0.61,-1.35,1.24,0.28,-0.47,1.5424965776678181
-0.25,-0.65,-0.62,0.25,-2.65,0.07,-0.33,0.76,-0.48,1.3,0.73,0.04,1.4282402300186705
1.22,1.94,-0.25,-0.39,0.87,-0.15,0.02,-0.05,1.11,1.47,1.55,0.05,1.5435077744565258
0.88,0.01,-1.84,-0.92,-0.44,0.98,-1.34,0.31,-0.25,0.08,-0.79,-1.35,-0.23168200856236312
0.88,-1.12,0.25,-1.05,0.2,1.06,-0.92,1.36,-0.27,2.48,-0.28,0.61,0.723276329135442
-2.16,-0.03,-0.02,0.52,-0.46,0.21,-1.04,0.25,-0.56,0.9,1.29,-0.09,2.4466839924644277
-0.37,-0.07,-1.02,-0.13,-0.82,-1.0,0.38,-0.54,1.07,1.37,1.62,-0.7,-0.5229784564339167
-1.84,0.59,1.03,-2.08,0.07,0.05,1.78,-1.4,1.0,0.26,0.74,-1.72,-0.49898920735612934
-0.57,-0.15,0.68,1.98,0.03,0.47,-0.48,1.07,0.34,-1.07,-1.16,-0.48,1.4044087002962609
-0.48,-0.11,1.18,0.4,1.6,-1.1,-0.14,-1.09,3.62,0.01,-0.32,1.46,0.5610352442133818
1.11,-0.3,-0.4,-1.16,-0.6,-0.08,1.47,0.04,0.24,0.47,0.79,1.45,1.8931505206299661
2.26,-0.05,-1.12,0.28,-0.04,1.61,1.47,0.62,2.01,-1.06,-0.44,0.33,0.7089521062810248
0.39,0.55,-1.1,0.01,0.33,-0.25,-1.4,0.91,0.17,-1.52,-0.54,-0.69,-0.47680779665613077
0.61,-0.58,0.68,0.6,0.3,-0.09,0.58,0.49,0.86,-0.07,-0.86,-0.16,-0.15987261399970618
0.3,-0.42,-0.88,0.37,-1.92,0.06,0.2,0.28,0.67,-0.47,-1.04,-0.04,0.3097436533754286
-0.45,-1.19,-0.99,-0.4,-0.84,-0.14,-0.75,-0.43,1.99,-0.99,0.63,-0.33,-0.36044109554416204
1.6,0.45,0.22,0.24,-1.85,-0.63,-0.25,1.44,-1.05,-1.49,-0.07,-1.21,-0.8271771951253367
1.01,-1.38,2.27,0.85,1.64,0.8,2.01,2.04,0.28,-0.44,0.94,-2.37,0.29507015020799154
-0.62,-0.1,1.37,1.6,1.38,0.03,-0.6,-0.4,0.84,-0.88,-0.18,0.02,-0.5308240714458118
-0.07,0.66,0.51,-1.34,-1.02,-0.67,-0.72,1.03,-1.11,0.18,-1.83,0.09,-0.0035339731822896345
-0.39,-0.43,-1.23,1.19,1.27,0.59,-1.22,-0.03,0.13,0.03,1.05,-1.3,0.41512233135208987
0.24,-1.62,-1.45,-0.58,1.46,-1.59,0.22,1.27,1.64,1.27,-1.0,-0.02,0.3215044476898982
-1.42,-0.53,0.24,1.27,0.88,-1.03,1.12,-1.62,-0.03,-0.23,-0.7,-0.05,1.3910379014864689
0.93,0.46,-0.77,-0.76,0.02,-1.38,0.93,-0.18,-0.15,-0.76,-0.89,-0.73,-0.5830264352778056
-0.06,-0.19,0.49,0.99,-0.48,-0.02,-0.95,-0.28,1.07,-1.28,-1.28,-0.33,-1.1210205324760059
-0.86,0.2,-0.22,-1.9,0.06,-0.33,0.43,-0.06,-0.65,0.37,0.58,-0.92,-0.29136366763017174
0.53,-0.49,0.61,0.46,0.13,0.14,0.04,0.25,1.67,0.02,0.52,-1.47,0.7153672607042088
0.09,-1.37,0.32,-0.97,-1.06,-1.33,0.3,0.19,-0.52,0.69,0.15,0.92,1.238039107469452
-0.35,-0.56,0.04,1.18,-2.54,0.45,-0.23,0.32,-1.2,-0.54,1.25,-0.82,0.012261175765463162
