"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","ocean_proximity","target"
5,4,1,0,0,0,0,6,0,275000
5,4,4,6,6,5,6,5,0,386100
5,4,3,8,8,8,8,1,0,269200
5,4,3,8,5,8,9,4,0,221500
5,4,4,6,8,5,8,4,0,283600
5,4,4,8,9,8,9,4,0,265200
5,4,9,2,2,1,2,7,0,414300
5,4,7,2,2,1,2,7,0,444700
5,4,5,4,7,6,7,3,0,192300
5,4,9,6,6,4,7,4,0,309400
5,4,5,5,5,3,6,5,0,319400
5,4,8,5,6,6,6,2,0,194100
5,4,1,7,8,8,8,2,0,185400
5,4,8,0,0,0,1,2,0,184400
5,4,0,2,5,6,5,1,0,221400
5,4,0,0,3,1,3,0,0,325000
5,4,0,8,9,8,9,2,0,250000
5,4,0,6,8,6,8,5,0,225000
5,4,4,5,7,4,7,5,0,262500
5,4,8,4,4,2,3,6,0,282300
5,4,8,6,7,6,7,2,0,274300
5,4,5,5,6,3,6,6,0,325000
5,4,2,8,8,7,8,5,0,232400
5,4,0,7,8,7,8,3,0,209400
5,4,8,3,3,2,3,7,0,322900
5,4,8,5,5,3,5,6,0,417900
5,4,6,5,4,2,4,6,0,500001
5,4,2,8,8,8,8,3,0,140500
5,4,4,6,7,8,7,6,0,226500
5,4,4,3,4,5,5,3,0,241300
5,4,2,8,9,9,9,4,0,221200
5,4,5,5,8,8,8,1,0,195600
5,4,2,8,8,8,8,3,0,202100
5,4,1,7,8,7,8,5,0,202700
5,4,0,4,7,6,6,4,0,186900
5,4,6,6,7,7,7,3,0,220000
5,4,2,8,8,8,8,3,0,229100
5,4,4,6,7,8,7,4,0,197400
5,4,4,4,6,6,6,3,0,189900
5,4,3,7,8,8,8,1,0,93800
5,4,4,1,5,2,5,0,0,225000
5,4,3,4,6,7,6,4,0,202000
5,4,6,1,1,1,1,8,0,215800
5,4,6,3,3,3,2,5,0,217700
5,4,1,8,8,8,8,2,0,255400
5,4,3,6,8,8,8,2,0,191700
5,4,2,8,9,9,9,3,0,221100
5,4,7,4,4,4,5,5,0,210400
5,4,4,8,9,8,8,2,0,281700
5,4,6,8,8,8,8,5,0,292900
5,4,4,2,5,4,5,2,0,190500
5,4,2,6,8,8,8,2,0,230800
5,4,3,8,8,8,8,3,0,205600
5,4,7,1,1,2,2,2,0,192200
5,4,2,8,9,9,9,2,0,233500
5,4,6,2,2,2,3,8,0,256300
5,4,5,7,7,7,8,3,0,238100
5,4,7,6,7,6,6,2,0,234900
5,4,6,3,5,7,6,2,0,225600
5,4,2,7,8,8,8,3,0,232500
5,4,4,7,8,7,8,6,0,245500
5,4,7,2,3,3,3,7,0,243600
5,4,2,7,8,8,8,2,0,215500
5,4,5,3,5,4,5,2,0,199100
5,4,3,4,6,5,7,2,0,271100
5,4,7,4,5,5,6,1,0,221000
5,4,0,6,8,8,8,3,0,178100
5,4,2,2,6,8,7,1,0,154200
5,4,0,6,8,8,8,1,0,181300
5,4,3,6,8,8,8,1,0,158300
5,4,4,6,7,8,8,3,0,174200
5,4,8,1,1,1,1,7,0,225000
5,4,7,3,4,2,4,5,0,228800
5,4,6,3,5,3,5,5,0,246400
5,4,6,3,4,2,4,7,0,251400
5,4,6,3,5,5,5,4,0,253200
5,4,6,1,2,1,2,1,0,215000
5,4,4,8,8,7,8,5,0,286700
5,4,6,4,5,4,5,5,0,225000
5,4,4,8,8,8,8,2,0,210000
5,4,6,4,4,4,4,6,0,286100
5,4,6,3,4,3,5,2,0,266000
5,4,6,5,4,3,5,6,0,353100
5,4,8,0,0,0,0,9,0,500001
5,4,5,6,7,4,7,4,0,279400
5,4,6,6,5,5,6,6,0,379700
5,4,6,7,7,6,7,6,0,328500
5,4,6,3,2,1,3,6,0,337500
5,4,3,8,8,8,8,5,0,272600
5,4,3,5,6,3,5,4,0,277300
5,4,6,7,7,6,7,6,0,261300
5,4,3,6,7,6,7,6,0,309300
5,4,3,8,9,8,9,4,0,273700
5,4,6,6,5,4,6,6,0,314800
5,4,4,6,7,5,6,6,0,280400
5,4,4,6,7,4,6,6,0,299100
5,4,3,8,9,9,9,3,0,227100
5,4,5,6,6,7,6,6,0,199200
5,4,6,3,2,3,3,7,0,224100
5,4,7,3,3,4,4,6,0,201600
5,4,6,5,5,5,5,6,0,203700
5,4,7,6,6,5,5,6,0,222100
5,4,7,1,1,1,1,7,0,236100
5,4,7,3,2,2,3,8,0,215900
5,4,7,4,4,4,4,6,0,209200
5,4,7,5,4,4,4,7,0,223600
5,4,7,2,2,2,2,7,0,213200
5,4,6,1,1,3,1,7,0,195400
5,4,6,3,2,4,1,8,0,203300
5,4,7,5,4,6,5,6,0,206700
5,4,6,3,2,2,2,7,0,211000
5,4,5,8,8,8,8,7,0,199800
5,4,2,7,8,7,8,3,0,213200
5,4,6,6,5,6,5,7,0,246400
5,4,6,3,3,4,3,6,0,205100
5,4,7,1,1,2,1,5,0,196800
5,4,6,3,2,2,3,6,0,197000
5,4,6,8,8,8,8,5,0,208700
5,4,1,9,9,9,9,5,0,189800
5,4,6,6,7,7,7,6,0,199800
5,4,6,7,8,8,8,4,0,205300
5,4,6,3,3,2,3,7,0,200300
5,4,6,3,2,2,3,6,0,209000
5,4,7,4,4,4,5,6,0,188400
5,4,7,2,2,2,2,7,0,193700
5,4,8,2,2,3,3,1,0,203800
5,4,6,5,5,4,5,6,0,262500
5,4,6,6,6,5,6,5,0,227500
5,4,6,6,4,4,5,8,0,229200
5,4,7,5,4,4,4,6,0,221100
5,4,2,8,8,8,8,6,0,229100
5,4,6,6,5,4,5,7,0,228300
5,4,4,5,6,4,5,6,0,224700
5,4,2,8,8,8,8,2,0,195000
5,4,7,3,3,4,3,7,0,207200
5,4,4,5,7,8,7,3,0,191100
5,4,3,6,7,7,7,5,0,179800
5,4,2,8,5,8,9,3,0,170600
5,4,5,4,4,6,5,5,0,211800
5,4,8,0,0,0,0,3,0,203900
5,4,7,2,2,2,2,5,0,206900
5,4,7,4,3,4,3,7,0,212100
5,4,5,6,7,8,7,2,0,192300
5,4,6,5,4,4,5,6,0,245400
5,4,4,8,8,8,8,6,0,240300
5,4,7,2,2,3,2,6,0,190900
5,4,6,5,5,6,4,6,0,196700
5,4,6,0,0,0,0,8,0,201400
5,4,6,1,1,1,1,6,0,183600
5,4,6,6,6,5,6,6,0,235100
5,4,7,2,1,2,2,7,0,251000
5,4,3,7,8,8,8,2,0,239200
5,4,4,4,5,5,5,6,0,240300
5,4,7,1,0,0,1,7,0,222500
5,4,5,4,3,3,4,6,0,223800
5,4,3,6,7,7,7,3,0,217700
5,4,4,5,7,8,7,3,0,178800
5,4,2,0,0,2,1,8,0,201900
5,4,7,2,1,2,1,7,0,220900
5,4,4,6,7,7,7,5,0,258400
5,4,3,8,8,8,8,8,0,270500
5,4,2,7,8,7,8,6,0,255200
5,4,1,8,8,8,8,6,0,299300
5,4,6,6,5,6,5,8,0,228200
5,4,4,5,3,4,3,7,0,250900
5,4,6,4,2,3,2,7,0,227700
5,4,6,5,6,6,6,7,0,225400
5,4,3,9,9,9,9,3,0,227500
5,4,6,7,6,7,7,8,0,251500
5,4,6,3,2,3,2,8,0,241300
5,4,4,7,6,7,6,8,0,258600
5,4,6,6,5,5,5,6,0,232900
5,4,8,1,1,2,1,4,0,180500
5,4,1,3,5,3,6,5,0,160900
5,4,6,6,4,5,4,8,0,227100
5,4,3,7,6,6,6,8,0,235800
5,4,5,8,7,7,7,8,0,244800
5,4,1,8,6,7,7,9,0,390000
5,4,0,8,7,8,8,9,0,500001
5,4,3,8,8,8,8,8,0,338400
5,4,5,7,6,7,6,7,0,234900
5,4,2,8,8,8,8,8,0,336100
5,4,2,6,8,8,8,2,0,183500
5,4,3,3,5,8,8,3,0,179800
5,4,0,6,8,8,8,4,0,150000
5,4,2,6,8,8,8,2,0,182300
5,4,6,3,3,4,3,7,0,221000
5,4,7,0,0,1,1,6,0,190400
5,4,2,8,9,9,9,4,0,208000
5,4,3,7,8,7,8,4,0,223700
5,4,7,6,5,5,5,6,0,215600
5,4,7,6,5,6,5,7,0,201500
5,4,6,3,2,3,3,8,0,209200
5,4,6,2,1,2,1,7,0,220200
5,4,6,2,1,2,1,6,0,221300
5,4,6,5,3,3,3,7,0,266700
5,4,6,5,4,3,3,5,0,224900
5,4,4,8,8,8,8,4,0,222800
5,4,1,7,8,8,8,3,0,187500
5,4,4,1,0,0,0,8,0,340500
5,4,5,5,4,4,4,7,0,244800
5,4,4,7,5,5,5,8,0,333100
5,4,6,4,2,3,3,8,0,267400
5,4,5,3,2,2,2,8,0,245800
5,4,4,8,8,7,8,6,0,246400
5,4,6,0,0,0,0,6,0,210100
5,4,1,9,9,9,9,3,0,213900
5,4,5,8,6,7,7,7,0,259600
5,4,5,3,1,1,1,8,0,433000
5,4,5,5,3,4,4,8,0,245600
5,4,6,7,5,6,5,8,0,248400
5,4,6,8,7,7,7,7,0,263400
5,4,4,7,6,6,6,6,0,247300
5,4,4,3,3,4,3,7,0,240300
5,4,4,6,6,5,6,7,0,243000
5,4,3,8,8,8,8,9,0,374900
5,4,6,8,8,8,8,8,0,338200
5,4,4,8,8,8,8,9,0,409000
5,4,7,7,5,5,5,8,0,439800
5,4,6,4,2,3,3,8,0,327300
5,4,5,7,6,6,7,8,0,334900
5,4,0,9,9,9,9,6,0,271300
5,4,2,8,8,8,8,5,0,328900
5,4,5,2,3,2,2,3,0,262800
5,4,6,7,6,6,6,8,0,308300
5,4,6,8,8,8,8,8,0,389700
5,4,4,8,7,7,7,9,0,367600
5,4,4,8,8,8,8,9,0,419000
5,4,5,3,3,2,4,6,0,278500
5,4,5,8,8,7,8,7,0,319100
5,4,5,8,7,6,7,8,0,367400
5,4,6,7,5,4,5,8,0,347700
5,4,5,7,5,5,6,9,0,392700
5,4,4,8,8,8,8,9,0,409900
5,4,5,4,4,3,4,4,0,500001
5,4,2,8,8,8,8,8,0,500001
5,4,7,4,3,2,3,8,0,296000
5,4,7,7,6,5,6,6,0,313100
5,4,5,8,7,7,7,8,0,338500
5,4,3,8,7,8,7,9,0,500001
5,4,3,8,6,6,6,9,0,450700
5,4,5,4,3,2,2,8,0,369700
5,4,4,8,8,7,8,8,0,361900
5,4,2,2,0,0,0,9,0,483100
5,4,5,7,7,6,8,7,0,311700
5,4,7,4,3,3,3,7,0,295300
5,4,5,7,8,6,8,4,0,219000
5,4,8,3,4,3,3,5,0,213100
5,4,9,4,5,4,4,5,0,216000
5,4,8,3,4,3,4,4,0,221800
5,4,2,8,8,8,9,5,0,243800
5,4,0,1,0,0,0,8,0,315900
5,4,5,7,6,5,6,7,0,311000
5,4,7,3,2,2,2,8,0,457300
5,4,2,8,9,9,9,3,0,174500
5,4,1,8,9,8,9,4,0,189300
5,4,6,5,4,4,4,8,0,443600
5,4,4,7,8,7,8,3,0,425000
5,4,7,4,2,2,2,9,0,500001
5,4,6,7,4,5,4,9,0,500001
5,4,2,9,9,9,9,4,0,259600
5,4,7,6,5,5,5,7,0,335400
5,4,5,8,8,7,8,5,0,290600
5,4,3,9,9,9,9,8,0,500001
5,4,5,4,2,2,2,9,0,500001
5,4,7,7,5,5,6,8,0,500001
5,4,6,8,6,5,6,9,0,424000
5,4,6,7,4,4,4,9,0,500001
5,4,7,0,5,0,0,6,0,303600
5,4,6,6,3,3,4,9,0,500001
5,4,4,8,5,5,5,9,0,500001
5,4,3,8,5,6,6,9,0,500001
5,4,4,8,8,8,8,9,0,500001
5,4,4,8,8,8,8,9,0,500001
5,4,4,9,8,8,8,9,0,500001
5,4,3,9,8,8,8,9,0,500001
5,4,4,8,9,8,9,4,0,295800
5,4,8,1,1,0,1,9,0,467600
5,4,4,7,7,4,7,5,0,447400
5,4,5,4,4,2,5,3,0,360600
5,4,5,8,9,8,9,4,0,382500
5,4,8,3,1,1,1,9,0,500001
5,4,1,8,8,7,8,7,0,359100
5,4,7,2,2,1,2,4,0,301700
5,4,7,2,3,2,3,3,0,304500
5,4,3,9,9,8,9,5,0,318300
5,4,0,1,1,1,2,6,0,332600
5,4,2,8,8,5,8,7,0,478400
5,4,7,2,2,1,2,4,0,265400
5,4,1,8,8,8,8,5,0,334900
5,4,0,8,9,8,9,7,0,457300
5,4,5,8,8,6,7,7,0,392500
5,4,8,0,0,0,0,9,0,500001
5,4,5,6,4,3,5,8,0,495500
5,4,5,7,6,6,6,8,0,500001
5,4,5,9,8,8,8,9,0,500001
5,4,6,8,8,7,8,9,0,500001
5,4,7,6,4,2,4,9,0,500001
5,4,6,8,7,6,7,9,0,500001
5,4,8,3,1,1,1,9,0,500001
5,4,7,8,7,6,7,9,0,500001
5,4,6,3,2,1,2,9,0,490800
5,4,10,3,1,1,1,9,0,500001
5,4,8,8,7,5,7,6,0,500001
5,4,6,8,8,5,8,5,0,366100
5,4,3,8,8,8,8,4,0,263100
5,4,5,6,7,4,7,4,0,376100
5,4,8,5,6,4,6,4,0,320600
5,4,7,7,7,4,7,6,0,365900
5,4,5,7,7,5,7,6,0,394400
5,4,5,1,0,0,1,4,0,425000
5,4,2,8,8,7,8,4,0,256300
5,4,5,8,8,6,8,3,0,369100
5,4,6,8,8,7,8,6,0,425900
5,4,9,0,0,0,0,7,0,371400
5,4,2,4,4,1,3,6,0,372300
5,4,5,4,4,2,4,8,0,355900
5,4,2,0,0,0,0,6,0,341700
5,4,9,0,0,0,0,0,0,375000
5,4,8,5,5,2,5,6,0,380400
5,4,8,6,6,3,6,7,0,374500
5,4,3,8,8,6,8,6,0,364700
5,4,9,3,1,1,2,8,0,424000
5,4,5,2,2,1,3,5,0,295200
5,4,0,8,9,8,9,5,0,197900
5,4,3,8,8,7,8,5,0,367700
5,4,8,1,1,1,1,9,0,386700
5,4,2,8,8,8,8,8,0,309200
5,4,7,6,7,3,7,3,0,373500
5,4,7,3,2,1,2,6,0,385900
5,4,8,7,7,5,7,6,0,409600
5,4,7,8,8,8,8,9,0,495600
5,4,3,4,6,2,6,5,0,396400
5,4,4,8,7,6,7,9,0,500001
5,4,6,8,8,6,8,8,0,500001
5,4,8,4,3,1,4,8,0,483800
5,4,5,9,8,8,8,9,0,500001
5,4,10,3,2,1,2,8,0,399300
5,4,8,0,0,0,0,7,0,360700
5,4,6,0,0,0,0,8,0,497600
5,4,4,8,8,6,8,6,0,500001
5,4,7,8,6,5,6,9,0,500001
6,4,10,5,4,5,4,8,0,274600
6,4,10,2,2,2,1,5,0,247700
6,4,10,8,7,7,7,8,0,293900
6,4,9,5,5,5,5,5,0,257900
6,4,7,3,2,2,2,8,0,291500
6,4,7,0,0,0,0,2,0,175000
6,4,9,8,7,7,7,8,0,258100
6,4,6,7,6,7,6,8,0,272400
6,4,10,4,5,5,4,6,0,204200
6,4,8,3,4,4,4,4,0,186500
6,4,4,4,7,6,7,1,0,189800
6,4,9,4,4,4,4,5,0,217000
6,4,9,6,6,6,6,6,0,209200
6,4,10,4,5,5,5,5,0,180400
6,4,10,4,5,8,5,5,0,193600
6,4,10,5,7,6,7,4,0,214200
6,4,9,3,4,3,4,2,0,173800
6,4,10,0,0,1,0,4,0,178100
6,4,10,5,5,5,5,5,0,182100
6,4,10,1,2,3,2,1,0,165100
6,4,8,5,5,6,5,6,0,167900
6,4,6,6,7,7,7,3,0,169200
6,4,5,6,8,7,7,2,0,173400
6,4,5,7,7,8,8,5,0,232000
6,4,9,2,2,3,2,4,0,198000
6,4,10,0,0,0,0,6,0,162500
6,4,8,6,7,8,7,1,0,146400
6,4,8,1,3,4,2,6,0,170600
6,4,7,6,7,8,8,2,0,172100
6,4,5,7,8,8,8,6,0,196400
6,4,9,7,6,7,7,4,0,173600
6,4,10,2,4,6,4,4,0,167600
6,4,8,4,5,6,5,3,0,162000
6,4,10,3,3,4,3,4,0,173900
6,4,8,4,6,7,6,5,0,175800
6,4,10,2,4,5,4,2,0,190000
6,4,10,0,0,2,1,6,0,171300
6,4,9,8,8,9,8,2,0,162900
6,4,10,4,6,7,6,3,0,156400
6,4,8,2,4,6,4,3,0,155600
6,4,9,7,8,8,8,3,0,176900
6,4,8,1,3,4,3,1,0,150000
6,4,6,6,8,8,8,2,0,167700
6,4,6,2,4,2,2,2,0,183800
6,4,8,2,4,5,3,2,0,152200
6,4,7,1,2,4,3,1,0,169300
6,4,4,3,5,4,5,4,0,143800
6,3,8,2,4,5,4,4,0,153900
6,4,7,2,6,7,6,1,0,185700
6,4,7,4,7,7,6,1,0,166300
6,3,5,8,8,9,8,1,0,154500
6,4,5,6,5,7,6,6,0,228200
6,3,8,3,2,2,3,8,0,218300
6,3,9,8,8,8,8,3,0,186800
6,3,6,8,8,8,8,6,0,252100
6,3,7,1,1,2,1,2,0,143800
6,3,9,6,6,8,6,1,0,152900
6,3,7,4,6,5,6,5,0,241700
6,3,6,3,4,7,4,3,0,148200
6,3,6,4,4,5,3,6,0,196600
6,3,8,2,4,6,5,1,0,157000
6,3,8,3,5,7,5,2,0,149700
6,3,7,2,4,7,5,2,0,138900
6,3,8,1,2,3,1,3,0,165000
6,3,8,0,1,1,0,1,0,181300
6,4,9,1,1,2,2,7,0,244400
6,4,9,0,0,0,0,5,0,212500
6,4,8,6,6,6,6,7,0,205800
6,4,6,0,0,0,0,7,0,185800
6,4,9,2,5,2,2,6,0,214800
6,4,7,3,4,4,5,3,0,244500
6,4,4,7,8,8,8,3,0,185400
6,4,6,4,5,6,5,5,0,170500
6,4,7,6,6,6,7,8,0,220900
6,4,7,1,1,2,2,8,0,240800
6,4,4,2,5,3,4,1,0,183800
6,4,8,1,2,2,2,4,0,204200
6,4,5,4,5,6,6,7,0,221100
6,4,5,1,1,1,1,8,0,223500
6,4,6,8,8,8,8,4,0,187100
6,4,0,1,4,6,3,3,0,153100
6,4,5,7,8,8,8,2,0,168800
6,4,6,0,0,0,0,0,0,154200
6,4,9,5,5,7,5,3,0,178800
6,4,7,1,3,4,3,1,0,176700
6,4,6,6,7,8,7,4,0,156000
6,4,8,6,7,7,7,4,0,214000
6,4,9,5,6,6,6,5,0,210900
6,4,8,5,6,7,6,3,0,217800
6,4,8,5,7,7,7,3,0,208900
6,4,7,2,3,6,3,3,0,156300
6,3,8,2,5,7,5,4,0,141300
6,4,10,0,0,0,0,4,0,170000
6,3,8,0,0,0,0,2,0,164300
6,3,8,8,8,7,8,5,0,277300
6,4,10,3,4,2,3,5,0,270700
6,4,5,8,8,8,8,3,0,204500
6,4,9,2,3,6,5,1,0,208900
6,4,9,3,4,3,5,3,0,230300
6,4,7,3,6,3,6,3,0,276600
6,4,7,8,8,6,8,6,0,352600
6,4,7,8,8,7,8,5,0,495600
6,4,8,3,3,1,3,4,0,438300
6,4,9,5,2,2,3,9,0,500001
6,4,10,4,5,6,6,2,0,209100
6,4,10,5,6,5,6,5,0,238200
6,4,9,4,5,4,5,5,0,230600
6,4,5,6,6,4,7,8,0,500001
6,4,8,6,8,4,7,3,0,264300
6,3,7,5,6,4,6,3,0,254200
6,3,8,3,5,5,5,5,0,265500
6,4,3,8,8,7,8,2,0,266700
6,4,9,6,4,4,4,9,0,500001
6,4,9,2,2,1,2,4,0,436400
5,4,10,7,7,5,7,5,0,391900
5,3,7,8,9,9,9,1,0,283300
5,4,4,3,1,1,1,9,0,500001
5,4,10,4,1,1,1,9,0,500001
5,4,10,4,2,2,2,8,0,433300
5,4,7,8,6,5,6,9,0,500001
5,4,8,6,5,3,5,9,0,498700
5,4,10,7,8,5,8,6,0,393500
5,4,8,5,6,2,6,6,0,434400
5,4,6,8,9,8,9,4,0,435700
5,4,9,8,9,8,9,2,0,410700
5,4,7,7,8,7,8,1,0,438300
5,4,9,3,5,2,5,3,0,342900
5,4,7,5,4,2,5,9,0,430200
5,4,6,4,2,1,2,6,0,500001
5,4,3,4,4,2,4,8,0,500001
5,4,8,5,4,2,5,8,0,500001
5,4,3,8,8,7,8,6,0,500001
5,4,8,8,8,8,8,5,0,500001
5,3,4,8,8,7,8,4,0,364500
5,3,10,1,2,1,2,3,0,405100
5,3,10,1,1,0,1,3,0,500001
5,3,2,8,9,8,9,3,0,225000
5,3,1,7,8,7,8,2,0,372200
5,3,2,6,8,4,8,5,0,436400
5,3,2,8,8,8,8,1,0,250000
5,3,3,8,9,8,9,1,0,237500
5,4,9,1,3,1,3,6,0,468800
5,3,5,7,9,8,8,1,0,500001
5,3,3,4,8,5,7,0,0,325000
5,3,4,5,8,5,8,2,0,232100
5,3,5,8,9,9,9,0,0,187500
5,3,8,6,9,8,9,0,0,333300
5,3,8,8,9,9,9,0,0,350000
5,3,4,3,7,6,7,0,0,450000
5,3,6,8,9,9,9,1,0,340000
5,3,4,8,9,9,9,0,0,262500
5,3,7,5,8,8,8,0,0,250000
5,3,6,0,3,3,2,0,0,350000
5,3,9,1,6,7,6,0,0,237500
5,3,8,4,7,6,7,1,0,237500
5,3,8,3,8,6,7,0,0,193800
5,3,6,6,8,8,8,0,0,162500
5,3,5,3,7,6,7,1,0,200000
5,3,5,0,2,1,2,1,0,250000
5,3,6,0,0,0,0,0,0,67500
5,3,6,4,8,8,8,1,0,211100
5,3,4,0,1,3,2,1,0,100000
5,3,7,0,5,2,3,1,0,193800
5,3,5,0,1,1,1,1,0,250000
5,3,4,0,0,0,0,2,0,175000
5,3,7,3,7,8,7,0,0,221900
5,3,6,2,7,8,7,1,0,225000
5,3,5,0,1,1,1,0,0,200000
5,3,5,5,8,8,8,1,0,137500
5,3,10,0,2,2,2,1,0,206300
5,3,5,7,8,8,8,0,0,166700
5,3,8,7,8,9,8,1,0,218800
5,3,7,0,4,6,4,0,0,216700
5,3,7,4,8,8,8,0,0,250000
5,3,7,5,8,8,8,1,0,203300
6,3,6,6,8,8,8,0,0,187500
5,3,7,5,8,8,8,1,0,230400
6,3,7,0,2,2,2,2,0,162500
6,3,5,5,8,8,8,2,0,172500
6,3,7,0,2,1,1,3,0,175000
6,3,8,3,7,7,7,1,0,225000
6,3,4,2,7,8,7,1,0,112500
6,3,6,5,8,8,8,1,0,158300
6,3,6,6,8,8,8,1,0,198400
6,3,7,0,0,1,0,1,0,262500
6,3,10,1,2,3,3,1,0,261600
5,3,5,7,8,9,8,1,0,253300
5,3,4,5,8,8,8,0,0,205600
5,3,5,5,7,8,7,1,0,226700
5,3,7,6,8,8,8,1,0,187500
5,3,5,7,8,8,8,1,0,240600
5,3,8,4,8,8,8,0,0,218200
5,3,8,6,5,8,8,0,0,208800
5,3,5,4,8,8,8,1,0,212500
5,3,4,5,8,8,8,1,0,218800
5,3,7,0,0,0,0,5,0,200000
5,3,7,0,0,0,0,0,0,165000
5,3,8,4,7,6,6,1,0,220000
5,3,0,6,8,7,8,2,0,204700
5,3,1,7,8,7,8,1,0,210000
5,3,9,7,8,6,8,3,0,346700
5,3,10,3,5,2,5,4,0,321600
5,3,10,2,0,1,1,9,0,500001
5,3,9,3,6,3,6,3,0,280600
5,3,10,1,1,1,1,5,0,395700
5,3,10,4,4,3,4,5,0,342000
5,3,8,5,7,5,7,2,0,315800
5,3,10,3,3,2,3,7,0,333900
5,3,10,4,5,2,5,4,0,304800
5,3,10,1,1,1,1,4,0,380400
5,3,10,3,5,1,5,5,0,500001
5,3,9,7,8,5,8,4,0,442900
5,3,5,2,5,6,5,1,0,254500
5,3,5,5,8,8,8,0,0,287500
5,3,9,4,6,5,6,2,0,358100
5,3,3,2,6,5,5,3,0,220000
5,3,10,1,2,2,2,4,0,330300
5,3,10,5,5,4,5,6,0,380300
5,3,6,6,8,8,8,1,0,247500
5,3,7,1,5,6,5,1,0,205600
5,3,4,2,6,7,6,3,0,251100
5,3,4,3,6,7,6,2,0,227100
6,3,6,0,0,1,0,0,0,210000
6,3,3,4,8,8,8,1,0,212500
5,3,6,2,7,7,7,0,0,225000
5,3,5,6,8,8,8,2,0,258300
6,3,4,5,8,8,8,2,0,173900
6,3,7,0,0,0,0,1,0,137500
5,4,6,6,4,2,4,9,0,500001
5,4,4,8,7,6,7,9,0,500001
5,4,6,8,9,8,9,6,0,500001
5,4,6,8,7,6,7,8,0,500001
5,4,7,6,6,3,6,9,0,416700
5,4,8,8,8,7,8,9,0,500001
5,3,7,7,8,4,8,2,0,500001
5,3,7,0,0,0,0,10,0,500001
5,3,7,8,6,3,6,9,0,500001
5,3,5,8,8,7,8,9,0,500001
5,3,8,0,0,0,0,6,0,500001
5,3,7,5,6,4,7,3,0,355300
5,3,8,7,8,6,8,1,0,367100
5,3,10,7,7,5,7,6,0,374100
5,3,3,7,8,5,8,4,0,300000
5,3,5,6,7,4,8,3,0,500001
5,3,8,5,5,5,5,4,0,397900
5,3,10,2,1,1,2,8,0,393600
5,3,10,1,1,1,1,8,0,423700
6,3,9,6,6,6,7,5,0,318600
6,3,10,2,1,1,1,6,0,350000
6,3,9,7,6,4,6,8,0,421600
6,3,8,8,8,6,8,8,0,412700
6,4,8,8,8,7,8,3,0,306800
6,4,9,1,1,1,1,6,0,352100
6,4,10,4,3,2,3,8,0,397500
6,4,10,3,5,2,4,7,0,360500
6,3,8,6,6,5,7,6,0,324000
6,3,9,4,4,2,5,7,0,304600
6,3,9,3,5,4,5,3,0,210900
6,3,9,0,1,1,1,2,0,200000
6,3,9,6,8,8,8,3,0,217300
6,3,9,2,2,1,2,6,0,344800
6,3,10,7,8,6,8,6,0,268800
6,3,10,5,7,6,7,2,0,196500
6,3,10,5,6,4,6,5,0,252300
6,3,9,2,3,1,3,5,0,278800
6,3,7,7,8,8,8,5,0,241400
6,3,10,1,1,0,1,7,0,230800
6,3,8,8,8,7,8,3,0,225000
6,3,10,1,2,3,2,2,0,166700
6,3,8,2,3,4,4,2,0,203300
6,3,9,1,1,3,1,4,0,187500
6,3,6,1,3,4,2,2,0,198800
6,3,7,5,8,8,8,1,0,170500
6,3,4,0,0,1,1,2,0,187500
6,3,4,1,5,7,5,0,0,160000
6,3,7,5,8,8,8,2,0,157500
6,3,9,7,8,8,8,2,0,184300
6,3,8,1,3,3,4,3,0,200000
6,3,10,5,8,8,8,2,0,203100
6,3,8,1,1,1,1,4,0,185000
6,3,7,1,6,7,5,1,0,170800
6,3,8,3,6,6,5,4,0,182000
6,3,10,3,5,3,6,2,0,228800
6,3,7,7,8,7,8,3,0,213500
6,3,8,3,6,6,6,2,0,169100
6,3,9,8,8,8,8,2,0,219200
6,3,6,2,5,6,5,1,0,156300
6,3,8,0,0,0,0,4,0,143800
6,3,10,0,0,0,0,7,0,187500
6,3,10,0,0,0,0,6,0,137500
6,3,9,0,1,3,1,2,0,136100
6,3,9,3,5,6,5,2,0,150000
6,3,8,3,5,7,5,2,0,155500
6,3,10,4,4,3,5,5,0,210000
6,3,10,0,0,0,0,5,0,241700
6,3,8,2,5,4,4,1,0,200000
6,3,9,4,7,8,7,2,0,169200
6,3,8,4,7,7,7,2,0,174300
6,3,10,4,5,5,5,3,0,189400
6,3,9,3,7,8,7,1,0,166700
6,3,8,5,7,8,7,2,0,167800
6,3,10,7,8,7,8,4,0,189800
6,3,8,5,8,8,8,1,0,179200
6,3,9,5,7,8,7,2,0,181700
6,3,10,0,1,1,1,3,0,232100
6,3,9,4,7,8,6,1,0,217900
6,3,8,0,2,5,3,1,0,175000
6,3,2,0,0,0,0,0,0,225000
6,3,4,0,0,0,0,0,0,137500
6,3,2,8,8,9,9,1,0,192500
6,3,1,0,1,2,1,2,0,133300
6,3,8,1,2,3,2,1,0,150000
6,3,5,0,0,1,0,1,0,154200
6,3,6,3,6,8,6,1,0,152100
6,3,7,1,2,4,2,2,0,115500
6,3,9,2,2,6,3,2,0,114000
6,3,3,2,4,7,4,1,0,139600
6,3,6,3,6,8,6,1,0,159600
6,3,7,1,3,5,2,1,0,133900
6,3,4,6,8,8,8,1,0,173200
6,3,7,3,4,7,4,2,0,138200
6,3,8,3,4,7,5,1,0,126000
