"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","X_11","X_12","X_13","X_14","X_15","X_16","X_17","X_18","X_19","X_20","X_21","X_22","X_23","X_24","X_25","X_26","X_27","X_28","X_29","X_30","X_31","X_32","X_33","X_34","X_35","X_36","X_37","X_38","X_39","X_40","X_41","X_42","X_43","X_44","X_45","X_46","X_47","X_48","X_49","X_50","X_51","X_52","X_53","X_54","X_55","X_56","X_57","X_58","X_59","X_60","X_61","X_62","X_63","target"
2.0,7.0,8.0,8.0,8.0,1.0,3.0,4.0,6.0,2.0,3.0,6.0,1.0,1.0,7.0,4.0,2.0,2.0,8.0,4.0,7.0,5.0,2.0,5.0,1.0,6.0,8.0,4.0,7.0,9.0,6.0,2.0,6.0,3.0,8.0,8.0,7.0,9.0,8.0,6.0,9.0,7.0,2.0,2.0,4.0,5.0,3.0,3.0,5.0,9.0,0.0,4.0,1.0,8.0,6.0,6.0,8.0,8.0,3.0,6.0,1.0,0.0,6.0,7.0,423.74
4.0,1.0,8.0,7.0,8.0,4.0,6.0,1.0,0.0,1.0,6.0,1.0,8.0,6.0,8.0,8.0,1.0,8.0,8.0,5.0,7.0,2.0,4.0,1.0,6.0,1.0,4.0,1.0,5.0,1.0,3.0,5.0,8.0,7.0,8.0,6.0,3.0,2.0,1.0,4.0,8.0,3.0,3.0,4.0,7.0,8.0,5.0,2.0,7.0,8.0,4.0,2.0,3.0,4.0,2.0,1.0,9.0,9.0,5.0,6.0,7.0,1.0,0.0,2.0,168.15
4.0,5.0,5.0,8.0,1.0,3.0,4.0,3.0,3.0,8.0,6.0,2.0,1.0,8.0,1.0,5.0,1.0,5.0,9.0,0.0,5.0,5.0,3.0,8.0,2.0,0.0,7.0,8.0,3.0,9.0,4.0,4.0,7.0,1.0,5.0,7.0,8.0,5.0,1.0,7.0,7.0,7.0,0.0,2.0,4.0,8.0,0.0,7.0,6.0,4.0,7.0,6.0,7.0,1.0,3.0,5.0,2.0,9.0,8.0,3.0,2.0,9.0,6.0,6.0,-436.2
2.0,7.0,0.0,6.0,3.0,6.0,3.0,6.0,2.0,9.0,2.0,7.0,2.0,9.0,3.0,7.0,7.0,1.0,2.0,8.0,5.0,2.0,1.0,2.0,6.0,6.0,7.0,6.0,9.0,1.0,2.0,3.0,9.0,0.0,7.0,1.0,4.0,1.0,4.0,1.0,3.0,0.0,6.0,3.0,1.0,5.0,8.0,1.0,6.0,5.0,1.0,6.0,3.0,4.0,3.0,1.0,4.0,7.0,8.0,4.0,6.0,9.0,8.0,5.0,-81.65
8.0,6.0,8.0,3.0,9.0,6.0,4.0,4.0,2.0,2.0,0.0,8.0,3.0,1.0,5.0,2.0,5.0,3.0,6.0,1.0,2.0,4.0,5.0,7.0,8.0,2.0,8.0,1.0,4.0,7.0,3.0,2.0,3.0,5.0,3.0,4.0,1.0,1.0,6.0,7.0,1.0,6.0,8.0,3.0,0.0,6.0,4.0,4.0,5.0,0.0,4.0,0.0,3.0,8.0,0.0,1.0,1.0,2.0,9.0,4.0,8.0,1.0,1.0,3.0,-190.07
8.0,9.0,6.0,3.0,6.0,8.0,8.0,1.0,6.0,6.0,3.0,7.0,2.0,3.0,4.0,6.0,6.0,2.0,5.0,8.0,3.0,3.0,0.0,4.0,7.0,8.0,6.0,0.0,3.0,6.0,0.0,1.0,7.0,7.0,4.0,3.0,1.0,8.0,0.0,8.0,9.0,7.0,4.0,3.0,5.0,7.0,9.0,5.0,1.0,4.0,1.0,6.0,0.0,9.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,5.0,6.0,-221.04
3.0,2.0,3.0,8.0,6.0,4.0,2.0,3.0,4.0,1.0,6.0,3.0,3.0,3.0,1.0,3.0,5.0,8.0,3.0,8.0,3.0,0.0,0.0,7.0,6.0,2.0,8.0,7.0,8.0,4.0,7.0,3.0,2.0,1.0,5.0,1.0,6.0,8.0,1.0,2.0,2.0,4.0,9.0,5.0,9.0,6.0,8.0,7.0,1.0,6.0,2.0,4.0,8.0,6.0,3.0,5.0,7.0,1.0,1.0,4.0,5.0,0.0,7.0,8.0,-565.37
0.0,6.0,0.0,4.0,4.0,0.0,2.0,8.0,7.0,0.0,5.0,4.0,9.0,6.0,5.0,2.0,1.0,5.0,7.0,4.0,1.0,5.0,6.0,3.0,3.0,8.0,0.0,7.0,3.0,8.0,2.0,5.0,4.0,7.0,1.0,0.0,1.0,9.0,6.0,5.0,4.0,1.0,1.0,2.0,2.0,9.0,3.0,4.0,4.0,9.0,1.0,3.0,5.0,6.0,6.0,4.0,8.0,4.0,2.0,1.0,3.0,4.0,1.0,0.0,175.78
3.0,4.0,4.0,9.0,5.0,4.0,1.0,9.0,2.0,7.0,7.0,4.0,1.0,6.0,0.0,8.0,4.0,8.0,5.0,1.0,1.0,4.0,2.0,2.0,4.0,5.0,6.0,5.0,9.0,7.0,6.0,5.0,4.0,7.0,9.0,6.0,1.0,7.0,9.0,7.0,7.0,2.0,7.0,7.0,2.0,8.0,8.0,4.0,9.0,6.0,5.0,5.0,8.0,1.0,3.0,4.0,0.0,3.0,9.0,1.0,8.0,7.0,5.0,7.0,-12.63
5.0,7.0,5.0,6.0,2.0,5.0,7.0,6.0,0.0,7.0,6.0,7.0,5.0,0.0,1.0,8.0,1.0,5.0,7.0,4.0,0.0,6.0,5.0,0.0,9.0,3.0,5.0,9.0,4.0,9.0,1.0,5.0,3.0,6.0,9.0,8.0,5.0,8.0,1.0,1.0,2.0,2.0,5.0,6.0,3.0,1.0,8.0,9.0,9.0,3.0,2.0,4.0,5.0,2.0,2.0,7.0,2.0,9.0,1.0,8.0,8.0,9.0,4.0,5.0,-141.35
8.0,4.0,8.0,5.0,1.0,6.0,7.0,3.0,1.0,3.0,7.0,8.0,2.0,3.0,8.0,3.0,1.0,0.0,2.0,0.0,5.0,9.0,3.0,8.0,3.0,2.0,1.0,1.0,7.0,8.0,6.0,2.0,3.0,8.0,8.0,1.0,1.0,2.0,8.0,0.0,1.0,5.0,1.0,9.0,3.0,1.0,1.0,3.0,5.0,0.0,0.0,9.0,3.0,0.0,7.0,7.0,3.0,6.0,4.0,1.0,2.0,1.0,4.0,9.0,-28.25
6.0,4.0,5.0,9.0,7.0,0.0,1.0,8.0,4.0,9.0,2.0,4.0,8.0,0.0,6.0,5.0,1.0,6.0,3.0,3.0,2.0,1.0,2.0,8.0,3.0,0.0,2.0,5.0,6.0,2.0,5.0,4.0,1.0,5.0,6.0,3.0,4.0,2.0,7.0,2.0,1.0,5.0,7.0,2.0,5.0,8.0,3.0,5.0,7.0,8.0,6.0,1.0,0.0,6.0,3.0,0.0,6.0,0.0,2.0,7.0,7.0,2.0,2.0,0.0,-264.11
6.0,4.0,1.0,6.0,6.0,6.0,8.0,1.0,4.0,7.0,3.0,1.0,2.0,7.0,2.0,3.0,2.0,9.0,1.0,8.0,8.0,7.0,4.0,3.0,1.0,8.0,8.0,9.0,6.0,7.0,6.0,3.0,5.0,1.0,5.0,5.0,2.0,8.0,0.0,8.0,7.0,8.0,8.0,5.0,4.0,7.0,1.0,7.0,2.0,2.0,0.0,6.0,3.0,5.0,5.0,6.0,4.0,7.0,3.0,1.0,1.0,7.0,9.0,3.0,-183.6
1.0,0.0,9.0,5.0,0.0,1.0,4.0,7.0,9.0,1.0,9.0,4.0,1.0,5.0,5.0,6.0,1.0,1.0,0.0,9.0,3.0,4.0,1.0,9.0,3.0,1.0,3.0,3.0,5.0,6.0,0.0,9.0,2.0,4.0,4.0,2.0,4.0,1.0,3.0,8.0,6.0,3.0,7.0,7.0,8.0,7.0,7.0,3.0,6.0,8.0,4.0,0.0,6.0,2.0,4.0,9.0,7.0,5.0,0.0,5.0,7.0,2.0,7.0,8.0,136.15
1.0,2.0,4.0,3.0,1.0,8.0,5.0,0.0,3.0,1.0,5.0,6.0,1.0,3.0,9.0,8.0,7.0,6.0,9.0,4.0,5.0,4.0,4.0,0.0,5.0,4.0,9.0,9.0,0.0,7.0,2.0,3.0,9.0,7.0,8.0,9.0,2.0,7.0,2.0,6.0,2.0,6.0,1.0,7.0,0.0,6.0,7.0,6.0,0.0,9.0,6.0,5.0,1.0,8.0,0.0,1.0,8.0,2.0,2.0,4.0,5.0,0.0,6.0,0.0,-244.6
8.0,4.0,8.0,1.0,5.0,6.0,9.0,0.0,3.0,3.0,1.0,1.0,8.0,8.0,1.0,7.0,1.0,1.0,4.0,1.0,6.0,8.0,1.0,4.0,3.0,1.0,8.0,3.0,1.0,8.0,4.0,7.0,5.0,8.0,5.0,7.0,0.0,0.0,6.0,9.0,6.0,5.0,5.0,8.0,2.0,4.0,9.0,3.0,3.0,3.0,8.0,6.0,5.0,1.0,5.0,4.0,1.0,7.0,6.0,1.0,8.0,8.0,7.0,8.0,0.33
0.0,0.0,1.0,2.0,9.0,8.0,1.0,6.0,5.0,8.0,2.0,8.0,6.0,4.0,6.0,1.0,8.0,4.0,4.0,2.0,0.0,2.0,5.0,0.0,8.0,3.0,9.0,9.0,2.0,6.0,1.0,1.0,8.0,7.0,4.0,5.0,1.0,8.0,2.0,6.0,8.0,9.0,0.0,0.0,2.0,5.0,2.0,3.0,1.0,9.0,4.0,1.0,8.0,8.0,2.0,1.0,3.0,6.0,2.0,0.0,1.0,5.0,8.0,5.0,-269.26
7.0,3.0,2.0,0.0,1.0,8.0,6.0,3.0,8.0,8.0,5.0,5.0,3.0,2.0,7.0,1.0,3.0,5.0,2.0,1.0,3.0,4.0,2.0,0.0,2.0,1.0,2.0,8.0,8.0,1.0,3.0,9.0,4.0,5.0,1.0,1.0,5.0,8.0,8.0,9.0,9.0,4.0,6.0,8.0,5.0,8.0,5.0,4.0,4.0,5.0,7.0,1.0,8.0,4.0,5.0,2.0,3.0,5.0,1.0,3.0,5.0,6.0,6.0,7.0,-91.41
2.0,1.0,9.0,3.0,3.0,2.0,9.0,3.0,7.0,7.0,9.0,2.0,1.0,1.0,7.0,1.0,6.0,4.0,3.0,9.0,6.0,2.0,1.0,6.0,4.0,5.0,8.0,1.0,3.0,2.0,8.0,3.0,3.0,1.0,1.0,5.0,5.0,6.0,1.0,2.0,8.0,2.0,7.0,7.0,0.0,8.0,1.0,5.0,8.0,0.0,5.0,2.0,8.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,0.0,1.0,9.0,-419.1
7.0,7.0,8.0,1.0,4.0,3.0,2.0,5.0,6.0,0.0,1.0,4.0,9.0,3.0,4.0,1.0,2.0,7.0,8.0,3.0,8.0,6.0,2.0,3.0,7.0,1.0,7.0,5.0,5.0,7.0,6.0,4.0,5.0,5.0,8.0,1.0,2.0,2.0,1.0,5.0,8.0,1.0,0.0,4.0,2.0,4.0,7.0,8.0,9.0,4.0,8.0,4.0,4.0,8.0,4.0,2.0,2.0,9.0,8.0,1.0,3.0,0.0,2.0,0.0,-60.98
8.0,4.0,9.0,4.0,1.0,3.0,2.0,5.0,1.0,8.0,3.0,1.0,7.0,1.0,5.0,3.0,3.0,0.0,9.0,4.0,7.0,4.0,1.0,5.0,2.0,2.0,0.0,1.0,3.0,9.0,3.0,1.0,9.0,7.0,1.0,6.0,4.0,6.0,5.0,3.0,8.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,0.0,9.0,0.0,3.0,8.0,7.0,7.0,9.0,2.0,7.0,7.0,0.0,1.0,-25.3
9.0,5.0,1.0,5.0,8.0,5.0,7.0,5.0,8.0,1.0,6.0,4.0,4.0,0.0,1.0,8.0,1.0,6.0,2.0,4.0,8.0,5.0,2.0,8.0,0.0,6.0,9.0,2.0,7.0,6.0,6.0,2.0,4.0,2.0,8.0,2.0,5.0,9.0,3.0,6.0,5.0,4.0,1.0,4.0,1.0,8.0,2.0,1.0,5.0,2.0,1.0,1.0,4.0,6.0,4.0,2.0,7.0,1.0,9.0,9.0,6.0,7.0,3.0,3.0,-357.06
6.0,6.0,9.0,5.0,4.0,1.0,8.0,8.0,0.0,2.0,9.0,9.0,8.0,5.0,7.0,2.0,1.0,3.0,2.0,5.0,5.0,8.0,3.0,4.0,6.0,6.0,5.0,5.0,3.0,5.0,2.0,4.0,1.0,1.0,4.0,2.0,8.0,1.0,6.0,2.0,8.0,6.0,1.0,7.0,1.0,7.0,7.0,5.0,5.0,6.0,5.0,0.0,6.0,6.0,6.0,9.0,7.0,2.0,4.0,7.0,5.0,2.0,7.0,1.0,536.93
1.0,1.0,7.0,3.0,6.0,2.0,7.0,7.0,1.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,8.0,1.0,1.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,6.0,1.0,3.0,1.0,6.0,4.0,6.0,5.0,2.0,8.0,2.0,2.0,1.0,6.0,1.0,6.0,4.0,7.0,8.0,5.0,5.0,2.0,6.0,4.0,5.0,4.0,8.0,0.0,8.0,8.0,1.0,2.0,4.0,9.0,8.0,1.0,2.0,8.0,-450.09
4.0,4.0,6.0,6.0,4.0,7.0,5.0,5.0,7.0,3.0,6.0,2.0,0.0,3.0,4.0,6.0,6.0,2.0,7.0,9.0,8.0,1.0,8.0,6.0,1.0,5.0,4.0,2.0,1.0,2.0,2.0,3.0,5.0,1.0,9.0,8.0,5.0,3.0,9.0,8.0,2.0,5.0,4.0,9.0,3.0,5.0,8.0,6.0,2.0,3.0,5.0,9.0,0.0,3.0,5.0,7.0,9.0,6.0,4.0,8.0,2.0,0.0,4.0,2.0,412.49
3.0,7.0,1.0,6.0,5.0,4.0,5.0,1.0,4.0,4.0,3.0,7.0,5.0,4.0,2.0,4.0,8.0,6.0,8.0,8.0,7.0,9.0,0.0,4.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,2.0,7.0,2.0,2.0,9.0,7.0,8.0,7.0,3.0,0.0,6.0,1.0,7.0,8.0,5.0,7.0,6.0,4.0,0.0,4.0,6.0,7.0,2.0,8.0,4.0,9.0,3.0,2.0,4.0,8.0,3.0,8.0,9.0,76.48
6.0,2.0,5.0,0.0,3.0,4.0,2.0,8.0,4.0,8.0,3.0,6.0,8.0,8.0,5.0,5.0,5.0,7.0,8.0,7.0,7.0,5.0,2.0,2.0,5.0,5.0,6.0,0.0,7.0,4.0,2.0,2.0,8.0,7.0,1.0,6.0,5.0,0.0,9.0,1.0,8.0,6.0,9.0,0.0,6.0,8.0,5.0,3.0,8.0,2.0,5.0,1.0,2.0,5.0,6.0,4.0,6.0,5.0,5.0,8.0,1.0,2.0,3.0,1.0,383.34
2.0,4.0,7.0,8.0,3.0,1.0,6.0,1.0,4.0,8.0,8.0,7.0,8.0,0.0,9.0,0.0,5.0,9.0,5.0,1.0,4.0,3.0,0.0,6.0,0.0,1.0,3.0,8.0,9.0,6.0,0.0,2.0,7.0,0.0,4.0,8.0,2.0,1.0,6.0,2.0,3.0,1.0,9.0,1.0,5.0,4.0,2.0,8.0,6.0,8.0,7.0,1.0,8.0,4.0,1.0,1.0,5.0,9.0,3.0,5.0,2.0,9.0,6.0,1.0,-550.79
8.0,9.0,4.0,1.0,5.0,4.0,4.0,1.0,2.0,4.0,1.0,9.0,3.0,8.0,4.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,3.0,3.0,5.0,2.0,1.0,7.0,0.0,2.0,1.0,0.0,8.0,3.0,8.0,9.0,5.0,2.0,0.0,2.0,4.0,8.0,0.0,5.0,8.0,7.0,7.0,8.0,4.0,9.0,4.0,1.0,5.0,8.0,2.0,6.0,9.0,6.0,9.0,4.0,5.0,3.0,137.64
3.0,5.0,5.0,9.0,2.0,4.0,2.0,3.0,8.0,8.0,9.0,2.0,7.0,0.0,3.0,7.0,9.0,4.0,5.0,1.0,2.0,9.0,3.0,1.0,0.0,6.0,6.0,6.0,0.0,9.0,6.0,5.0,9.0,1.0,5.0,4.0,3.0,3.0,5.0,1.0,2.0,1.0,5.0,8.0,1.0,5.0,6.0,6.0,6.0,4.0,6.0,1.0,4.0,7.0,8.0,1.0,8.0,1.0,8.0,1.0,4.0,1.0,7.0,8.0,-410.28
8.0,7.0,6.0,7.0,4.0,4.0,1.0,5.0,8.0,9.0,6.0,8.0,6.0,1.0,7.0,7.0,7.0,5.0,0.0,6.0,4.0,4.0,8.0,4.0,9.0,5.0,1.0,0.0,2.0,5.0,4.0,1.0,4.0,8.0,5.0,2.0,5.0,3.0,8.0,8.0,9.0,5.0,6.0,7.0,7.0,4.0,7.0,6.0,1.0,5.0,1.0,5.0,1.0,5.0,4.0,8.0,1.0,3.0,9.0,1.0,6.0,5.0,1.0,8.0,480.66
8.0,9.0,6.0,6.0,6.0,4.0,7.0,1.0,4.0,1.0,1.0,2.0,3.0,6.0,1.0,6.0,1.0,1.0,5.0,7.0,8.0,1.0,3.0,7.0,2.0,9.0,4.0,4.0,0.0,9.0,9.0,0.0,1.0,1.0,9.0,5.0,7.0,6.0,2.0,3.0,7.0,8.0,1.0,6.0,1.0,7.0,0.0,6.0,9.0,9.0,7.0,1.0,1.0,9.0,6.0,4.0,4.0,0.0,8.0,1.0,4.0,5.0,1.0,8.0,92.75
9.0,3.0,5.0,4.0,5.0,7.0,1.0,5.0,9.0,8.0,9.0,8.0,9.0,5.0,9.0,5.0,1.0,8.0,3.0,2.0,1.0,8.0,7.0,1.0,3.0,5.0,9.0,5.0,1.0,8.0,4.0,4.0,7.0,3.0,6.0,7.0,2.0,1.0,1.0,9.0,1.0,2.0,1.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,6.0,4.0,3.0,5.0,0.0,7.0,3.0,5.0,5.0,5.0,1.0,8.0,1.0,5.0,-43.83
8.0,0.0,1.0,7.0,7.0,3.0,8.0,9.0,3.0,3.0,2.0,8.0,6.0,3.0,6.0,8.0,1.0,3.0,0.0,1.0,8.0,8.0,9.0,9.0,4.0,1.0,4.0,1.0,8.0,3.0,9.0,3.0,9.0,0.0,3.0,8.0,1.0,7.0,9.0,2.0,2.0,7.0,6.0,6.0,1.0,0.0,8.0,0.0,9.0,0.0,6.0,8.0,3.0,3.0,5.0,8.0,7.0,9.0,3.0,2.0,5.0,6.0,7.0,6.0,362.93
5.0,6.0,8.0,0.0,7.0,6.0,7.0,6.0,8.0,0.0,0.0,5.0,9.0,7.0,7.0,7.0,9.0,7.0,2.0,7.0,1.0,7.0,5.0,7.0,8.0,3.0,6.0,9.0,7.0,7.0,1.0,8.0,1.0,6.0,6.0,9.0,1.0,3.0,1.0,7.0,0.0,0.0,4.0,0.0,3.0,1.0,1.0,9.0,6.0,9.0,7.0,9.0,6.0,5.0,2.0,8.0,0.0,3.0,5.0,2.0,9.0,2.0,0.0,8.0,248.38
5.0,3.0,8.0,7.0,5.0,3.0,9.0,6.0,4.0,0.0,4.0,8.0,3.0,0.0,8.0,1.0,0.0,4.0,3.0,2.0,2.0,9.0,6.0,8.0,3.0,1.0,9.0,8.0,7.0,3.0,4.0,7.0,6.0,3.0,9.0,1.0,6.0,2.0,2.0,9.0,4.0,1.0,6.0,1.0,1.0,0.0,3.0,5.0,7.0,2.0,8.0,0.0,8.0,5.0,9.0,5.0,8.0,3.0,6.0,7.0,8.0,7.0,8.0,4.0,-58.7
2.0,8.0,1.0,5.0,5.0,8.0,1.0,9.0,8.0,7.0,5.0,5.0,1.0,4.0,7.0,1.0,5.0,3.0,1.0,0.0,9.0,9.0,2.0,7.0,1.0,6.0,5.0,5.0,3.0,8.0,9.0,3.0,6.0,3.0,1.0,1.0,5.0,7.0,7.0,1.0,1.0,4.0,4.0,8.0,5.0,9.0,8.0,7.0,2.0,8.0,5.0,4.0,6.0,7.0,7.0,8.0,1.0,1.0,1.0,1.0,3.0,5.0,9.0,6.0,105.14
3.0,1.0,3.0,6.0,9.0,1.0,5.0,2.0,7.0,0.0,9.0,1.0,1.0,8.0,0.0,6.0,2.0,4.0,1.0,8.0,4.0,8.0,5.0,7.0,7.0,6.0,2.0,8.0,8.0,5.0,9.0,5.0,5.0,7.0,0.0,3.0,7.0,4.0,5.0,5.0,6.0,4.0,4.0,8.0,7.0,2.0,3.0,3.0,3.0,3.0,5.0,4.0,9.0,3.0,9.0,7.0,0.0,3.0,6.0,4.0,2.0,1.0,6.0,9.0,-18.55
6.0,1.0,4.0,6.0,0.0,2.0,6.0,0.0,1.0,2.0,1.0,8.0,9.0,5.0,0.0,1.0,4.0,3.0,1.0,7.0,1.0,6.0,9.0,1.0,2.0,7.0,7.0,0.0,9.0,4.0,5.0,4.0,9.0,7.0,4.0,2.0,4.0,6.0,8.0,9.0,7.0,1.0,0.0,9.0,6.0,8.0,6.0,2.0,9.0,8.0,1.0,1.0,3.0,4.0,8.0,8.0,1.0,8.0,3.0,3.0,8.0,5.0,8.0,1.0,192.17
1.0,8.0,2.0,3.0,1.0,6.0,8.0,8.0,6.0,6.0,8.0,1.0,1.0,9.0,1.0,2.0,3.0,1.0,2.0,8.0,2.0,1.0,0.0,9.0,2.0,8.0,3.0,7.0,3.0,8.0,3.0,6.0,4.0,7.0,6.0,0.0,0.0,1.0,8.0,3.0,1.0,3.0,1.0,5.0,0.0,2.0,6.0,3.0,8.0,8.0,9.0,2.0,5.0,3.0,6.0,4.0,6.0,4.0,7.0,4.0,6.0,2.0,4.0,8.0,184.97
9.0,8.0,3.0,6.0,0.0,7.0,5.0,4.0,7.0,9.0,4.0,9.0,5.0,8.0,5.0,9.0,2.0,4.0,4.0,8.0,9.0,0.0,4.0,2.0,6.0,9.0,1.0,8.0,7.0,3.0,0.0,2.0,1.0,4.0,1.0,3.0,4.0,1.0,7.0,6.0,2.0,6.0,8.0,9.0,4.0,2.0,8.0,1.0,3.0,7.0,6.0,6.0,7.0,5.0,1.0,5.0,7.0,4.0,4.0,4.0,8.0,4.0,8.0,5.0,454.46
1.0,6.0,7.0,5.0,3.0,6.0,0.0,1.0,2.0,3.0,8.0,8.0,1.0,2.0,8.0,3.0,5.0,8.0,4.0,1.0,1.0,6.0,3.0,8.0,5.0,9.0,3.0,8.0,3.0,6.0,7.0,6.0,1.0,8.0,7.0,1.0,1.0,2.0,5.0,8.0,6.0,1.0,7.0,9.0,5.0,0.0,6.0,8.0,2.0,2.0,8.0,3.0,7.0,7.0,4.0,6.0,8.0,7.0,5.0,0.0,2.0,7.0,7.0,3.0,1.13
9.0,3.0,6.0,2.0,2.0,1.0,7.0,8.0,5.0,7.0,4.0,8.0,2.0,3.0,4.0,3.0,3.0,1.0,5.0,8.0,7.0,8.0,2.0,4.0,2.0,3.0,2.0,4.0,6.0,1.0,7.0,7.0,0.0,8.0,5.0,4.0,1.0,8.0,4.0,5.0,1.0,7.0,2.0,3.0,0.0,5.0,0.0,4.0,8.0,4.0,2.0,4.0,5.0,9.0,8.0,4.0,2.0,1.0,8.0,0.0,6.0,4.0,9.0,8.0,159.6
4.0,0.0,5.0,1.0,8.0,2.0,7.0,8.0,9.0,8.0,9.0,2.0,4.0,1.0,8.0,4.0,6.0,6.0,7.0,5.0,1.0,1.0,1.0,5.0,6.0,3.0,8.0,1.0,0.0,6.0,7.0,3.0,4.0,8.0,6.0,4.0,3.0,4.0,8.0,0.0,4.0,0.0,1.0,8.0,6.0,3.0,6.0,8.0,1.0,4.0,2.0,4.0,3.0,0.0,8.0,0.0,4.0,5.0,1.0,9.0,3.0,7.0,6.0,1.0,-339.56
4.0,2.0,8.0,1.0,4.0,2.0,6.0,4.0,5.0,2.0,2.0,1.0,3.0,8.0,2.0,5.0,2.0,8.0,0.0,8.0,2.0,5.0,5.0,1.0,7.0,2.0,6.0,8.0,8.0,1.0,4.0,3.0,4.0,2.0,3.0,5.0,1.0,6.0,1.0,6.0,7.0,3.0,4.0,8.0,4.0,6.0,8.0,7.0,0.0,8.0,7.0,2.0,5.0,6.0,8.0,2.0,1.0,7.0,4.0,5.0,1.0,1.0,3.0,6.0,-66.16
5.0,1.0,2.0,3.0,5.0,9.0,6.0,8.0,1.0,7.0,5.0,8.0,3.0,7.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,9.0,1.0,2.0,2.0,2.0,6.0,2.0,7.0,2.0,2.0,7.0,8.0,1.0,0.0,1.0,7.0,7.0,3.0,4.0,8.0,5.0,7.0,8.0,0.0,5.0,3.0,6.0,6.0,8.0,4.0,6.0,7.0,9.0,0.0,5.0,7.0,2.0,7.0,7.0,8.0,8.0,1.0,5.0,322.79
8.0,2.0,3.0,3.0,5.0,4.0,1.0,6.0,8.0,6.0,2.0,2.0,6.0,2.0,2.0,6.0,7.0,0.0,2.0,4.0,9.0,4.0,9.0,9.0,8.0,6.0,7.0,2.0,8.0,8.0,1.0,2.0,1.0,9.0,8.0,4.0,5.0,8.0,0.0,5.0,3.0,1.0,8.0,3.0,1.0,9.0,7.0,7.0,9.0,3.0,5.0,8.0,2.0,4.0,6.0,0.0,9.0,8.0,4.0,2.0,6.0,6.0,6.0,8.0,163.16
6.0,4.0,6.0,7.0,3.0,3.0,4.0,6.0,9.0,8.0,7.0,4.0,5.0,3.0,3.0,9.0,1.0,5.0,8.0,5.0,4.0,1.0,0.0,2.0,2.0,9.0,0.0,5.0,8.0,5.0,1.0,7.0,3.0,5.0,1.0,6.0,3.0,8.0,7.0,3.0,3.0,4.0,9.0,2.0,7.0,0.0,5.0,8.0,4.0,4.0,6.0,6.0,5.0,1.0,1.0,3.0,6.0,5.0,5.0,3.0,5.0,6.0,0.0,1.0,-115.57
5.0,7.0,8.0,4.0,2.0,2.0,4.0,3.0,4.0,8.0,5.0,7.0,5.0,0.0,2.0,5.0,0.0,6.0,1.0,5.0,3.0,0.0,1.0,3.0,4.0,8.0,9.0,9.0,5.0,0.0,8.0,7.0,8.0,2.0,5.0,4.0,1.0,3.0,3.0,5.0,5.0,6.0,1.0,5.0,4.0,5.0,3.0,8.0,5.0,6.0,1.0,7.0,1.0,8.0,5.0,2.0,2.0,8.0,3.0,5.0,3.0,5.0,4.0,9.0,-326.34
7.0,7.0,4.0,9.0,2.0,8.0,2.0,8.0,2.0,7.0,6.0,4.0,6.0,4.0,8.0,2.0,7.0,2.0,1.0,6.0,4.0,7.0,7.0,7.0,3.0,9.0,7.0,6.0,6.0,7.0,4.0,9.0,6.0,3.0,4.0,1.0,9.0,5.0,7.0,8.0,7.0,9.0,6.0,0.0,1.0,7.0,2.0,1.0,4.0,8.0,6.0,3.0,5.0,1.0,2.0,6.0,8.0,0.0,4.0,8.0,7.0,7.0,1.0,8.0,673.36
8.0,4.0,8.0,1.0,1.0,6.0,7.0,2.0,8.0,5.0,6.0,2.0,3.0,3.0,6.0,9.0,2.0,2.0,6.0,2.0,0.0,4.0,1.0,7.0,4.0,2.0,7.0,6.0,1.0,2.0,3.0,8.0,7.0,4.0,0.0,6.0,8.0,9.0,8.0,4.0,9.0,9.0,4.0,9.0,8.0,1.0,8.0,8.0,3.0,3.0,1.0,6.0,8.0,0.0,2.0,8.0,6.0,8.0,5.0,2.0,1.0,4.0,8.0,9.0,269.82
4.0,4.0,1.0,0.0,0.0,7.0,0.0,2.0,9.0,5.0,8.0,1.0,7.0,8.0,2.0,0.0,7.0,7.0,1.0,2.0,6.0,6.0,2.0,5.0,9.0,4.0,8.0,1.0,9.0,3.0,4.0,8.0,8.0,4.0,1.0,8.0,5.0,6.0,7.0,5.0,1.0,4.0,2.0,8.0,7.0,8.0,3.0,1.0,3.0,1.0,2.0,3.0,7.0,4.0,7.0,8.0,5.0,6.0,1.0,9.0,1.0,6.0,5.0,6.0,-178.84
