"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","X_11","X_12","X_13","X_14","X_15","X_16","X_17","X_18","X_19","X_20","X_21","X_22","X_23","h","d","m","purchase_date","return_date","target"
0.03,-0.2,0.76,-0.11,0.44,-1.07,2.79,-1.44,-1.77,-1.52,-0.73,-0.5,0.32,0.23,2.4,-0.17,-0.86,0.3,0.4,1.42,-0.16,1.43,-0.63,-0.19,"h_11","d_10","m_29","2008-12-18 00:00:00","WZVPyhNAoF",50
-0.45,"zo0jGIcsVu",0.1,-1.42,1.46,-0.96,0.67,-0.21,2.24,1.5,1.81,2.33,-0.9,-0.56,-0.39,-1.38,0.58,0.54,-2.23,-1.39,-0.78,"QsWnz5FDHL",-0.3,-0.61,"h_4","d_8","m_21","2008-12-19 00:00:00","2010-09-27 04:00:00",33
-1.21,1.54,"hpnuE2HSh4",1.66,0.3,0.25,2.32,-0.12,0.16,0.28,-0.54,-0.52,1.02,"ya1MJQvwuP",-1.19,0.34,0.95,-0.39,-0.7,1.24,0.74,-1.31,-0.01,1.65,"h_8","d_6","m_13","2008-12-20 00:00:00","2010-01-26 08:00:00",27
"lLqZm8YZvH",1.87,0.24,"TWNvJbtcwL",-2.23,-0.76,-1.45,0.08,-2.27,-0.29,0.5,-1.42,0.81,1.2,-1.63,-0.09,-0.08,-0.65,-0.13,-1.01,-0.5,-0.52,-1.16,"hD7yUMPsIK","jIh2uhFTnh","d_6","m_15","2008-12-21 00:00:00","2010-03-27 10:00:00",31
-0.68,-1.05,-1.39,0.14,-1.16,2.55,-0.37,0.58,-0.35,0.55,-1.09,-0.46,0.02,0.29,0.42,-0.82,1.14,0.35,-0.09,"Qe1Xy1sNbY",-2.07,-0.8,-0.76,"dDbnrcSWOd","CZlee5WLtT","d_6","m_18","2008-12-22 00:00:00","2010-06-28 11:00:00",35
-0.71,0.79,1.39,0.88,0.74,1.61,-0.18,1.13,1.45,0.21,1.28,-0.8,0.64,-2.01,0.6,-0.73,0.4,-1.3,-0.11,-0.69,0.6,-0.14,-0.29,"hwxIxNssvO","h_3","d_7","m_25","2008-12-23 00:00:00","2011-01-30 03:00:00",35
-0.76,"3ZOB8BQf4g",0.28,0.65,0.5,-0.08,0.07,0.53,-1.66,0.75,1.38,0.73,-2.63,0.79,-0.99,-0.56,-1.94,-0.83,-1.97,0.24,-0.71,1.08,0.14,-1.47,"h_4","d_8","m_14","S1cCB7FD7b","2010-03-04 04:00:00",26
0.01,0.51,0.75,0.78,-0.41,0.36,-0.05,0.83,0.72,0.78,-0.78,-0.53,-0.81,0.88,0.18,-1.21,1.0,-0.44,"RfMs7Lv1jm",-0.44,0.71,1.85,0.56,0.31,"h_11","d_11","m_0","2008-12-25 00:00:00","2009-01-05 11:00:00",22
1.5,0.25,1.29,0.38,-0.36,1.42,0.67,"ybYNjHyYRf",0.85,-1.43,-0.49,0.34,-1.31,-1.3,-1.78,-1.96,-0.84,-1.6,0.43,0.41,-0.05,0.17,-0.03,-0.2,"h_10","d_9","m_6","2008-12-26 00:00:00","2009-07-05 10:00:00",25
-0.21,1.61,-0.52,0.29,"kuLWIJySGN",2.01,0.12,-0.5,-0.71,-0.11,-0.26,0.91,-0.38,0.31,1.75,-1.98,-0.16,-1.83,1.09,1.27,0.44,0.95,-0.55,0.63,"h_8","d_7","m_27","2008-12-27 00:00:00","Tq1HfjkBxl",42
-1.32,-1.96,0.22,0.31,0.35,0.58,-1.95,1.01,-1.16,-2.28,"vB72qr8az2",0.18,0.36,0.06,0.87,-0.07,1.69,1.27,-0.04,0.21,-2.48,0.58,0.36,-0.94,"h_1","d_6","m_25","2008-12-28 00:00:00","2011-02-03 01:00:00",32
0.98,"8We9zxSnvB",0.68,"z0jMHUQj7T",-0.34,1.71,1.29,1.11,0.98,0.57,-0.35,-0.42,"GvuNVvxRVr",-0.45,"EdIhjhO0l9",-2.37,-0.47,-1.48,-1.65,0.32,0.21,-0.43,1.1,-0.67,"h_8","d_7","m_26","2008-12-29 00:00:00","2011-03-07 08:00:00",41
-0.87,0.98,-2.02,-0.39,0.31,-0.01,0.33,-1.93,-0.43,0.05,0.22,-0.19,-0.44,-0.73,-0.95,0.33,1.03,0.32,-0.53,0.56,-0.65,-0.08,-1.53,-0.46,"h_11","d_9","m_20","2008-12-30 00:00:00","2010-09-08 11:00:00",40
-0.08,0.34,-1.41,-2.07,-0.63,-0.78,0.61,-0.05,-0.73,-1.09,1.4,1.67,-1.65,-0.42,-1.34,-2.04,1.28,-1.56,0.75,0.44,0.75,1.99,-2.15,-0.07,"h_8","d_6","m_27","2008-12-31 00:00:00","2011-04-06 08:00:00",41
-0.79,-0.22,0.93,-0.92,-0.11,"ae3IOyKhyK",0.22,0.78,-1.23,-0.26,0.0,-1.14,-1.37,-1.18,-0.15,0.8,-0.37,0.15,0.11,0.21,0.63,"3BQeGQHNlZ",0.22,1.16,"h_1","gItF4K9PTn","m_16","2009-01-01 00:00:00","2010-05-07 01:00:00",23
-0.49,-0.99,-0.21,1.12,0.44,0.1,-0.77,-0.63,0.49,-0.95,0.26,-0.73,0.49,0.31,-1.28,-0.46,2.22,0.18,-2.91,"1rKrJww4oC",0.99,-0.92,"XXpjtwhofb",0.5,"h_6","d_8","5cYF9kHYyQ","2009-01-02 00:00:00","2010-07-10 06:00:00",32
-0.28,0.97,0.27,-0.49,0.8,"WmtyPuR8iJ",-0.39,-0.45,-1.46,0.64,-2.97,-0.17,"KOHcFCZfMN",0.89,0.78,-0.86,-0.87,-0.25,0.65,-1.34,0.16,0.91,0.31,-1.41,"h_0","d_6","m_18","2009-01-03 00:00:00","2010-07-09 00:00:00",24
-0.35,-0.23,"WGimDKazhG",0.74,-0.12,-0.88,-1.37,-1.4,-0.98,-1.26,0.6,1.03,-0.53,-0.72,1.68,-0.1,0.69,"0zL14gbkc2",0.94,0.95,0.22,"5rTpC9FWYH",-0.62,"ZqRK8z9cek","h_0","d_11","m_24","2009-01-04 00:00:00","2011-01-15 00:00:00",35
-0.76,1.29,0.63,0.03,-2.89,-1.59,0.55,0.96,1.47,0.1,-1.04,-1.24,2.38,0.26,0.05,0.67,"FGw2hJ4r4V",0.26,0.71,0.9,-1.1,0.77,-1.03,0.58,"h_9","d_6","m_28","2009-01-05 00:00:00","2011-05-11 09:00:00",43
0.67,-0.05,"tqC0htklrO",-1.08,0.47,-0.32,-1.99,-0.22,0.57,1.31,-0.96,-0.82,-0.8,0.05,0.21,0.86,-1.33,-1.31,-1.37,-0.1,1.07,0.71,-0.56,-0.28,"h_7","d_8","m_1","2009-01-06 00:00:00","2009-02-14 07:00:00",16
0.3,0.54,-1.27,0.99,0.75,2.82,-0.14,-0.42,-1.26,0.64,0.35,0.31,-0.36,-0.01,0.44,0.16,1.74,-0.62,-0.64,0.56,-1.11,1.53,0.13,"2KtsiYPrNq","h_10","d_7","m_19","2009-01-07 00:00:00","2010-08-14 10:00:00",36
-0.72,0.96,0.46,-1.27,-0.28,0.94,0.56,0.48,-0.36,1.46,-0.53,0.24,-3.1,-0.17,-0.68,-0.47,0.15,-0.68,0.92,0.15,-1.28,"7TDsvITbwx",-0.01,0.47,"h_0","d_11","m_25","2009-01-08 00:00:00","2011-02-19 00:00:00",36
1.12,-0.12,0.17,-1.73,-1.11,1.05,0.65,0.58,-1.21,-0.1,1.25,-0.59,0.41,0.66,0.34,-0.48,-0.47,0.14,-0.39,-1.81,0.05,2.39,-0.64,-1.02,"h_10","d_9","m_15","2009-01-09 00:00:00","2010-04-18 10:00:00",34
0.96,-1.0,-0.52,1.97,-1.68,-1.81,-1.46,-0.43,0.15,-0.49,0.16,-0.32,-0.87,0.16,-0.85,-0.84,-0.39,0.57,-0.85,2.01,0.3,-1.21,1.64,-0.34,"h_11","d_11","m_6","2009-01-10 00:00:00","2009-07-21 11:00:00",28
0.14,1.89,-0.59,0.82,0.99,-0.81,0.07,-1.04,1.5,2.22,1.81,1.18,0.24,-1.38,-0.01,0.24,-1.25,0.08,-0.02,0.6,0.6,-3.58,0.95,-0.05,"h_7","d_7","m_2","2009-01-11 00:00:00","2009-03-18 07:00:00",16
-0.21,-0.29,0.58,-0.43,0.21,-0.41,0.29,-0.3,-0.29,-0.32,-0.16,-0.25,-0.22,-0.6,0.63,-0.14,-0.19,1.79,-0.08,-0.07,0.57,-0.26,0.18,0.09,"h_5","d_11","m_10","2009-01-12 00:00:00","2009-11-23 05:00:00",26
-1.09,0.53,1.43,0.69,1.92,0.28,-0.96,0.64,1.02,1.58,1.24,0.04,0.55,-2.42,0.5,0.08,1.3,-0.55,-0.74,1.52,0.48,0.71,0.5,-0.17,"h_3","d_11","m_3","2009-01-13 00:00:00","2009-04-24 03:00:00",17
-0.04,-0.42,0.77,1.23,-0.7,-0.55,-0.53,-1.59,-0.19,-0.68,-0.63,-0.57,-1.04,0.04,0.33,0.0,-0.13,-2.09,-0.56,-1.01,1.15,0.33,0.35,0.15,"h_7","VgM06FHEiQ","m_15","2009-01-14 00:00:00","2010-04-20 07:00:00",28
-0.25,-0.51,-0.06,0.25,-0.37,-0.04,-1.19,-1.86,0.69,1.83,-1.35,0.12,"CL3ZcENqIk","I0NSe7EMSk",-0.21,-0.02,-1.17,-1.68,1.18,-1.07,-1.48,0.12,2.34,-0.63,"h_11","d_10","Asmt2qnlQo","2009-01-15 00:00:00","2009-01-25 11:00:00",21
"aBPSEIt172",-0.69,-0.87,-1.19,0.07,0.24,0.39,-0.56,-1.09,-1.85,-1.04,0.07,-1.18,-0.69,0.22,-1.05,"CmkOST0uNi",-0.6,0.52,-0.49,0.87,-1.21,0.68,0.5,"h_7","d_9","m_16","2009-01-16 00:00:00","2010-05-25 07:00:00",32
2.25,-0.92,0.16,-0.19,-0.71,-0.71,-1.8,0.17,1.72,-0.53,0.71,0.65,1.3,-0.63,0.05,2.19,0.85,-0.1,0.93,-0.28,-1.0,-0.83,1.04,"dYmKXEoZt8","h_10","d_7","m_23","KKZUcGIVpk","2010-12-24 10:00:00",40
-0.26,1.22,-1.7,0.63,-0.07,"uMSCFvr25d",1.82,0.94,"DECiN3bzbb",-2.12,1.97,0.31,0.73,-0.1,"ygEY8LkfNt",-0.6,-0.99,1.09,-1.86,-1.49,1.33,0.98,-2.34,0.13,"h_4","d_8","m_14","2009-01-18 00:00:00","2010-03-26 04:00:00",26
-1.14,-0.47,-2.13,2.18,-0.86,1.54,0.45,-1.3,-0.2,0.52,-1.51,-0.6,-1.02,-2.03,-1.3,1.6,-0.0,-0.58,1.4,0.23,"gC3IaMOACC",0.54,2.46,-0.05,"h_11","d_6","m_12","2009-01-19 00:00:00","2010-01-25 11:00:00",29
-0.78,-1.91,1.88,0.04,-0.59,0.97,1.22,0.01,0.08,0.32,-0.97,-0.29,-0.38,-0.14,0.56,0.37,-0.66,-0.9,-0.78,-0.48,1.96,0.11,0.59,-1.41,"h_7","d_11","m_4","2009-01-20 00:00:00","2009-05-31 07:00:00",22
"rzEgrEITdJ",-0.53,1.38,0.97,0.84,1.53,0.96,-0.55,0.8,1.81,-0.0,1.02,0.54,0.02,-0.47,-0.1,-0.63,0.4,-0.16,-1.03,-0.78,-1.0,1.57,0.1,"h_6","d_9","m_20","2009-01-21 00:00:00","2010-09-30 06:00:00",35
1.75,0.0,-1.35,0.57,0.09,-0.44,-0.34,-0.05,"wE6s2gyITX",-1.45,0.73,0.45,1.13,0.45,1.64,-0.59,-1.57,0.78,0.97,-0.18,-0.31,"By7IdgmITp",0.21,-0.12,"h_3","d_9","m_4","pfWE4aSSth","2009-05-31 03:00:00",16
-0.24,0.11,"QnWgFSSYIX",-1.39,-0.54,0.75,1.33,-0.33,0.73,1.35,1.66,0.36,0.26,-0.5,-1.18,0.17,0.11,-0.48,-0.0,0.58,-0.93,-0.87,-1.22,-0.9,"h_7","d_8","m_10","2009-01-23 00:00:00","2009-12-01 07:00:00",25
-0.08,-0.73,-2.72,0.07,-0.54,-0.24,0.67,0.13,0.17,0.25,0.03,-1.07,-0.12,1.17,1.85,"XLHG2OxbIs",-0.59,-1.43,-0.81,-0.88,-1.66,0.96,-0.86,0.33,"h_6","d_6","m_13","2009-01-24 00:00:00","2010-03-02 06:00:00",25
-1.47,-1.74,0.76,0.26,-1.42,0.62,-0.56,1.59,-0.08,0.58,-1.37,0.48,-1.16,-0.38,-1.4,0.59,0.47,1.77,-2.58,1.03,1.03,1.57,3.23,0.03,"h_2","d_8","9mLkFBRcZ4","2009-01-25 00:00:00","2009-03-05 02:00:00",11
-0.74,0.85,-0.6,-2.03,-0.25,-2.23,-0.61,-0.17,-0.72,0.42,-0.41,1.43,0.38,-0.11,-0.96,0.95,0.65,-0.86,0.49,-0.46,0.5,1.59,1.19,-0.25,"h_3","d_7","m_28","2009-01-26 00:00:00","2011-06-02 03:00:00",38
0.73,-2.55,0.85,0.65,-1.01,0.12,1.3,1.37,-0.84,0.61,-0.79,1.44,0.96,-0.85,"gXdLD4dMTv",0.33,-0.88,-1.92,0.42,-3.01,0.17,-0.94,0.69,0.28,"h_9","d_10","m_18","2009-01-27 00:00:00","2010-08-06 09:00:00",37
-0.75,-0.35,0.14,-0.22,-0.87,-1.28,1.12,0.22,-1.57,-0.24,-0.17,0.78,-0.73,1.02,"PeASvnbKST",-1.23,-0.22,-1.06,-0.98,0.07,-2.12,1.34,1.71,-0.9,"h_2","d_11","m_28","2009-01-28 00:00:00","2011-06-08 02:00:00",41
-0.99,-0.97,1.0,-0.4,1.06,"1vIlUaNjn3",-1.08,0.45,-0.4,-0.6,-1.02,-0.82,-1.96,-0.7,0.8,-0.95,-1.66,-0.11,-0.24,-0.24,0.7,-0.64,-0.37,0.32,"h_6","d_11","m_4","2009-01-29 00:00:00","2009-06-09 06:00:00",21
-0.16,-0.88,"Mmne9XrDxh",0.25,"2KiC0IgnQH",-0.15,-1.54,-1.39,0.81,0.19,1.75,0.36,0.29,0.91,-0.31,1.51,-0.44,0.81,-0.08,1.21,0.01,0.2,0.28,0.61,"h_8","d_8","m_1","2009-01-30 00:00:00","2009-03-08 08:00:00",17
-1.05,-1.68,-0.62,-0.27,0.23,0.03,0.37,1.22,0.94,0.22,-1.16,-0.87,0.19,0.15,-1.32,0.69,-0.53,0.61,0.71,-0.56,0.46,-1.28,-0.11,-0.12,"h_7","d_6","m_19","2009-01-31 00:00:00","123UXBCBtL",32
-1.29,-1.56,0.18,0.42,0.61,-2.03,-0.77,-0.95,0.25,0.19,0.55,-0.91,-0.61,-0.28,-0.88,1.03,0.13,-0.41,0.98,0.83,0.75,-0.94,0.65,-0.37,"h_9","d_11","m_12","2009-02-01 00:00:00","2010-02-12 09:00:00",32
-2.03,-1.46,1.55,-0.15,-0.52,2.47,1.29,0.44,0.19,0.04,0.23,-0.46,1.6,0.43,-1.0,-1.1,-1.56,-0.58,0.85,"OEafDQDsJL",-0.31,"6bqmTGKQLn",-0.34,0.37,"h_11","d_7","m_16","2009-02-02 00:00:00","2010-06-09 11:00:00",34
-0.71,0.9,-0.63,-0.9,0.57,0.31,1.99,0.25,-0.62,1.18,-0.3,1.03,-0.16,-0.82,0.12,0.91,2.32,-0.58,1.3,0.38,-0.41,-0.87,0.17,-0.28,"h_3","d_8","m_3","2009-02-03 00:00:00","2009-05-11 03:00:00",14
1.08,"XTHBJUn6gL",1.12,-0.12,0.88,1.0,-0.17,0.26,0.19,-1.09,-1.39,0.45,0.16,-0.35,1.18,-0.64,1.51,-1.14,0.11,-1.29,-1.91,-0.79,-0.45,-1.76,"h_4","d_6","m_24","2009-02-04 00:00:00","2011-02-10 04:00:00",34
0.5,0.88,1.4,-0.2,"e8NUgQFF1Q",-0.65,-0.67,0.25,-0.22,-0.57,1.52,-0.71,1.34,1.25,0.23,-0.65,1.0,0.2,"F0RnXBsqsf",0.33,"exQHIFrcJn",0.74,-0.75,0.63,"h_1","d_10","m_28","2009-02-05 00:00:00","2011-06-15 01:00:00",39
-0.82,0.42,-0.69,-0.18,-0.61,0.02,1.38,-0.29,-0.5,-0.78,-0.89,0.12,-0.13,0.83,-0.05,1.19,0.2,0.81,"k6qabZ4Yeb",0.02,-1.12,"5tDpccwYNK",-0.35,-0.57,"h_1","d_6","m_20","2009-02-06 00:00:00","2010-10-12 01:00:00",27
0.26,-0.62,0.24,0.39,-1.52,-0.7,-2.62,0.15,1.72,1.57,0.35,1.42,-1.12,0.26,1.47,-0.35,-0.29,-1.34,0.39,0.13,0.76,1.01,0.32,1.77,"h_7","d_6","m_5","2009-02-07 00:00:00","2009-07-13 07:00:00",18
-2.89,-0.07,0.95,-0.79,-0.91,0.53,-0.46,0.19,-1.08,0.03,-1.35,-0.1,0.53,0.54,1.37,0.53,-0.11,-0.92,1.7,-0.84,-1.62,0.32,-0.2,0.23,"h_7","d_11","m_11","2009-02-08 00:00:00","2010-01-19 07:00:00",29
-0.22,0.1,-1.48,0.35,-1.95,-1.1,0.49,1.26,-0.38,-0.68,-2.37,0.23,-0.83,"xY81vDfe2B",-0.34,0.81,-0.49,-0.39,-1.1,-0.96,-0.38,0.77,-1.0,-0.83,"h_11","d_10","m_22","2009-02-09 00:00:00","2010-12-19 11:00:00",43
0.53,0.98,0.53,0.37,0.47,0.01,0.11,-0.38,-0.92,0.76,1.11,-2.02,-1.62,0.64,-0.21,0.03,-1.05,-1.51,-0.82,-0.42,0.02,-1.67,-1.04,-0.05,"h_4","d_10","e2b9yDhk5e","2009-02-10 00:00:00","2010-09-20 04:00:00",33
2.47,0.67,0.29,0.44,-0.53,-0.76,0.83,1.05,-0.89,-0.07,-0.95,-0.92,-0.94,0.07,-0.53,0.62,-1.22,0.4,-2.18,0.7,-0.41,0.8,0.48,-0.09,"h_7","d_7","m_11","2009-02-11 00:00:00","2010-01-18 07:00:00",25
0.3,-1.09,2.29,0.44,0.14,-1.21,0.36,0.45,1.17,0.38,"hRIgyLT6ua",-0.3,-0.58,-1.02,1.05,1.24,-0.43,0.18,"QY3JahlxHK","rMhnTjhE9J",-0.07,-1.81,-0.07,0.38,"h_11","d_7","m_21","2009-02-12 00:00:00","2010-11-19 11:00:00",39
-1.68,1.33,-0.14,-0.4,0.21,0.9,1.56,0.25,0.17,-0.43,1.14,-0.05,0.7,-1.44,-0.81,-0.16,1.34,1.18,0.63,-0.79,0.2,-0.59,-0.82,-0.34,"h_0","d_7","m_23","2009-02-13 00:00:00","2011-01-20 00:00:00",30
-0.58,-0.12,-0.47,0.23,0.05,-0.28,0.26,0.62,-0.96,-0.55,-0.69,0.6,0.19,-0.96,0.16,-0.69,-0.01,0.48,-1.16,1.04,-2.63,-0.48,-1.1,-2.21,"h_8","d_8","m_3","2009-02-14 00:00:00","2009-05-22 08:00:00",19
-0.12,0.2,-0.51,0.75,-0.18,-0.43,-0.3,1.95,0.71,-1.3,-2.18,0.08,-1.01,-0.5,-0.51,1.12,-0.88,0.6,-0.99,1.09,-0.96,-0.13,0.94,1.96,"h_11","d_10","m_18","2009-02-15 00:00:00","n1qOJNDxrQ",39
0.42,1.17,0.17,1.96,0.36,1.64,-0.22,-0.35,0.99,0.37,0.66,-1.96,-0.25,-1.65,0.17,0.58,1.38,-0.11,0.11,-0.46,0.8,0.58,1.63,-1.01,"h_2","d_8","m_14","2009-02-16 00:00:00","2010-04-24 02:00:00",24
1.39,-0.01,-1.94,1.03,"oMbMLGp1vz",1.04,-1.49,1.41,-1.07,0.29,"8mj38FXZRq","rqYDGfO9NW",-0.28,0.12,0.92,-1.97,0.02,0.52,1.22,0.61,0.05,-0.45,0.19,0.04,"h_11","d_6","m_23","2009-02-17 00:00:00","2011-01-23 11:00:00",40
1.54,-0.44,-0.56,-0.01,-0.4,0.04,0.43,-0.9,0.49,0.71,-0.69,0.14,-3.47,0.87,0.1,-0.7,0.22,1.44,2.34,-0.68,0.19,0.52,0.55,1.02,"h_9","d_9","m_29","2009-02-18 00:00:00","2011-07-27 09:00:00",47
-0.28,0.3,-0.54,0.72,-0.44,-1.08,0.93,0.01,2.25,-0.01,0.13,-2.14,-0.83,0.24,-1.7,-2.25,-0.6,2.09,"xCs0DmMa04",-0.48,-2.67,0.24,-0.67,1.36,"h_2","d_6","m_26","2009-02-19 00:00:00","2011-04-25 02:00:00",34
-1.21,0.72,0.48,-1.04,0.38,0.08,-1.18,0.03,2.19,1.54,-0.62,-0.03,-1.31,-0.3,-0.61,0.97,-2.1,0.24,0.44,0.07,0.06,0.63,0.33,1.13,"h_1","d_11","m_9","2009-02-20 00:00:00","2009-12-01 01:00:00",21
-2.3,-0.31,-0.39,-0.03,"yAmTheNsnn",0.12,-0.93,-0.23,0.02,2.12,0.5,0.35,1.62,2.04,-0.54,1.19,-0.99,0.31,-1.05,0.92,0.13,-0.55,0.26,0.55,"h_6","d_10","m_15","2009-02-21 00:00:00","2010-05-31 06:00:00",31
"2n5GP5bAQA",1.87,0.2,-1.31,0.38,0.57,0.19,-0.29,-0.13,-0.75,"3FUhx5yxWn",2.63,-0.37,-0.06,2.78,0.33,1.61,-2.26,-0.58,0.62,-0.56,0.82,2.01,-0.57,"h_7","d_9","m_9","2009-02-22 00:00:00","2009-12-01 07:00:00",25
-1.22,-0.48,-0.09,-0.34,0.3,2.23,0.04,-0.77,-0.95,"z1KY0HTU6u",-0.65,-1.06,1.36,-0.16,0.27,-0.15,0.06,-0.95,0.14,0.85,1.03,0.54,1.04,-1.07,"h_11","d_10","m_22","2009-02-23 00:00:00","2011-01-02 11:00:00",43
-0.66,0.24,-1.96,-1.14,-0.7,"F6jmwDrbGT",-0.0,-0.61,0.66,1.78,0.08,0.67,-0.38,-0.28,0.36,-0.82,-0.97,"lRikcyxI1E",1.66,0.6,1.42,0.72,-1.02,"b4fYLDoFRV","h_11","d_6","m_25","2009-02-24 00:00:00","2011-03-30 11:00:00",42
"hq2PLrFK7n",0.39,-1.46,0.79,0.83,0.91,1.01,0.79,-0.23,0.9,0.12,1.52,-1.18,1.86,1.41,0.65,0.41,0.18,0.76,-0.29,-1.82,0.08,-0.65,-0.63,"h_11","d_11","m_17","2009-02-25 00:00:00","2010-08-05 11:00:00",39
0.5,1.19,-0.56,1.27,1.78,0.03,-0.72,1.05,-0.43,-2.07,-0.39,-0.03,"ThUJ4Nhvpn",-1.3,0.62,0.59,-0.53,-0.34,"i1yiuFEWta",-0.08,-0.45,0.13,-1.22,1.85,"h_5","d_11","m_15","2009-02-26 00:00:00","2010-06-06 05:00:00",31
-0.07,-0.46,-1.65,-0.57,"148eruEU5j",1.44,-0.99,0.69,0.21,-0.73,0.31,0.29,0.61,-0.43,"vQV6qCB9l9",-0.52,"4WyqC190Uv",1.41,"pDkuAjiF3W",1.46,0.27,2.73,-0.49,-1.34,"h_1","d_8","m_18","2009-02-27 00:00:00","2010-09-04 01:00:00",27
-0.16,-0.37,-2.32,-0.1,0.53,0.76,1.0,0.38,-1.43,1.83,"okSN2uGUqz",-1.54,0.66,"R7VYd2FAHR",0.52,-1.08,-0.39,2.2,0.82,-0.19,0.09,0.79,-0.11,-0.12,"h_7","d_6","Z2NpXKwfSN","2009-02-28 00:00:00","2011-06-03 07:00:00",40
-0.82,0.74,-1.75,0.6,0.08,-0.29,1.3,"A1nAa6OiWh",-2.04,0.39,1.34,0.29,1.11,-0.82,0.38,-2.41,-0.24,0.41,-0.32,-0.31,-0.39,"tc5jbAqBFT",-0.76,-1.05,"h_9","d_11","m_6","2009-03-01 00:00:00","2009-09-12 09:00:00",26
0.0,0.97,"Dh1RIRp2y7",1.09,1.91,0.04,-1.77,0.29,0.06,-0.3,0.52,-1.56,-1.2,0.87,-0.09,0.87,-0.63,0.89,0.9,"bwXLgrWK55",-0.79,0.47,-1.93,0.0,"h_3","d_10","m_2","2009-03-02 00:00:00","2009-05-12 03:00:00",15
"DBYe3UwJSc",-0.73,-1.19,0.38,0.6,-1.27,0.43,-0.46,-0.17,0.86,-0.17,0.33,1.25,-0.14,0.96,-0.48,-0.1,-0.22,-1.58,-0.18,0.26,0.62,-0.46,-0.21,"h_7","d_10","m_15","2009-03-03 00:00:00","2010-06-13 07:00:00",32
2.01,1.69,-0.88,1.41,-0.9,0.53,1.31,-1.07,"5XHeTCUMqz",-0.4,-0.34,-0.47,0.1,1.03,0.52,0.05,-0.49,1.74,-0.41,-0.65,-1.24,1.25,"DcIe92HuVk",-0.28,"h_6","d_10","m_19","2009-03-04 00:00:00","2010-10-14 06:00:00",35
-0.23,1.55,"qvVGcTrhuP",-0.49,"tdmvphvKMw","OCoJ2hSyJF",-0.53,-1.75,-0.14,1.58,0.16,1.05,-0.48,1.45,0.71,0.94,0.47,-1.91,-0.1,-0.65,-0.3,"iwgp1ZEpkF",1.43,-1.31,"h_7","d_9","m_7","2009-03-05 00:00:00","2009-10-14 07:00:00",23
1.44,-0.47,-1.53,0.47,-0.84,-0.18,1.07,0.6,0.59,-0.42,0.6,0.88,-1.29,0.18,1.78,0.76,2.57,0.78,-2.59,-1.41,0.82,"yVBJkg5d5M",0.94,1.32,"h_1","d_10","m_26","2009-03-06 00:00:00","2011-05-16 01:00:00",37
-0.12,1.33,0.13,0.62,4.24,-0.78,0.1,-0.71,-1.24,0.39,"QpGG5yeS06",-1.79,0.13,-0.79,0.78,-0.27,-0.83,-1.74,0.79,0.72,0.93,-0.3,"0uK3noSo9Q","dMYtS83abV","h_8","BDSg08PyjB","m_23","2009-03-07 00:00:00","2011-02-14 08:00:00",38
-0.07,0.0,1.46,0.81,-0.48,0.29,0.29,-0.95,"hLE0SjJhBu",0.62,-1.48,-1.35,0.74,0.27,0.83,0.51,-0.42,"upnnxzrfmf",0.9,1.21,2.2,0.24,-1.44,-0.23,"h_10","d_11","m_25","2009-03-08 00:00:00","2011-04-19 10:00:00",46
-0.28,-1.36,0.53,"dnFTt2LebW",-0.28,-0.2,-0.37,0.03,1.23,-0.98,1.32,-0.34,0.07,-0.75,0.61,1.01,2.67,-1.27,-0.29,-0.49,1.49,-1.0,-0.78,-0.22,"h_2","d_8","m_25","2009-03-09 00:00:00","2011-04-17 02:00:00",35
-0.36,-0.16,0.9,-0.56,-0.66,-0.71,0.87,-0.34,-0.21,-0.85,-0.38,-0.2,-0.96,0.6,-0.25,1.21,-0.57,-0.24,-1.53,"pON2oKe1Pi",0.67,-1.6,1.63,-1.02,"h_1","d_7","m_6","2009-03-10 00:00:00","2009-09-17 01:00:00",14
0.74,-0.28,-0.0,0.72,-1.84,0.08,-0.55,-0.25,-0.24,1.9,0.41,1.61,0.79,0.86,-0.46,-0.47,1.69,1.23,-0.51,1.57,-1.99,-0.58,2.27,1.03,"h_6","d_9","m_10","2009-03-11 00:00:00","2010-01-20 06:00:00",25
-0.21,1.12,-1.61,0.14,0.76,-0.66,-0.66,1.03,-1.94,-2.8,-1.74,-0.68,1.06,1.96,0.32,0.7,-1.07,1.64,0.04,-0.14,0.77,0.56,1.32,-0.68,"h_8","d_9","m_27","2009-03-12 00:00:00","2011-06-21 08:00:00",44
0.02,0.68,0.56,-0.72,-1.35,0.88,-1.32,0.21,0.46,-0.25,-0.45,0.28,-1.94,1.07,0.77,0.07,-0.34,-1.9,"0jzUQ6rR85",0.49,-1.13,-0.64,-1.81,1.33,"h_3","d_6","m_27","2009-03-13 00:00:00","tkCGUxme5D",36
-0.78,0.64,0.87,1.34,-0.93,1.09,-1.08,2.31,-1.14,-0.9,0.01,-0.14,-1.41,-0.15,0.31,0.35,"UPFfTSpsUv",0.62,-0.01,-0.34,0.6,0.28,0.52,-0.49,"h_2","9yPD8u7uoq","m_7","2009-03-14 00:00:00","2009-10-24 02:00:00",19
