"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","X_11","X_12","X_13","X_14","X_15","X_16","X_17","X_18","X_19","X_20","X_21","X_22","X_23","X_24","X_25","X_26","X_27","X_28","X_29","X_30","X_31","target"
1.02,1.3,0.7,-0.97,-1.88,-0.04,-2.1,1.05,-0.35,-2.46,-0.88,0.67,-1.84,-1.48,"X9NNTn0PTr",5.51,8.35,0.32,-1.22,0.29,-0.11,0.04,-0.75,1.96,1.23,-1.59,-0.79,-0.38,-0.54,-1.6,0.53,-2.4,40
-2.06,-1.4,-0.01,-0.69,-1.73,2.3,-9.69,"9u8T3w151R",0.63,6.33,-1.34,0.39,-2.25,0.61,0.61,0.16,4.47,0.59,-0.02,1.33,4.74,-2.32,-2.31,4.86,-2.95,-6.78,0.53,-1.09,0.4,-1.95,-0.3,-2.68,56
"66UihOb8wj",1.55,0.08,0.1,-3.91,-0.76,"ehN4IwEFKx",-3.13,-0.9,1.91,-0.32,-0.29,-1.43,0.15,-2.55,-4.53,-10.68,1.13,1.51,-2.61,-1.85,-0.47,-0.48,1.99,0.36,-2.0,-0.79,-0.07,-0.07,-1.94,-0.53,4.92,25
-1.22,0.98,1.1,-2.37,-4.16,-1.8,0.2,0.97,-1.47,-0.43,1.16,0.41,"Z6brKKqZwt",0.36,-2.12,0.57,-1.08,1.41,1.17,2.3,2.16,-0.26,0.62,-4.05,1.43,-0.74,0.3,-0.34,-1.53,-2.4,1.43,-7.31,16
-2.31,0.51,0.36,3.38,-1.39,1.87,-2.18,-0.8,-0.25,3.83,-0.44,"wsgCvt2wEQ",3.68,0.1,5.17,-0.61,1.49,-1.84,-0.97,-1.41,-0.25,-0.74,1.52,-0.96,2.97,-1.13,0.01,-0.11,-0.1,-7.16,-0.26,2.16,48
0.54,-1.73,1.26,3.87,-0.32,-2.81,2.22,4.12,-0.75,0.41,0.2,0.71,1.81,-0.12,0.44,2.9,5.19,0.41,0.36,-2.67,2.04,"69p7IMDTec",-2.02,-1.59,1.22,-0.49,0.65,0.82,1.06,"iptiUKjvM9",-0.92,1.75,2
0.86,-0.22,-0.2,4.27,-1.78,-0.5,-2.22,-0.95,0.89,3.58,1.16,-0.33,1.63,0.85,-1.95,-1.45,-5.45,-0.01,0.13,3.18,-0.31,-1.94,-2.02,-2.03,-2.19,-1.7,-0.58,-1.49,-0.27,-0.23,-1.37,0.28,27
1.12,0.28,-1.06,-1.15,0.45,1.05,2.4,0.68,-1.3,1.76,-1.23,-0.01,3.3,-1.21,-1.61,-3.11,-10.02,1.88,0.91,1.4,-4.59,"v4nuQoOY0P",3.09,0.42,-1.18,0.53,2.4,"HQ1IpSsbut",-1.01,1.28,-1.08,0.93,60
1.12,"S801fVGNsl",-0.6,4.1,-1.1,-1.29,-4.0,-0.48,1.28,-0.72,-1.08,-0.83,-2.21,0.89,1.04,1.43,7.14,"STVWshht9s",0.62,-1.47,2.64,-0.62,-3.72,2.55,-0.86,-4.7,-1.6,-0.64,"UdVWDjlNcI",0.17,0.11,1.95,37
-1.96,0.05,0.14,2.98,-0.41,3.77,2.4,-0.72,-0.13,1.25,-0.32,-2.03,-1.5,0.29,-0.65,-0.24,"iNzaWnck7x",2.09,0.07,0.16,-0.55,-0.77,-1.87,0.82,-0.04,1.05,-0.02,-0.59,-0.56,2.52,0.42,-2.62,57
-0.45,-0.61,0.33,3.28,0.02,2.08,3.73,1.57,-1.74,-1.07,-0.26,0.26,-5.2,-0.32,-0.19,"0ZtNA5B1q8",11.44,0.43,0.3,0.94,2.59,0.84,0.34,"cEivThuMiq","ZIuY66nuJM",-1.34,0.68,0.6,-0.23,0.51,0.5,"JydoTYV2iZ",19
-0.92,1.57,1.57,-2.66,-3.03,-1.71,-1.28,0.13,"7u1RS7w5uQ",2.26,0.25,-0.35,1.66,1.27,2.67,"jP8cI6TpYT",-8.3,-1.97,0.72,-0.39,-4.48,"r1gt9MM1FZ","GplJ9h4aS2",-1.59,0.95,0.14,0.66,-0.72,-0.85,-0.63,0.44,-1.65,33
0.85,-0.8,-0.18,-2.09,-5.53,1.54,2.45,1.19,-0.07,-1.7,-1.16,1.19,-3.31,-0.06,-3.9,0.51,-2.93,0.39,0.35,-4.53,-0.32,1.06,"s3whsoIDpp",2.39,1.34,-7.35,0.05,"BNCGfpUHcC",-0.61,1.5,-1.59,-3.57,54
-0.2,1.95,0.41,0.63,0.14,-1.26,"Sa27iEr6a6",-3.41,-0.33,-0.4,0.13,1.95,0.86,-0.21,-1.0,-1.49,-0.4,-1.1,-2.5,3.49,2.59,-1.15,-0.58,-1.95,4.07,1.84,0.9,0.99,1.38,-5.24,2.45,-0.59,52
2.5,-0.34,"igxyG5brxo",-2.46,-2.7,-0.28,5.63,1.44,-0.21,2.49,-0.24,-0.09,-2.36,0.21,1.13,-0.82,-3.86,-2.59,-0.27,-2.7,-1.91,-1.07,0.38,-1.57,-1.22,0.58,1.52,-0.92,-2.16,-1.27,-0.12,-2.42,23
-0.73,0.56,0.85,0.88,-2.76,1.33,4.07,-1.45,0.74,-1.76,-1.37,-1.18,3.26,-0.21,-3.91,2.34,-0.25,-0.44,0.07,0.82,0.56,1.46,2.39,-0.7,-2.38,1.26,0.05,0.81,0.88,-3.06,-0.63,-3.41,10
-1.19,-1.1,-0.09,2.21,-1.35,0.77,6.45,2.38,-0.28,-0.06,0.6,-0.16,0.25,0.52,0.87,4.36,2.54,-2.0,-1.01,-3.29,"7ktccOlqXr",-2.38,-0.46,-4.96,1.17,"ObLNnsdVKl",0.29,"OxipvJM6AB",0.53,0.33,0.05,3.26,16
0.24,0.62,-0.12,2.36,"8Tt2WZZZV2",-4.92,0.8,-1.73,-1.01,-1.55,-0.34,-0.2,1.9,-0.07,1.05,-0.13,-3.98,-0.36,-1.1,-3.32,-0.89,-0.14,1.79,2.65,-1.81,-2.71,-1.62,-0.09,-0.53,0.37,-0.48,3.4,12
0.49,-1.15,-0.27,0.92,-0.8,5.01,2.73,1.76,0.43,0.37,-0.18,-0.3,1.42,-0.01,-1.85,0.87,"TotBnq0yig",-0.36,3.79,1.2,0.95,1.25,"JvLw7Ot8zu",-3.79,1.26,-0.53,-1.1,-0.22,1.55,"MBcrOB3tT3",1.52,-3.38,5
1.33,-0.59,1.42,4.21,1.06,-0.85,"wCXJUO1757",0.99,-0.63,-4.78,-0.76,1.17,-0.58,0.66,1.02,-0.44,3.6,-0.44,0.78,2.91,-2.8,0.43,5.06,-1.27,-1.67,-0.06,0.82,-1.9,-1.86,-2.65,-0.77,2.54,28
-0.04,1.12,0.97,-0.1,1.18,4.65,7.83,-1.95,0.01,-2.34,0.2,0.67,-2.74,-0.07,-0.07,3.46,9.02,1.39,"JtvfeThFKp",-0.12,2.71,0.18,3.25,-2.53,-1.57,2.6,0.52,-0.49,-1.23,-0.62,0.98,-0.8,2
1.58,0.14,0.91,6.7,"2kE2aT9IFa",3.4,-2.8,-1.15,0.67,2.13,-1.19,0.14,0.98,1.66,3.92,-0.4,"zaoCIVLgeO",1.08,0.06,2.41,-0.34,0.98,0.76,2.23,4.49,1.6,-1.29,-0.62,-0.12,2.9,-1.02,2.46,12
-0.04,0.55,-0.2,2.74,-2.1,6.42,3.21,-0.26,0.17,"wo5H1DgBm0",-1.4,0.24,-1.01,"GP8UEP4fuB",-3.54,1.93,8.33,-0.08,-0.46,2.11,2.73,-1.37,1.14,3.75,-2.43,2.25,1.05,-0.42,-0.44,-1.58,-1.64,1.7,5
-1.78,0.64,0.6,0.52,-5.33,-1.07,-3.97,2.26,0.73,1.82,1.31,1.6,2.05,0.72,0.68,0.74,"ywpt6uRIGe",-0.51,-0.94,1.51,1.86,0.16,-0.46,3.42,1.3,2.5,0.89,0.93,0.21,-0.16,1.26,2.37,11
-1.01,0.33,0.06,-0.31,0.22,0.75,-5.44,-1.42,"Qe1dzWoQXp",0.16,1.73,1.24,-0.73,0.17,-1.56,0.62,1.06,-0.47,0.66,-0.57,-1.21,1.35,1.3,3.6,0.75,-5.17,"nqizVLpIQx",0.6,0.05,-1.98,0.94,2.99,15
-1.22,-0.88,0.97,2.09,0.19,0.83,10.42,5.06,2.96,"Azw6W7ikEb",-0.78,-2.68,-5.37,-0.28,-3.66,-1.2,0.62,-0.77,-0.09,2.06,1.21,-0.56,6.36,2.8,-4.26,-3.79,"2MFsJCSjwn",2.01,-0.48,5.94,0.13,-0.63,33
0.98,1.69,0.66,0.85,0.64,3.52,4.58,-0.21,-0.94,"KLQXRLVQQt",1.59,1.12,-1.64,0.71,0.27,2.96,2.5,0.62,0.51,0.27,-0.08,0.09,4.72,-0.74,2.57,1.55,-0.48,-1.61,-0.9,0.67,0.73,-0.84,12
0.4,-0.22,1.46,-2.16,-1.78,5.11,-1.81,1.19,-0.97,3.16,0.2,0.04,0.08,0.18,-1.79,-1.27,-0.08,-1.41,-1.81,-0.52,2.42,0.8,-0.18,-0.74,0.78,-2.61,-0.41,-1.28,"PHYsjNneri",-1.42,-1.43,-1.99,18
-1.69,0.44,-0.53,-2.03,0.0,-1.33,-6.07,"5VYEB28ddz",-0.07,-1.14,-1.37,-0.36,-0.51,-0.11,2.9,-2.29,-0.82,0.03,1.99,-1.94,1.99,0.54,-2.99,0.83,0.43,0.31,1.02,-0.24,-1.18,-0.36,-0.34,5.1,0
-0.18,-0.34,"or1hvCgRBo",-2.29,0.37,4.01,-0.86,-1.62,-0.4,-0.83,-0.59,-0.23,-2.68,0.69,2.79,4.45,11.23,-0.47,0.89,3.35,3.28,1.05,3.0,4.61,-2.85,1.3,0.81,-1.14,0.75,-1.41,-0.59,1.32,14
-0.21,-1.92,-1.23,1.64,2.61,1.94,0.45,-2.11,-0.28,0.19,-1.49,1.3,0.23,1.57,-3.95,0.04,-2.24,-0.38,-0.46,6.53,-1.37,"FTzv3GSRy9",2.91,-1.94,-2.61,-0.14,-0.52,-1.63,1.48,1.33,"WCANHSYxgI",0.83,5
-0.61,-1.58,0.13,-4.41,0.31,-1.43,2.5,0.75,-0.45,5.86,-0.1,-0.14,-4.67,0.77,-3.8,2.19,-2.98,-0.23,-1.65,-1.36,-0.96,-0.27,4.04,4.1,-0.06,1.95,1.9,0.07,-0.88,0.06,-0.71,"rZN4VEAzdn",23
"ycNBqPmDtG",2.03,0.66,3.17,0.23,-0.52,5.65,4.62,-0.23,0.74,0.34,-1.25,-1.72,0.89,4.2,1.62,4.96,1.26,-1.52,-2.28,-1.7,1.43,0.4,1.14,-0.33,"76RSvyxGaF",-1.1,-0.66,-0.32,3.3,"VPLEzeVOHO",0.72,18
-0.86,-0.19,1.22,-0.9,-3.44,"haKGi2cKX1",3.26,1.11,0.12,3.02,-1.15,0.0,2.6,-1.94,-1.19,-2.41,-8.13,-0.43,-0.65,1.91,-0.55,0.9,3.33,0.02,-1.3,2.91,-0.08,1.11,0.91,-1.33,-0.75,-0.18,17
-1.43,0.21,-0.96,-1.52,-0.95,-3.29,1.44,3.26,-0.59,4.59,-0.38,0.13,3.28,-0.34,7.31,2.59,"yLq2ZCNUhw",0.6,-0.52,"5ahepbgAgH",-0.98,-1.85,2.3,-1.52,-1.36,2.43,-0.16,-0.96,0.73,-0.47,-2.02,2.54,8
-1.72,-0.22,"0ii3L425GW",2.1,2.08,-6.81,4.92,2.05,-0.13,-1.02,0.34,2.25,3.75,0.81,-2.11,-0.49,-3.29,-0.38,-0.34,-5.02,"IkNjcc5JkI",-0.57,0.38,2.18,-3.66,-1.1,-0.99,1.23,-1.99,0.78,-1.64,5.47,47
-0.7,0.49,2.06,2.31,3.61,-4.5,5.42,"yYPgzabyYE",0.55,-1.35,-0.8,-0.04,-1.41,-0.63,"Gcjt3pBg4J","yOamIZrSoZ",2.83,"3WPdjhpgzP",0.08,-0.39,-1.6,0.77,2.27,-0.9,-0.54,2.26,"tN2s5VPsC7",-1.17,1.41,0.38,-1.63,-2.2,55
0.98,-0.19,-1.13,-0.88,2.28,-1.51,-3.98,"U15Awb2Wsv",-0.34,-0.64,1.63,-1.72,-1.42,-0.33,-0.92,6.49,4.32,-0.11,-0.9,4.85,"Fk2kTbXXK7",-0.48,1.91,3.13,"9FWapIToQY",-0.96,0.96,-0.79,1.26,-0.36,-0.72,1.83,47
0.49,-1.65,0.1,3.11,"M5rZHn0pY3",0.8,4.3,-1.01,0.04,-3.56,1.91,1.36,0.16,-0.54,-0.95,-0.94,-1.28,0.62,-1.12,0.31,0.33,-0.65,2.39,-1.41,-0.73,-1.93,0.14,0.5,-0.14,1.59,-0.71,-1.73,34
-0.2,0.24,1.0,2.36,0.92,-0.14,0.12,1.67,0.51,-1.8,-0.89,-0.26,-2.1,0.44,1.13,-1.34,6.66,-0.09,-0.04,4.42,0.73,0.25,-1.26,0.01,"8sBnUWoVsu",0.44,-0.31,-0.2,1.61,-3.05,-1.84,1.61,63
0.68,"7RrUtAlTci",0.15,2.34,-0.09,2.81,3.04,-2.62,0.39,-2.77,1.37,-0.06,-4.36,-0.68,-2.69,-1.62,-1.96,0.76,0.14,-2.03,-5.58,-1.47,0.46,2.62,3.02,"htY0swI8UF",-0.87,2.12,0.46,2.71,0.69,-1.37,41
-0.04,0.39,0.74,-3.26,-1.08,1.06,-4.79,-6.97,-1.27,3.22,-0.33,0.29,6.01,0.13,-0.22,3.07,-5.43,0.13,0.03,-1.53,-0.71,1.1,0.75,2.56,-3.98,1.61,0.47,-0.46,-0.57,-3.91,1.89,3.53,25
1.32,0.01,-0.08,1.98,-2.28,-1.86,8.43,2.51,0.03,-3.19,"Php2rT2enY",0.3,3.48,0.1,-1.94,-1.3,-3.68,-3.05,0.81,-0.88,"Y1zBwXLIWr","ZLjEXSZkDz",4.15,2.46,-2.63,3.8,-0.47,-1.26,0.77,-3.16,0.65,4.3,44
1.36,-1.21,0.2,1.95,2.76,-0.88,0.61,-2.23,-0.6,-3.35,0.4,0.09,-3.21,0.8,-2.78,-0.36,3.63,1.08,-0.83,"QPDL7w1Tzc","dPsZ4jsSFn",1.44,-1.77,1.32,-1.83,2.85,-0.67,1.07,0.83,1.82,0.22,3.04,20
1.26,0.03,-0.45,-7.12,-2.16,1.52,1.72,2.51,0.66,0.44,"5fqHjJ7YvT",-0.91,-3.96,-0.11,3.8,1.25,3.01,-0.74,0.75,1.71,0.48,-0.88,1.57,-0.39,-1.17,1.34,1.45,0.17,-0.52,-2.51,-0.43,-3.87,56
-0.69,-1.4,0.54,1.66,3.6,-4.94,-1.85,2.09,-0.66,0.02,-0.98,-0.03,-2.65,-2.09,-1.62,-3.56,-5.89,0.19,-1.03,3.61,-1.82,1.82,-0.49,-2.76,1.71,-1.78,0.63,1.98,0.97,5.3,-0.88,0.84,24
1.57,0.9,-0.1,0.32,4.11,-1.53,5.9,1.07,0.6,-4.73,-0.89,0.89,-1.32,-0.47,-0.47,-4.65,-0.55,0.65,"IDLjVsHJ7d",-3.31,0.22,-0.9,7.47,-0.0,0.92,-6.55,-0.37,-0.05,0.51,3.53,-1.63,1.9,62
-0.52,1.9,-0.89,-1.45,0.06,3.71,4.69,0.9,"dz7lGxUt5n",-5.04,"zrDfnhbIbW",-0.1,-1.52,1.4,-3.73,-1.75,9.63,0.26,-0.67,-2.15,7.94,0.33,-2.18,1.59,-6.31,1.09,0.17,1.54,-0.51,0.26,-0.09,2.39,45
0.33,-0.91,"Z6n977gwhY",1.11,0.81,0.41,-2.5,-4.67,1.49,-1.16,0.12,-0.06,-2.16,-1.49,2.83,"t5WFgan1sK",1.15,0.79,-0.42,2.12,2.82,-0.53,0.73,0.32,0.99,3.56,0.41,-0.4,"dB8VOhAVwK",-1.7,-0.15,-0.17,27
0.21,-1.6,-0.73,0.82,"M4dyqSkDl9",2.27,-0.66,-2.37,"ZZWkLQBoRq",3.51,1.48,1.14,0.84,-0.49,-0.91,-2.0,-1.02,"OqwyPinqCf",0.2,-0.62,0.44,-0.62,0.81,0.14,2.87,0.97,-0.1,0.02,-1.16,1.54,0.33,-4.53,1
1.79,-1.01,-0.22,-0.17,-0.28,2.01,-2.08,0.41,-1.01,-0.64,"vfWqccFfdd",-0.79,-0.78,0.69,4.83,0.48,4.36,-0.98,0.26,-0.16,-0.28,-1.19,-0.69,1.56,0.07,-1.34,-0.4,0.53,0.17,-0.47,-0.24,3.51,46
-0.09,1.54,0.42,3.2,-0.33,1.74,-2.81,1.59,-0.45,-1.72,1.77,-0.72,-2.6,-1.59,5.3,5.82,8.41,1.61,-0.31,2.81,-0.68,-0.93,-2.54,-1.06,1.75,-2.41,1.4,2.27,0.12,4.06,0.14,3.6,60
0.65,1.17,-1.87,0.39,-3.32,2.06,-2.39,-0.69,"jpwWFymBFD",-2.63,-0.18,-0.43,3.16,0.43,-1.89,-1.22,-4.2,-1.04,-0.64,"3lZUjUonbV",0.24,-2.87,1.63,-3.45,0.63,0.07,-0.09,0.55,0.94,-2.59,0.02,-3.42,23
0.57,0.16,0.22,0.63,1.21,-4.2,"aKB3uvdxwn",1.01,0.57,-4.13,-0.83,1.85,-3.4,1.83,"b8is2zN6Vo",-0.53,3.37,-0.23,-0.2,-1.0,0.29,0.2,5.84,-2.18,0.45,"zdgBmWMe8w",-0.23,0.78,0.97,-3.08,-1.25,0.42,21
-1.48,2.2,0.78,"9qPAwClF67","M6PZAKc4xp",-0.23,"oj043iD15c",2.18,-0.19,1.31,0.24,-0.11,-2.61,2.32,4.35,-2.51,4.62,-0.85,-1.21,-0.22,"Q68vG1YA3s",-0.04,-0.4,3.07,"dfJmTJsX8O",-1.81,1.2,0.2,-1.06,2.4,2.4,-6.55,19
0.11,-1.03,-0.84,"EKViU6VbRX",-0.56,"B52eN4Ez5T",1.56,-3.61,2.81,1.83,-0.32,-0.17,-1.54,0.76,0.97,-0.54,-6.72,-2.36,0.83,0.91,-3.83,-0.81,0.24,-1.23,-2.76,1.65,0.77,0.02,0.31,0.69,-0.67,-0.17,8
0.85,0.85,"WdiO6Q4BMo",-2.51,-1.54,-3.8,-0.34,0.87,0.12,3.48,0.32,0.81,-4.43,0.64,-3.41,0.13,-0.8,0.65,"E4IAq4tw78",2.0,1.69,0.78,3.7,0.69,-1.8,-3.21,-1.02,0.22,-0.57,-4.53,0.86,-3.72,38
-1.26,0.84,-0.43,"npsSDiFeT9",1.1,1.54,2.35,2.07,0.34,2.32,1.39,-1.43,-5.43,1.04,1.79,-1.18,1.4,1.59,-0.28,"O5eLUAIL1Y",3.45,1.35,"HL35xfY5ZM",-2.83,5.69,5.79,-2.2,-2.0,0.26,1.81,0.8,1.34,48
-0.06,0.09,-0.9,2.24,-2.79,"42rS1O9el4",0.47,-0.81,1.08,2.95,-0.81,-0.89,-1.31,-0.95,-1.41,-0.17,-1.03,-0.72,-0.72,-0.36,1.34,0.52,-2.04,-1.59,0.35,-0.33,-0.68,-0.36,0.43,0.5,0.32,-2.11,53
-0.33,-0.58,0.94,1.17,0.81,-1.56,4.03,2.05,0.6,1.05,0.87,0.11,0.22,0.13,1.13,-1.22,1.21,0.51,-1.37,0.46,1.2,-0.5,2.92,-0.14,0.87,1.72,2.68,2.13,1.57,-0.95,-0.42,-2.61,48
-0.46,0.15,-1.31,-1.1,4.47,"DX8h32KXXJ",-2.53,2.27,-1.29,2.42,-0.61,0.94,-5.42,1.26,-1.26,3.37,10.01,-1.02,2.32,-0.35,0.81,0.41,-0.65,2.21,4.57,0.74,0.67,"6491VWZn1E",-0.99,0.22,-0.47,1.47,33
1.47,-0.87,-1.01,"VfLuU4sZEJ",2.7,0.88,"VLGyx2eEpG",-0.21,1.5,1.2,0.22,0.78,-3.2,-1.42,2.52,0.79,4.11,0.16,-0.21,1.92,0.87,-0.84,3.81,-0.09,"RdnzEK7C6r",3.11,-1.16,-0.66,-0.75,1.61,1.11,-1.28,43
-2.09,0.41,0.35,"Ed7AlQ5CEk",0.2,4.25,3.84,-1.4,2.49,-1.53,"Jz65xvwaQR",0.56,4.56,-0.48,4.14,6.78,6.82,0.82,"HDZPXeOFTp",0.91,-1.65,-1.2,2.43,-3.76,0.63,0.33,2.64,1.27,-0.51,-1.46,-1.11,2.24,2
0.42,-0.12,0.58,6.84,-2.46,-7.72,0.57,0.31,0.1,0.49,-1.43,-0.7,-0.97,2.07,-2.35,1.99,-2.98,"NI2QG6yg9z",-0.59,1.92,2.04,-2.01,0.75,-2.61,1.71,0.99,-1.55,1.41,2.31,0.33,-0.02,1.57,2
1.18,1.62,"00A9NXRtRo",0.99,"NfX5K3nM7E",-2.73,5.42,2.56,0.59,-0.06,-1.72,1.58,-4.22,1.95,1.3,-2.12,7.69,-0.32,-0.4,-4.37,"z4kAjsGS7g",0.32,-1.08,1.84,-0.17,-1.0,0.8,0.99,-0.36,-1.85,0.14,-2.11,46
-0.81,1.1,"kLYtxI2zRI",-1.06,-0.85,"JztPcXzoNm",1.87,-0.52,0.74,1.15,0.76,1.14,-0.79,0.7,-2.29,-1.9,-12.78,-1.44,2.31,0.58,-5.2,-1.61,"C6rqbyEhQE",0.58,-0.8,1.39,-0.3,-0.79,-0.2,4.68,1.9,0.94,24
1.02,1.62,0.45,-1.83,1.04,3.61,-4.83,-2.04,1.78,0.85,"jShocWZLTz",-1.18,0.48,-0.82,1.04,0.9,2.27,-0.61,-0.92,0.57,0.2,-0.46,0.16,-0.65,3.26,1.31,-0.01,0.98,"joJqj5BFf8",-3.13,-0.13,1.68,18
-1.05,-0.95,-0.15,-1.41,-1.03,-1.29,-4.9,-5.98,0.34,-1.96,0.85,0.6,"o43JwTfIDa","nL70qOwD9l",3.11,-2.73,-4.55,0.14,0.38,0.59,1.63,1.05,0.08,-2.68,"vEn6OT91he",1.86,0.03,0.18,-0.03,-3.22,-0.02,1.66,36
-2.02,2.31,-0.71,2.94,1.42,-2.79,-3.45,1.52,0.62,-0.83,1.83,0.63,2.24,-0.49,2.31,3.45,9.66,0.79,-1.92,-0.36,0.68,1.9,-1.4,5.09,"wtCPm3n9hL",-1.72,-0.46,-1.79,1.06,-2.93,0.75,2.08,34
-1.73,"7zooEYNAlK",1.68,-0.45,-2.51,2.68,-2.97,-3.3,-0.16,"pFTjsES4Uy",-1.01,-0.45,-1.15,-0.24,-3.47,5.08,6.61,0.75,0.77,-0.52,0.82,-0.19,1.09,4.18,-1.99,-4.81,-0.46,-0.22,1.35,-2.76,"LTGpCIhqYx",-0.62,4
0.59,-1.0,0.56,-2.5,0.11,1.02,-4.48,2.11,0.43,2.93,0.47,-1.38,3.36,-0.47,-0.38,-2.9,-10.58,-1.64,0.31,2.93,"UvjPafGxlg",0.41,-1.69,1.15,-0.43,-0.32,0.93,-1.85,0.53,2.89,-0.19,1.7,6
0.93,-0.65,0.23,1.6,1.59,-1.52,2.62,"4ySsF9I1oo",2.1,0.89,0.18,1.04,1.0,"26v5OiSCV5",-1.44,0.23,-6.49,0.41,0.63,-2.94,-0.8,1.12,1.37,-0.34,0.34,0.9,-1.03,0.33,0.28,5.77,0.55,-2.3,0
-0.28,-0.39,0.2,0.96,-1.77,2.26,-3.33,1.34,1.34,2.05,0.54,0.58,-0.56,-0.65,1.02,-2.21,0.49,-1.01,1.73,3.98,2.53,-0.26,-3.92,-0.1,-1.39,1.69,0.65,0.64,-1.18,0.57,0.73,-0.23,2
-0.68,0.29,-0.26,1.79,-2.14,5.91,-0.13,-0.91,0.48,2.56,-0.68,-1.16,2.56,-2.06,0.51,"1YnrVdUGzm",-5.75,-0.52,-1.99,0.6,-4.45,0.77,"GE7iqo9CqY",-2.05,0.98,-0.6,-0.65,0.5,-0.93,"R4Nyu1C707",-2.29,2.15,13
-1.11,-0.96,1.14,4.94,4.88,2.36,4.23,-2.35,-0.65,-2.45,-0.56,-1.38,0.95,-0.89,1.63,-1.25,12.3,1.81,-0.18,-0.16,4.32,1.6,-0.67,-0.81,"9swrhjevfL",2.74,1.55,-0.85,-0.9,-2.58,-0.21,1.33,32
"6ELznlHIEa",2.0,-1.27,-1.81,-1.58,"qWvOkbdRZf",0.44,2.95,"f7qBjw3LKD",-0.65,0.14,-0.04,-0.64,0.9,-3.19,-1.25,3.21,"ksAfLxEznz",-0.35,-1.7,3.13,-1.16,-2.87,6.41,-4.45,0.92,0.5,0.73,-0.96,-0.49,2.1,-0.27,3
-0.83,-1.61,0.54,0.76,-1.75,-0.53,2.49,-0.17,-0.88,-5.15,-0.02,-0.41,1.45,-0.57,-0.58,4.58,2.71,0.52,"bJ0kOoeOVq",-3.71,-2.22,-0.03,0.74,"foguWLa3BM",0.38,"LeadGQBZ1k",0.83,0.61,2.0,2.61,-0.29,-3.56,52
0.51,-1.94,-0.84,-2.28,0.21,4.31,4.03,1.06,0.28,-0.35,0.51,2.04,-2.18,0.69,3.18,0.16,6.12,0.44,-0.88,-2.43,3.41,0.87,-2.06,-3.81,-1.85,-0.66,0.41,-1.12,-2.37,1.28,1.59,-0.52,13
1.69,1.16,0.47,3.38,1.03,4.71,4.95,-0.19,-0.8,1.99,0.23,-0.87,3.09,0.23,2.39,-2.01,"rdahMna97T",-1.42,-1.03,3.5,1.0,-0.56,1.69,-3.48,-3.55,0.74,0.32,"d1akMKXQiJ",-0.11,-1.81,-0.79,-0.84,30
0.48,0.86,0.38,-2.6,1.98,-2.56,"AN10nIC4NE",-0.19,1.03,-1.35,-0.48,-0.29,-3.88,-0.39,2.38,0.24,-1.77,0.34,0.75,1.79,-3.41,0.71,1.0,-0.35,3.34,-2.4,-1.83,0.91,0.6,2.35,-0.1,0.16,53
-0.08,0.78,0.35,-0.4,1.0,0.23,-9.1,-0.77,0.04,3.72,0.01,0.11,1.94,-0.1,-0.16,-1.77,-4.08,-0.84,-0.64,0.98,0.69,0.42,0.23,2.58,3.58,-2.21,-1.15,1.02,0.53,0.7,1.94,1.76,53
0.53,-1.16,-0.85,-1.99,-1.92,-0.41,-9.56,-2.6,0.82,-0.69,-0.7,0.51,0.15,0.29,3.66,3.61,-4.52,-0.07,-1.52,5.98,-3.92,-1.02,-0.37,1.01,3.0,2.59,0.01,0.01,-2.9,0.95,0.47,3.3,13
0.07,0.12,0.54,0.68,-1.19,0.63,-2.13,-0.19,-0.93,3.15,0.92,-1.3,1.08,-0.28,1.79,-0.04,0.56,1.06,-1.29,"uy25gH2blF",3.2,0.43,-3.32,-2.0,-1.43,0.49,-0.3,0.74,0.11,-0.34,0.7,-0.38,30
-1.67,-0.74,-0.5,3.0,-2.61,-1.55,1.44,1.44,0.49,-1.06,0.17,1.06,1.14,0.22,2.17,-0.51,-1.24,-0.96,0.38,3.83,1.67,0.42,0.9,-0.28,0.43,1.76,0.28,0.55,-0.42,2.8,-1.29,-4.62,51
0.43,-0.81,-0.07,-3.32,1.09,-3.52,-3.03,-2.53,0.64,3.4,"BnA86McQYZ",0.35,3.14,0.21,-3.37,0.35,-10.09,1.03,0.64,-0.83,-0.43,-0.03,1.39,0.47,0.62,1.31,2.25,-0.08,-0.98,2.32,-0.1,-2.16,48
0.77,0.04,1.09,1.43,-4.26,2.51,7.16,0.06,0.63,0.32,-0.85,-0.34,-5.89,-0.09,-4.43,1.23,4.58,2.05,-0.3,-6.31,0.04,"P1rCUe7B6N",1.72,3.26,-1.24,-3.25,0.96,0.3,-0.49,-3.9,-0.16,0.39,22
1.1,-1.47,-0.9,-0.63,-2.53,-1.44,1.3,-2.18,0.74,0.18,-0.56,-1.0,0.6,1.28,-1.93,0.51,-11.07,1.06,0.18,0.99,-0.97,-0.39,3.79,1.74,0.33,2.11,2.49,-0.85,0.2,6.84,0.81,-0.01,0
