"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","X_11","X_12","X_13","X_14","X_15","X_16","X_17","X_18","X_19","X_20","X_21","X_22","X_23","h","d","m","purchase_date","return_date","target"
-0.83,0.25,1.72,1.91,-1.47,-1.93,0.86,-0.48,1.94,1.29,-1.69,-0.3,0.48,-1.35,6.85,0.46,-0.92,-0.26,-5.07,-1.78,2.82,-1.02,-0.75,0.48,"d_6",6,9,"2003-01-29 00:00:00","mEOiIeDY29",0
-1.34,0.6,0.67,0.42,-1.42,-0.25,-0.61,0.02,-0.47,-1.07,-3.03,1.29,0.32,-3.95,-0.03,3.49,1.42,-0.02,-1.94,-0.82,4.09,1.76,2.7,-1.67,"d_8",8,7,"2003-01-30 00:00:00","2003-09-07 08:00:00",3
0.64,1.36,-3.71,-2.49,1.53,1.11,0.23,0.65,-1.4,1.05,2.04,0.11,"LIYfMxfObM",0.78,1.06,1.2,2.42,-0.22,"q3zQ5AjDNB","BaGUjFS8N8","lZms1GamMf",-0.34,-0.61,-0.15,"d_9",9,13,"2003-01-31 00:00:00","2004-03-09 08:00:00",2
1.93,0.23,-0.29,-0.53,-3.64,-0.74,0.68,0.88,"2Pz8LjAlJl",0.49,"7gDotXOrGx",-2.01,"bh9CkY7ok1",1.46,4.08,1.62,0.05,-0.42,-1.97,-0.2,-3.76,1.64,1.62,-0.08,"d_6",6,25,"2003-02-01 00:00:00","2005-03-07 05:00:00",0
0.47,0.09,-3.04,-1.58,-0.91,-2.55,0.76,-1.02,-0.24,0.83,-1.65,0.52,0.64,2.29,6.33,-0.47,-0.97,-1.27,-2.49,-0.27,0.97,1.83,-0.41,-0.48,"d_9",9,18,"2003-02-02 00:00:00","2004-08-11 10:00:00",1
2.02,-1.26,0.46,3.05,1.99,-0.31,-0.5,1.6,1.77,-2.39,-3.77,-0.5,-0.85,0.06,6.26,-1.01,-0.91,0.88,-2.41,-1.11,3.66,-0.29,-0.94,-0.01,"d_8",8,27,"2003-02-03 00:00:00","2005-05-11 08:00:00",3
1.08,1.04,-3.11,-1.92,0.84,-0.92,-1.34,-1.04,-0.89,1.39,-1.11,-0.17,1.29,0.93,2.3,-1.26,-0.43,0.13,"ysOEgV94Wt",-0.51,0.12,1.86,0.16,-0.16,"d_8",8,11,"2003-02-04 00:00:00","2004-01-12 09:00:00",0
-0.04,-2.03,-0.33,-1.72,1.75,2.76,0.27,-0.92,-3.22,-1.11,-1.25,-3.15,-0.16,-0.5,2.94,-3.79,-0.85,0.99,-2.96,-1.12,3.31,-0.48,"cVacaj4wX2",0.84,"d_9",9,13,"2003-02-05 00:00:00","2004-03-14 05:00:00",3
1.79,-0.4,0.41,0.16,0.41,-3.41,0.1,0.73,4.25,1.61,-3.5,0.03,0.84,2.4,"KhNQqR1Mxd",4.56,-1.01,-0.49,-2.58,-0.02,0.8,1.34,-0.71,0.07,"d_7",7,16,"2003-02-06 00:00:00","2004-06-13 08:00:00",3
-0.05,"8mSgwQ7syp",-0.3,1.66,0.19,3.81,-0.2,-0.03,0.07,0.88,1.36,-2.42,0.74,2.49,5.76,-0.55,"SOhoeiA8dF",-1.12,1.01,-0.88,1.85,-0.24,-1.21,0.11,"d_8",8,4,"ed0Y3ta8si","2003-06-15 00:00:00",0
-0.59,-0.36,-2.08,-0.32,-0.05,-1.56,-0.07,-0.16,0.24,1.76,-1.33,2.04,-0.73,-1.44,1.75,2.04,0.57,-0.54,-2.43,0.98,1.36,-0.46,"y5FfttfuYT",-0.79,"d_10",10,22,"2003-02-08 00:00:00","2004-12-18 09:00:00",1
0.75,-0.45,1.19,2.2,-0.13,2.39,-0.9,-1.38,-1.83,0.33,-1.36,"1xfMVCQBUP",-0.29,1.5,1.85,0.26,"VS7N7h6W6w",0.02,0.33,-0.13,2.75,-1.2,-2.25,-0.54,"d_8",8,27,"2003-02-09 00:00:00","2005-05-17 04:00:00",3
"9owxMa5ZVy",-1.3,-3.09,-0.48,2.74,-2.7,-0.01,"JsbG0Z7PgP",0.97,-0.39,0.15,1.79,-0.37,-0.07,-0.89,-3.37,-2.22,"yot8InnyoS",-0.36,-0.57,-2.63,-1.08,1.23,-0.46,"d_10",10,11,"2003-02-10 00:00:00","2004-01-20 05:00:00",2
-0.81,2.38,5.49,-4.68,-1.22,0.69,1.4,-0.22,-0.13,-1.2,0.95,-1.07,1.14,4.23,-1.39,1.67,"4Njs4ZupmK",0.04,2.64,-0.66,3.11,0.42,-5.38,-0.6,"d_10",10,13,"2003-02-11 00:00:00","2004-03-21 01:00:00",0
1.72,0.95,-1.11,1.77,-0.87,-3.64,-1.23,-0.03,3.74,1.68,2.41,1.05,"wIimCLRTZO",-1.0,5.85,-2.26,-2.99,0.37,-3.88,-1.52,-1.48,0.63,0.61,0.5,"d_6",6,19,"2003-02-12 00:00:00","2004-09-18 08:00:00",1
0.04,-0.54,-1.04,-2.33,0.86,-4.08,0.84,-0.79,1.97,-1.23,-6.79,0.79,-0.86,-2.46,2.12,2.69,-0.43,"xbETLuXWS3",-0.62,-0.81,4.66,1.27,"2E7dQMA3xf",1.01,"d_11","Sn1uAC6rg9",8,"2003-02-13 00:00:00","2003-10-24 10:00:00",1
0.08,-2.13,-3.76,2.01,2.25,0.32,1.13,-0.33,4.22,-0.59,3.04,2.32,0.38,-1.63,4.63,1.65,2.19,"OqaFw5Oliv",-1.58,-0.22,3.02,-0.54,3.15,0.76,"d_9",9,20,"2003-02-14 00:00:00","2004-10-23 07:00:00",0
0.96,-0.43,-3.64,1.9,-1.48,2.51,-1.17,0.23,1.78,0.13,-0.47,-4.69,-1.77,3.89,11.6,-0.88,2.35,-0.18,-0.03,-0.52,"vxyDrbPwbi",-1.0,1.96,0.85,"d_10",10,26,"2003-02-15 00:00:00","2005-04-25 02:00:00",2
"nWh38a6oro",0.14,0.77,0.8,4.28,"Svxitb2Cqj",0.55,-1.79,1.29,0.12,1.04,-3.78,0.11,-0.72,1.61,1.15,-1.84,0.18,-0.8,-0.25,-1.78,-0.05,-1.61,-0.81,"8B3Cnyd8Jw",6,2,"2003-02-16 00:00:00","2003-04-22 07:00:00",3
-1.88,0.21,-0.98,0.09,1.07,-2.79,-0.05,0.99,0.84,-0.43,-1.61,0.92,-0.75,-1.28,-0.34,-0.11,1.24,-0.41,-1.56,-0.75,-0.53,0.64,-0.6,-0.65,"d_10",10,16,"2003-02-17 00:00:00","2004-06-27 06:00:00",0
0.67,1.26,4.43,"F2RbuOsbjL",1.3,-1.12,-0.41,-1.25,2.92,-0.95,-6.22,-4.09,0.14,-4.91,-0.01,2.09,-1.85,0.57,-0.95,2.04,3.47,-0.47,-0.04,-0.48,"d_7",7,9,"2003-02-18 00:00:00","2003-11-25 10:00:00",2
-1.07,"8UolVgoRup",-1.75,-6.01,1.66,-3.67,-0.29,0.74,-2.8,0.54,-2.84,2.39,-2.49,-0.92,-12.66,-1.45,1.41,-1.01,2.46,0.96,-5.23,-0.39,3.43,1.0,"0FW7bHNajG",6,13,"2003-02-19 00:00:00","2004-03-25 11:00:00",2
-1.41,-0.19,-1.7,1.57,-0.17,0.84,-0.28,-0.6,-0.17,-0.53,-3.85,-2.44,0.67,0.63,2.58,3.04,2.01,1.28,2.33,1.59,-1.11,0.75,-0.1,-0.18,"d_7",7,12,"2003-02-20 00:00:00","2004-02-27 07:00:00",2
-0.76,-0.56,1.5,-2.37,1.42,0.63,-0.95,-0.09,0.54,0.07,-1.71,-2.59,0.31,0.01,-0.47,-0.21,-2.14,1.68,2.56,0.16,2.13,-0.27,-3.04,-0.25,"d_9",9,12,"2003-02-21 00:00:00","2004-03-01 09:00:00",2
1.87,0.2,-2.31,-0.09,1.67,2.85,0.69,0.14,-0.27,1.58,3.77,-0.8,-0.38,0.82,5.25,-0.43,-2.26,0.08,-1.89,-1.01,1.67,-1.2,-0.7,0.8,"d_11",11,9,"2003-02-22 00:00:00","2003-12-03 03:00:00",3
-1.36,0.56,2.79,-2.0,-3.1,-5.96,2.06,"hFUVA6YreQ",4.71,0.22,0.81,2.08,0.05,3.97,1.08,-0.78,-3.99,-1.59,1.29,"N8Mbap4hBN",-2.41,"HJ7E24EVKR",-0.81,-0.2,"d_10",10,1,"2003-02-23 00:00:00","2003-04-02 02:00:00",1
0.91,0.27,-2.28,1.14,0.91,1.6,1.52,-0.33,"AVkFmmF7zv",-1.1,0.13,0.64,-0.6,1.02,5.42,0.23,"CPFH3vjl18",2.4,-2.49,"jDPclIyHr6",2.29,0.45,0.41,-0.68,"d_10",10,20,"2003-02-24 00:00:00","2004-11-03 06:00:00",0
-1.01,1.07,1.86,-0.53,-2.22,"l2VngSFohg",-0.74,-1.15,-1.67,1.28,1.55,1.33,-0.49,1.54,3.33,"rYREinBbDL",-2.8,0.14,-4.01,0.73,2.55,-0.11,-0.32,0.27,"d_9",9,15,"2003-02-25 00:00:00","2004-06-03 01:00:00",1
-0.09,0.74,2.43,2.58,-3.82,-0.04,-0.61,1.73,-0.68,1.31,-2.78,0.76,0.75,1.82,-1.0,2.19,0.59,-0.87,2.99,1.43,-0.85,-0.3,1.21,1.04,"d_9",9,21,"2003-02-26 00:00:00","2004-12-05 11:00:00",1
1.25,-0.97,-2.13,-0.25,-3.07,-3.21,-0.59,-0.27,0.6,-1.21,"HE4WYp0kur",0.39,-0.09,-1.54,4.17,2.19,-2.62,"phQwqIQEMd",-0.64,0.15,-0.04,0.25,-1.22,0.21,"d_9",9,0,"2003-02-27 00:00:00","2003-03-08 02:00:00",3
0.52,0.45,3.31,-1.23,-1.32,-3.98,-0.3,1.06,1.29,-0.73,3.54,1.32,1.34,0.49,-0.67,3.17,-3.09,0.2,-5.28,0.93,-5.72,-1.29,-2.12,0.36,"d_9","gRrtkUJZAb",11,"2003-02-28 00:00:00","2004-02-06 06:00:00",2
0.09,0.58,-1.32,2.57,0.39,1.56,-0.5,"OFGh6xSOvU",2.14,1.14,1.71,0.3,0.25,2.12,6.21,2.63,-0.38,-1.04,0.44,-0.37,1.94,-0.8,-0.72,0.71,"d_8",8,4,"2003-03-01 00:00:00","2003-07-09 10:00:00",2
2.27,-0.83,-1.36,1.97,-2.91,3.55,0.22,"GM153Eo3KC",-6.23,-0.79,-0.42,-0.21,0.14,"FdwkeyJYny",1.59,-3.0,-2.28,-0.02,"kwVNvMnvc8",-0.26,-3.28,-1.59,0.97,-0.65,"d_8",8,12,"2003-03-02 00:00:00","2004-03-10 04:00:00",0
-0.57,0.14,-0.25,2.06,-1.81,-2.13,-0.48,-1.07,-1.09,0.24,0.65,2.73,-1.96,4.3,2.47,-4.83,0.78,0.93,-1.08,-3.22,0.55,-0.08,-2.61,1.03,"d_10",10,28,"2003-03-03 00:00:00","2005-07-13 07:00:00",1
-0.06,0.18,1.2,2.62,0.15,0.39,0.26,-0.08,2.38,0.9,0.13,-1.65,-1.65,0.0,5.94,-1.01,-2.07,0.52,-1.57,-1.25,1.42,"iYdstPvEK2",-1.39,-1.19,"d_7",7,22,"2003-03-04 00:00:00","2005-01-11 01:00:00",2
1.14,0.61,1.76,2.75,2.72,3.39,1.39,0.68,-0.07,1.66,2.17,-0.68,0.16,-2.82,-2.36,1.98,-0.29,-1.19,0.19,0.27,0.93,-0.45,-1.97,2.42,"d_8",8,17,"2003-03-05 00:00:00","2004-08-13 06:00:00",3
0.47,0.85,1.91,-0.63,1.31,-0.01,"iIDrnrEUrV",-0.56,1.06,1.38,1.04,"Y569tmqyWn","lkjN8YJQcI",0.31,0.18,-1.0,-0.7,-1.35,-3.34,-1.29,-1.47,0.14,1.41,0.89,"d_6",6,18,"2003-03-06 00:00:00","2004-09-12 06:00:00",2
1.67,-1.16,3.53,-1.97,-3.42,-0.78,1.71,1.57,1.78,"ICt88KdY9g","yoPuaqyq8i",-1.6,-0.45,-0.52,-2.28,-3.11,-3.23,0.05,4.0,0.15,0.26,-0.13,4.15,0.63,"d_8",8,10,"2003-03-07 00:00:00","2004-01-15 03:00:00",1
-0.23,-1.19,0.6,-2.38,-1.19,"Bx7rV3mf7m",0.86,1.91,1.02,0.04,-2.09,2.61,0.67,2.48,-2.96,-0.35,0.27,-1.32,1.5,0.82,-1.35,0.18,-2.15,0.23,"d_10",10,8,"U9NVS9JAKm","2003-11-18 01:00:00",3
-1.46,1.66,0.41,-2.55,2.54,-3.45,-0.46,0.03,2.72,1.26,-2.75,2.17,0.7,0.72,-5.34,2.48,-1.35,0.19,"RxAJFioa32",0.89,-0.2,0.28,-0.91,-0.92,"d_10",10,28,"2003-03-09 00:00:00","2005-07-19 01:00:00",3
0.82,0.23,"HgQPqSXcl2","JQMdQW3BbM",-1.77,-0.69,0.55,-2.17,0.63,0.31,0.59,1.4,0.2,2.93,2.1,-2.23,1.7,0.86,-1.19,-0.25,-2.93,-1.38,4.94,-0.53,"d_7",7,4,"2003-03-10 00:00:00","2003-07-17 09:00:00",0
-0.03,0.92,-1.23,2.15,0.84,-0.3,0.89,0.15,-2.51,-0.39,-2.94,-0.34,-0.5,"QOZZu6fLQv",3.21,1.32,-0.15,0.78,0.81,0.37,"EeMJk0IbHU",2.66,-5.57,-1.62,"d_10",10,20,"2003-03-11 00:00:00","2004-11-21 08:00:00",2
0.81,-0.25,2.08,1.83,-0.53,5.24,0.86,-0.63,-3.57,"ozO2g4sXDa",-0.42,-2.11,-0.77,-2.78,-2.72,0.39,1.22,-0.93,0.62,"qAv2sZU0al",1.97,-1.97,0.86,0.77,"d_8",8,25,"2003-03-12 00:00:00","2005-04-20 09:00:00",2
1.2,-0.47,-1.5,-2.34,-4.8,-3.23,-0.87,0.68,-0.58,0.09,0.09,-0.75,0.91,-0.63,4.56,-0.73,1.21,0.17,-4.15,1.0,-0.82,-0.56,0.83,-1.02,"d_11",11,5,"2003-03-13 00:00:00","2003-08-24 00:00:00",0
0.85,0.31,1.66,0.83,-5.22,-2.61,0.5,-0.1,-0.3,1.52,-3.85,-0.2,-0.39,-1.02,-0.74,-0.17,"dKbHsVFm63",1.08,-0.73,-0.81,0.21,-0.05,1.59,-0.06,"d_11",11,9,"2003-03-14 00:00:00","2003-12-25 11:00:00",3
0.24,2.3,1.11,0.68,3.33,4.76,-1.07,0.66,0.12,1.22,1.86,-2.43,0.43,1.49,2.4,0.52,-2.54,0.92,-0.15,0.48,"Zechaq7B2X",-0.44,-0.6,0.17,"d_9",9,8,"2003-03-15 00:00:00","2003-11-24 02:00:00",3
-1.3,0.88,-2.63,4.85,1.84,4.23,0.06,-1.23,-3.13,0.23,-0.06,0.91,1.61,0.76,"dJxxJcYZgi",-3.67,1.58,-1.43,-1.21,1.3,4.39,-1.08,-0.14,-0.68,"d_9",9,9,"2003-03-16 00:00:00","2003-12-25 00:00:00",2
0.35,-0.48,0.23,-0.75,-3.13,-6.52,0.43,-0.6,3.47,0.97,-2.72,1.02,"cjoJsYXj7g",2.26,4.43,-1.4,2.65,0.93,-3.33,-0.67,-1.79,-0.69,0.98,0.43,"d_11",11,"GIaKv0dpXa","2003-03-17 00:00:00","2005-02-28 10:00:00",0
-3.08,0.83,0.56,-0.1,-0.93,-1.57,0.37,0.72,0.39,-1.85,-1.66,1.5,-0.22,1.91,1.07,-1.37,1.29,-0.32,-2.18,0.43,"2ZZh5mmLYt",-0.74,3.01,-1.18,"d_7",7,16,"2003-03-18 00:00:00","2004-07-25 10:00:00",1
0.65,0.21,1.91,-1.02,1.41,2.83,-0.19,-0.93,1.34,-0.7,-1.85,-0.63,-0.74,3.72,-1.57,-1.29,-0.52,0.42,5.55,-0.0,2.59,1.28,2.0,1.05,"d_9",9,9,"2003-03-19 00:00:00","2003-12-28 04:00:00",2
-0.73,-0.72,0.14,4.24,-2.53,2.57,1.71,0.89,-0.75,-0.95,4.73,-1.66,-1.29,-3.13,2.73,1.88,1.83,"IgN5OizJDb",-2.07,-0.69,-0.62,0.99,-2.42,1.41,"d_6",6,28,"2003-03-20 00:00:00","2005-07-26 04:00:00",2
0.06,0.86,0.93,0.9,-0.03,-0.4,0.54,1.84,-3.17,0.68,0.24,2.87,-0.76,0.96,-1.12,-2.21,-3.63,0.11,-2.72,-0.1,-0.25,-0.72,-0.1,0.51,"d_7",7,18,"2003-03-21 00:00:00","2004-09-28 09:00:00",2
-0.45,-0.08,-4.47,-0.92,2.18,0.28,-1.27,0.09,2.91,-1.4,0.72,0.25,-1.12,-0.74,4.12,1.86,-0.29,-1.67,1.54,-1.32,2.83,"4gf25dHYBL",1.51,1.76,"d_8",8,3,"2003-03-22 00:00:00","2003-06-30 08:00:00",3
0.61,-0.1,-2.11,2.37,0.73,2.97,-1.57,-1.56,-2.74,0.36,-1.47,-2.57,1.06,-1.69,2.37,-4.5,0.12,1.79,-0.16,0.26,1.23,-0.34,0.15,0.41,"d_7",7,4,"2003-03-23 00:00:00","2003-07-30 09:00:00",0
"pZqVgpzzii",0.45,3.68,-1.72,-0.88,"DeSr4AOvO1",-0.5,0.52,-2.57,-0.68,-2.88,0.63,2.05,4.37,-3.98,-1.38,-3.84,1.79,2.59,-1.64,-1.37,0.17,0.83,-0.21,"d_8",8,15,"2003-03-24 00:00:00","2004-07-02 00:00:00",3
1.35,0.11,-2.17,1.74,3.45,-1.3,-0.42,"ZyXq3gWDTN",0.34,-0.25,-1.95,3.46,1.44,-3.14,-3.5,-2.34,1.91,0.19,0.04,0.63,2.93,-1.04,1.53,-0.63,"d_6",6,27,"2003-03-25 00:00:00","2005-07-01 07:00:00",0
-0.94,-0.4,-2.37,5.8,1.12,4.97,0.47,-0.65,-2.63,1.75,0.42,-0.67,-0.36,3.26,6.27,-1.36,1.76,1.56,"6oAPsPkk84",-1.19,1.75,0.34,"zWf3hai3EM",0.16,"d_9",9,7,"2003-03-26 00:00:00","2003-11-04 03:00:00",3
-0.9,"Lxfe96dTxU",-0.09,0.97,-0.37,-0.44,1.35,-1.34,2.93,1.12,"xrpravJLrB","dhNx4ImHFA",-0.63,0.5,7.15,"nQKeNa9YS3",-1.98,-2.68,-1.3,0.32,1.34,-0.13,-0.66,-0.84,"cEFhvxHD6G",6,12,"2003-03-27 00:00:00","2004-04-02 04:00:00",2
0.54,-0.14,1.52,0.21,-0.52,0.36,0.33,-0.64,0.16,0.09,"DhkhgTW6W4",1.55,0.2,1.91,-1.13,3.44,-1.73,0.7,0.49,0.22,-1.82,-0.03,1.96,-0.16,"d_10",10,28,"2003-03-28 00:00:00","2005-08-07 11:00:00",1
-0.25,-0.15,"CICPRm0PDa",-2.38,0.67,0.11,-1.2,-1.76,1.12,1.86,0.36,-0.71,"kTd1Q6ap0U",1.0,6.24,-0.2,-2.63,-1.09,0.82,"9b3L0Nc8Xq",2.04,-0.79,1.33,1.52,"d_6",6,11,"2003-03-29 00:00:00","2004-03-06 09:00:00",2
0.5,-0.43,-0.39,-1.32,-4.2,-0.72,0.25,1.52,-1.76,-0.26,2.31,2.29,"4HI01pgLQE",-3.41,0.38,1.53,0.54,-0.53,-2.87,-0.47,3.84,-0.82,1.08,-0.46,"d_7",7,26,"2003-03-30 00:00:00","2005-06-06 04:00:00",1
-1.46,0.23,-0.74,4.62,2.07,2.57,-0.56,"juFryDkUWa","OniHU9jLQ4",-1.08,-1.13,0.93,-0.74,2.11,3.23,2.18,0.59,1.12,-1.36,-3.2,2.14,-0.17,-4.94,2.17,"d_9",9,3,"2003-03-31 00:00:00","2003-07-09 08:00:00",0
-1.27,0.86,3.77,2.37,0.68,-1.96,-0.29,-0.93,2.67,-0.21,0.67,1.13,1.11,3.6,2.18,0.9,-0.41,-0.46,-2.98,1.09,-2.27,-1.49,-2.42,-0.32,"d_10",10,10,"2003-04-01 00:00:00","2004-02-11 03:00:00",3
-3.58,-0.26,0.84,1.42,"Li8KolHVes",0.35,0.63,-1.28,-0.92,0.77,-0.33,-0.1,-1.09,-0.08,1.83,-1.73,0.65,-2.12,-0.74,"s1DeygCEeU",1.43,-0.55,0.55,1.03,"d_8",8,22,"2003-04-02 00:00:00","2005-02-10 03:00:00",1
2.05,1.04,-3.09,1.42,-0.76,-1.78,0.02,0.44,-0.2,-0.79,0.04,-1.12,-0.95,3.65,4.08,-5.57,1.9,0.74,1.8,-1.02,-1.01,-1.09,-4.75,1.19,"d_7",7,6,"2003-04-03 00:00:00","2003-10-10 05:00:00",2
-0.2,0.59,0.51,3.41,3.08,5.9,0.81,0.35,-1.53,0.58,1.87,-2.88,-0.54,1.82,1.2,0.71,-1.77,1.1,1.09,0.52,-2.5,0.46,-1.0,"WdEdD8bTQA","d_10",10,26,"2003-04-04 00:00:00","2005-06-14 11:00:00",3
"H47hQxye7H",0.06,1.81,-0.63,1.39,2.67,1.65,-0.32,-1.19,-0.45,2.1,-2.35,-0.62,-2.1,-1.22,-2.65,-2.01,-0.15,-1.68,-0.46,0.24,1.12,-0.76,1.06,"d_8",8,23,"2003-04-05 00:00:00","2005-03-13 11:00:00",2
0.49,-0.09,"ukrc6GtEPC",-0.55,0.73,0.74,0.1,-0.04,-0.5,0.67,0.26,-0.37,0.3,2.79,4.75,0.65,-0.66,0.26,"3A4ShxDakC",-1.15,-0.16,-0.45,0.15,-0.47,"d_6",6,19,"2003-04-06 00:00:00","2004-11-12 07:00:00",0
-0.67,0.79,-2.21,0.39,2.46,5.93,0.12,0.66,0.55,0.31,-0.52,-3.93,1.1,-0.82,1.24,1.99,2.19,1.63,3.53,1.44,0.71,-0.09,3.93,-0.48,"d_6",6,8,"2003-04-07 00:00:00","2003-12-13 07:00:00",1
-0.71,0.22,0.05,2.41,3.48,3.2,-0.8,-0.92,-0.38,0.53,0.53,0.13,-0.49,1.87,3.45,0.46,-1.72,0.6,-1.05,0.6,2.51,-1.74,-1.67,0.2,"d_11",11,7,"2003-04-08 00:00:00","2003-11-19 09:00:00",3
-0.61,-0.13,2.96,-1.68,-6.27,0.64,-1.63,-0.31,0.47,-0.48,0.88,-1.88,"Hy6ZN8tp2N",3.42,5.4,-0.87,-3.37,-0.1,3.01,-1.64,4.05,-0.07,-2.14,-1.76,"d_10",10,10,"2003-04-09 00:00:00","2004-02-19 07:00:00",3
-1.27,1.12,1.85,0.65,-3.97,-0.12,-0.0,0.88,-0.29,-0.18,0.81,"7GakFq4Gkk",-0.65,2.5,0.98,-0.7,-0.82,-1.34,2.96,-0.24,3.02,0.4,-2.15,0.17,"d_6",6,24,"2003-04-10 00:00:00","2005-04-16 04:00:00",2
1.26,-0.02,-0.43,0.27,-0.96,0.24,-0.42,-0.96,1.05,-0.67,2.91,-3.05,0.05,"caASjBHuJq",0.93,-0.67,0.23,0.29,-0.36,-0.92,-1.43,-0.62,-2.02,-0.8,"d_6",6,26,"2003-04-11 00:00:00","2005-06-17 04:00:00",0
1.33,-0.02,-1.33,1.59,1.24,0.89,-0.58,-0.9,0.69,-0.2,"OHDqJqzAfb",0.3,-0.76,1.02,1.72,2.15,1.8,-0.81,-0.01,-0.73,-0.32,0.71,-0.28,1.15,"d_8",8,6,"2003-04-12 00:00:00","2003-10-20 02:00:00",0
-0.13,-0.94,-1.28,-2.41,-1.02,0.16,0.2,-0.51,-0.12,1.01,1.54,-1.49,-1.24,-4.13,0.33,-1.12,-1.25,"3wRrtXaTBI",-0.9,0.89,1.56,0.51,1.02,1.13,"d_9",9,24,"2003-04-13 00:00:00","2005-04-22 04:00:00",1
0.25,-1.5,-1.11,1.86,1.5,1.51,0.42,-0.2,-2.3,-0.37,1.5,-0.85,0.58,-0.22,1.77,-0.68,0.46,-0.32,-1.5,0.48,0.9,-1.23,-5.13,-0.78,"d_6",6,12,"2003-04-14 00:00:00","2004-04-20 01:00:00",3
-1.45,0.42,-0.44,1.11,2.4,-0.73,1.18,-0.92,0.19,-1.19,-0.52,0.64,0.9,-3.34,1.23,1.17,-1.08,-0.86,-3.88,0.18,1.37,0.3,-0.92,0.29,"d_6",6,"e7hHRNAuoL","VIhondJvS7","2005-03-21 09:00:00",2
-1.45,-1.65,-4.05,-0.9,-0.99,-2.49,1.01,0.74,1.71,-0.39,1.37,1.09,-0.41,1.72,2.59,-0.54,1.98,-0.11,-0.33,0.3,-2.92,0.92,2.57,-0.51,"d_9",9,"4KNVOzsXS2","2003-04-16 00:00:00","2005-01-25 10:00:00",0
0.51,0.92,2.19,1.45,-1.28,0.18,"Y2Nz9SrBUc",0.92,2.96,-0.52,1.29,2.77,-1.89,-1.24,-4.04,2.24,0.28,-0.38,2.73,1.26,0.18,1.16,4.95,-0.86,"d_8",8,14,"2003-04-17 00:00:00","2004-06-25 08:00:00",2
0.06,"bHY3yswqhr",-2.6,-0.28,4.94,4.28,1.38,-0.03,-2.66,"Rfy9ohavIN","DeJdY1KhoP",-0.33,-0.28,2.27,-0.06,0.33,-3.18,-0.17,-0.0,-0.2,-1.82,-1.05,-0.83,-0.13,"d_7",7,20,"2003-04-18 00:00:00","2004-12-25 08:00:00",3
-0.12,-0.91,-2.55,-0.05,0.13,-3.91,-0.32,1.0,1.93,-0.44,-3.56,3.44,0.37,-2.83,1.83,4.17,0.27,"Eq0CGA8ORu",-0.24,0.77,4.64,-0.88,0.29,0.05,"d_6",6,2,"2003-04-19 00:00:00","2003-06-25 10:00:00",2
0.76,0.08,0.78,2.68,2.17,1.88,1.78,-2.19,-2.78,0.06,-2.22,0.03,-0.58,-0.41,-0.81,1.37,-1.19,0.02,-0.29,0.05,0.84,0.21,-2.69,0.64,"d_7",7,18,"2003-04-20 00:00:00","2004-10-27 06:00:00",3
-0.25,-0.15,"dZW4svOBRF",1.18,-0.28,0.72,-0.43,2.59,0.64,1.41,-0.19,"iMRr80wvf5",-1.8,-5.35,2.36,4.55,1.79,-0.67,-1.79,-0.35,1.7,-0.89,-2.29,-1.3,"d_11",11,27,"2003-04-21 00:00:00","2005-08-01 04:00:00",2
-1.5,2.2,-4.53,-2.11,-0.53,1.42,0.05,1.33,0.32,-0.87,-0.07,0.52,-0.58,0.76,1.61,3.63,0.98,-0.24,3.79,-0.72,1.7,0.97,3.68,0.92,"d_10",10,26,"2003-04-22 00:00:00","2005-07-02 07:00:00",3
0.47,-0.4,-1.13,0.14,-3.11,-2.09,0.65,-0.57,-1.01,-1.06,0.51,0.26,-1.05,0.03,4.93,3.52,-5.03,0.6,-2.21,-0.67,-2.08,0.26,-1.44,2.05,"d_6",6,16,"2003-04-23 00:00:00","2004-08-29 06:00:00",0
0.44,0.45,-1.51,-0.83,1.66,-2.31,0.77,-1.3,-0.2,-0.86,"gWStZWtYIV",1.73,-0.38,-0.3,0.5,-4.08,-3.68,-0.39,-2.4,-0.66,-0.6,0.51,1.69,-0.19,"d_11",11,12,"2003-04-24 00:00:00","2004-05-05 08:00:00",3
-1.5,0.03,-2.3,-1.69,"JH3orZRZOy",-4.6,0.99,0.11,2.22,0.34,-3.06,0.53,1.1,0.4,5.84,"kW2VZCYBY9",-0.86,-1.33,-0.61,0.14,2.13,-3.25,-1.48,-1.09,"d_10",10,9,"2003-04-25 00:00:00","2004-02-04 04:00:00",3
-0.3,0.27,0.99,2.66,-0.31,7.56,1.56,-0.03,-4.84,-0.59,0.53,-3.28,1.01,1.08,"LLfcjZ6ntR",1.87,-0.88,1.03,-0.07,-0.01,-0.08,1.81,0.69,-0.65,"d_9",9,14,"2003-04-26 00:00:00","2004-07-05 03:00:00",2
-0.1,"dGosQWhUNR",-1.82,3.22,1.05,3.14,-0.3,-0.8,-3.08,0.04,-1.84,-1.7,-0.08,1.08,4.16,-1.96,-0.17,0.74,0.46,-1.88,2.27,0.36,-2.75,-0.2,"d_8",8,1,"2003-04-27 00:00:00","2003-06-04 04:00:00",1
