"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","X_11","X_12","X_13","X_14","X_15","X_16","X_17","X_18","X_19","X_20","X_21","X_22","X_23","X_24","X_25","X_26","X_27","X_28","X_29","X_30","X_31","target"
-1.22,-1.74,-0.28,-1.44,-0.77,"DjF9D2OXDG",0.35,-1.93,1.13,-0.23,1.26,1.0,-0.59,2.33,-0.53,1.19,2.25,1.74,-0.35,-0.68,4.24,-0.82,-2.4,-2.8,-0.84,-2.18,0.95,1.38,"CuWmmKcW2Q",-0.69,-7.96,0.4,0
0.05,-0.86,1.75,4.26,-0.39,0.27,0.05,-4.39,"5QehBeRm2f",3.34,-1.34,0.89,7.78,1.94,-1.25,0.46,2.39,1.22,0.53,0.3,-2.35,-0.19,-2.06,0.54,-2.19,4.29,-0.11,3.37,-1.25,1.24,-1.61,0.07,0
-1.41,-1.77,1.17,0.08,0.36,0.75,-0.82,-1.27,-0.58,3.43,-3.02,-0.1,0.42,2.96,2.43,0.7,0.28,-1.44,0.09,0.34,"hcmmv7ZegI",1.06,1.89,-0.35,0.04,-2.53,-0.41,-1.59,1.34,1.03,"2P5rt8eYtI",-0.63,0
-0.97,2.46,0.74,3.04,-0.39,-1.13,-0.45,2.28,2.02,7.01,2.72,-1.02,-1.72,5.8,-0.26,-0.17,-0.53,1.32,0.22,-4.74,2.16,2.5,-1.92,1.06,0.85,2.29,0.09,1.63,-5.37,-1.32,4.01,-0.5,1
-0.33,"2yRQGcy2ic",-2.56,-0.58,-0.55,1.71,0.34,-0.62,-0.45,3.63,-2.69,-0.45,0.33,2.06,2.13,0.53,-0.44,-4.24,0.19,0.03,0.05,-0.96,1.66,-1.37,1.79,0.2,2.72,-1.52,1.1,-0.84,-4.16,-0.28,0
1.4,"0b6EVtTPWC",-0.21,-1.54,0.33,-0.22,-0.04,-4.64,-0.0,-1.9,-1.24,"ZVNNMJmw1P",2.58,3.89,4.17,0.4,-2.29,-4.31,-0.64,2.38,-4.07,0.31,-1.65,0.96,-2.6,0.72,-0.81,-0.54,-0.22,0.82,-1.6,"x0jzSZR7aw",0
-0.48,-1.66,0.8,0.91,1.69,-0.35,-0.53,3.97,-2.35,0.24,-2.28,1.66,1.17,2.53,4.29,0.19,-5.83,-0.79,-0.23,2.14,-4.15,0.24,0.24,-0.67,1.25,0.54,-1.27,2.2,-0.79,-1.77,4.21,-0.8,0
1.66,"ZXWV1Wytc8",-0.93,-5.95,1.46,-0.41,-1.52,-5.87,1.28,-1.97,-0.63,-1.51,0.68,-1.98,4.45,0.09,2.06,-4.83,0.12,6.48,0.39,-0.55,1.78,-1.17,-0.4,1.24,-0.73,4.89,6.67,-1.06,-10.7,2.02,0
0.26,-2.26,0.21,0.65,0.43,0.55,-1.46,-4.64,0.38,4.29,-2.7,3.54,1.67,-0.08,0.95,-1.46,0.25,2.97,-0.15,-2.82,0.23,0.49,-4.31,-0.52,-1.98,-1.08,0.75,2.92,-0.34,-1.34,-3.72,0.07,0
-0.12,-2.16,0.52,-6.91,-0.46,-0.22,0.8,-8.46,-0.1,-0.89,0.65,1.31,0.74,-5.56,4.39,-1.95,1.63,2.2,-0.06,"rKtpHlME8s",-1.94,-0.19,3.05,-1.57,-4.73,0.33,1.28,-1.7,2.24,-0.72,-4.29,1.11,3
-0.38,-3.83,0.81,-0.45,1.03,0.13,-0.35,2.0,-0.54,-3.45,-2.33,"qJCUIUWeAZ",-5.3,-2.46,-4.15,-2.51,2.49,2.67,-0.07,2.49,2.29,0.65,0.42,-1.2,2.05,-0.54,-0.79,1.56,2.24,0.48,-1.08,-0.57,0
-0.29,2.3,0.15,2.48,1.02,-2.33,0.65,-9.48,0.24,-2.75,-1.66,-0.73,-0.49,-0.79,2.53,0.77,3.07,2.83,-0.92,-2.93,2.42,-1.28,"Na7DRdvI4l",1.37,"ogccnmjtpG",-3.39,"zvXzd8uHJL",1.92,2.81,-0.2,-0.04,-0.49,0
-1.24,2.19,0.88,0.26,0.07,0.26,-0.01,-4.51,-0.94,-1.28,"M5ljAAjd3s",0.56,-7.02,-1.95,7.07,-0.56,5.5,-0.19,-1.05,1.86,-0.45,-0.25,-1.98,-0.28,0.49,"MuSvU2oWjT",-0.22,1.96,-0.25,0.12,-1.82,-0.11,0
-0.94,-1.41,-1.27,-2.51,0.58,-0.14,-0.52,-7.28,-0.97,0.29,-2.41,0.05,-2.73,0.47,1.98,1.68,0.81,-2.45,-0.48,-2.28,0.29,-1.18,-1.91,-0.04,-2.78,-2.51,-0.24,1.24,2.84,0.0,-5.65,1.11,3
0.54,-4.4,0.6,-2.94,-0.48,2.15,-0.13,6.74,0.95,-6.41,-1.98,0.64,2.27,1.83,0.79,-0.52,-2.19,-5.52,1.53,3.8,1.68,"Adp838sXQ9",-1.52,-1.88,1.74,-0.21,-0.6,0.33,-0.84,1.73,-12.29,0.05,0
0.75,-1.2,-0.72,-0.79,0.26,0.13,1.72,-3.49,1.0,-0.73,-2.15,-0.41,3.03,1.08,-2.85,0.45,-1.02,3.4,1.59,-0.21,-2.07,-0.0,-1.86,0.79,"9R5OLgh0lW",-2.52,1.31,0.44,0.02,-0.77,"c6CHT2jiON","7cYWBbDpCD",0
-0.24,"m8PpLCzrFu",0.06,1.2,-0.97,-1.09,2.16,4.88,1.82,1.08,1.05,-0.11,1.19,2.66,1.84,-1.49,-4.74,1.03,"Fea3lQ11E8",-1.21,2.61,0.06,-1.19,"WQdibjq8FW",-3.2,2.84,1.7,3.34,-5.24,-1.36,-0.88,1.52,0
0.1,2.44,1.69,0.92,-0.55,2.06,0.5,2.95,-1.13,-1.81,0.61,-1.73,0.36,1.24,1.12,-1.26,0.92,-0.9,-0.77,3.7,1.53,0.38,-2.14,0.84,0.88,-2.91,-0.9,-0.62,-0.88,"VpNW5NXqlP",-6.45,0.31,0
1.06,5.35,1.45,-1.63,-0.49,1.46,2.21,-4.28,1.88,-0.57,0.72,-0.27,-5.2,-5.01,7.11,-0.04,4.9,0.87,1.4,3.71,-2.56,-1.04,-0.83,-0.42,2.24,5.31,0.57,3.34,-2.39,-0.9,5.72,-1.18,1
-1.39,-2.36,-0.79,-1.84,-0.09,0.47,0.96,4.34,-1.41,-2.16,2.43,-2.32,-1.59,4.29,5.71,-0.12,0.81,-2.86,-1.33,2.04,"187ZKraoFt",-0.81,"Ui5NLmYtWd",-0.7,3.42,-0.62,"EroRMuqTjC",0.07,"zqyNsR29Ex",-0.03,-4.92,-0.18,0
1.94,4.0,-0.25,-2.7,-1.02,0.61,-0.31,1.07,-0.16,-2.63,-2.7,1.08,-3.3,-4.63,1.08,-1.45,-3.3,"wUXv4AIHoO",0.13,2.74,0.05,0.71,"H2OpJUW0EB",0.31,0.46,4.43,0.2,-0.18,-1.65,0.71,6.15,1.0,0
2.42,-1.71,-2.17,-2.17,-0.45,0.6,1.27,-4.65,0.7,-0.24,-0.95,0.02,1.59,2.29,1.05,-1.4,2.52,0.21,0.55,2.88,0.14,0.77,-0.88,0.69,-0.05,-1.43,-1.17,2.34,2.6,0.37,-7.93,-1.62,0
0.82,"uEqYCagQrf",-0.51,1.4,1.47,0.08,0.96,5.41,0.77,-0.32,-1.0,1.06,-2.82,-1.0,1.7,-0.27,1.45,0.28,0.74,-1.26,2.03,-1.67,-1.39,-0.63,2.84,0.99,-0.53,-2.2,"dj7tOjTXl1",-0.78,"jgFoiTNgM9",2.02,0
1.23,"XtsrHiVNRM",0.47,4.13,-0.85,"ncx9Eu7aIo","0xcCgu217c","Bo904XpBye",0.95,"snViggQqbB",-2.82,-1.16,1.91,-3.35,-1.09,-0.63,6.17,-1.49,-1.39,4.31,-7.37,-0.4,1.73,-1.21,1.97,0.94,-0.61,4.51,-0.7,-0.37,5.05,-0.79,0
0.78,1.68,1.31,-0.89,0.7,0.71,0.05,-1.42,"apBCfi2pAV",4.99,-0.39,0.11,3.28,2.12,-2.62,-1.49,1.86,1.09,-0.37,-0.55,1.16,1.55,-2.59,-0.03,-0.57,0.7,-1.11,-1.5,-4.8,1.8,-7.35,0.91,0
0.57,-0.44,1.1,2.89,-1.22,"PUcEBSvljL","gS8Q9NIgZe",3.94,-0.6,-2.27,-0.86,0.64,-2.62,-1.44,-1.75,0.14,-1.53,-5.61,-0.83,3.9,0.29,-0.84,-1.02,0.52,-5.3,-1.85,0.17,-1.3,-1.15,-0.93,-7.23,0.72,3
-1.2,"IOul4TV7rX",-1.83,4.19,0.27,0.44,0.31,0.72,-0.44,-4.36,3.42,-1.26,-0.43,2.74,1.29,-1.2,3.01,-0.07,-1.92,4.9,-1.45,-2.56,0.19,0.06,-1.24,2.17,-0.06,2.17,0.1,-0.51,2.27,-1.14,0
-2.1,-0.57,1.29,-1.61,1.33,-0.61,1.24,"W4uUWXVGxE",-0.76,-3.78,"kvTPbCXFXb",3.35,-3.23,-3.05,1.16,-0.51,-1.99,-2.92,0.71,5.41,0.25,1.71,-1.59,-0.97,3.2,4.88,1.18,-0.03,3.24,0.24,1.62,-2.21,0
-1.59,-0.78,-0.23,-0.57,"DHC9Hs814p",0.09,-0.46,-5.9,-0.81,1.41,0.17,0.89,2.28,-0.4,-2.59,0.44,6.53,2.34,-1.15,-3.07,-1.51,-0.31,-0.57,0.55,0.47,3.8,0.28,-3.09,2.27,1.88,-1.57,-1.07,0
0.42,-0.77,0.08,-2.89,-2.13,-0.08,0.14,-5.1,-1.32,-5.31,-3.28,-0.91,2.3,0.27,0.96,0.9,3.51,2.21,-0.05,-0.54,"9dlCi84P7L",-0.51,-3.02,-0.67,2.14,"4XYrhiKGem",1.76,1.33,3.22,0.68,-8.56,-1.31,3
-0.49,-1.61,2.12,0.4,-0.94,1.36,-0.26,"yDUWhC3WKy",-0.15,1.75,-2.73,-0.45,1.09,1.06,1.67,"Lagu85Y98T",0.67,4.57,1.4,-0.91,"IXawaiIqlE",-1.34,-3.95,0.46,-3.71,1.85,0.76,0.33,-1.95,0.7,-7.98,1.77,0
-0.4,3.02,0.79,0.83,0.45,0.67,0.76,"VUHdXVkLya",0.25,-3.18,-0.36,-1.53,1.51,1.67,-3.66,-0.16,"hJIZXacrmA",0.23,0.28,-5.49,-1.47,-0.96,3.0,0.0,-1.34,1.42,-0.99,1.51,2.0,0.55,12.26,-0.37,0
0.2,-2.15,0.54,1.82,0.17,1.58,-1.69,-2.14,1.21,2.29,-0.33,1.91,-2.28,3.4,2.49,-0.02,3.63,-0.74,1.41,"Iu3n71RyGq",-1.7,-2.76,3.86,0.59,0.16,-2.16,0.0,"2RO98Zca41",3.25,1.48,-4.45,-0.42,0
0.85,-2.99,-0.67,-3.42,-0.33,1.37,0.57,-1.01,0.63,-2.31,-2.54,-1.26,-2.43,-1.61,-1.48,-0.0,1.77,0.21,0.53,2.37,1.32,0.03,2.61,1.2,2.04,-2.72,-0.17,1.13,0.94,-2.07,-4.4,-0.63,0
-0.01,-4.51,0.67,-2.5,-0.44,-0.12,-0.14,-6.59,0.23,2.58,-1.79,0.01,-0.07,-0.5,3.05,-0.35,4.92,-0.71,1.33,-1.49,0.19,0.69,1.31,0.21,-2.63,0.51,0.31,-0.46,0.02,1.68,-11.26,-0.22,3
1.38,-1.79,-0.74,-0.24,-0.03,"riqGALpPO3",-0.62,-1.4,1.28,-3.08,"ojp091Ck6J",-0.69,-0.18,0.46,1.06,-1.23,-0.34,3.91,-0.36,-0.48,4.68,0.18,-2.65,-2.15,-2.71,-3.79,1.58,1.38,2.69,-0.99,-5.87,-0.34,0
-2.15,1.21,0.44,-1.24,-0.28,0.61,-0.02,-1.09,-0.92,1.08,4.34,0.46,1.85,-2.9,1.64,-1.24,0.3,0.31,0.74,0.1,-4.47,-2.26,0.74,1.66,0.09,5.47,-0.86,-1.57,2.31,0.69,8.02,-0.24,0
-1.23,0.63,-0.69,3.16,0.89,0.9,0.55,-5.68,1.08,-0.61,0.03,0.09,4.81,-0.68,-7.08,-0.36,5.42,-1.51,-0.77,4.26,-5.01,-2.04,-2.82,0.98,-4.0,3.3,-1.24,1.9,0.38,-0.52,-3.29,"kMMDAE96D2",0
-0.74,0.91,-1.41,-0.06,-1.64,1.68,0.75,"T6lRtVheEz",-0.65,-3.17,-0.3,0.05,0.85,1.89,1.77,0.3,1.27,4.13,0.54,-0.92,6.96,1.02,-2.38,0.07,-3.99,-0.97,1.7,2.18,0.03,-0.29,-6.76,-0.53,0
0.71,-2.66,-1.34,-4.06,-1.59,0.5,-1.42,-0.75,0.2,2.23,-3.84,-0.49,-0.2,0.92,1.61,-0.44,-2.28,1.95,1.24,-2.52,2.13,-0.06,-0.82,-0.83,0.48,-2.46,0.19,-0.53,-2.44,2.18,-6.14,-1.44,3
-1.26,-1.23,0.73,-4.32,0.06,0.19,0.24,-4.45,-1.57,-3.84,"HuIT7BOlu4",1.69,-2.37,"SS6r5dDEi3",-3.88,0.23,"PGROafSPBJ",-0.16,-1.72,-0.53,-1.52,0.78,0.05,1.67,1.36,0.02,-1.32,3.36,0.63,-0.87,2.62,-0.04,0
"yS6gCnUXrX",-0.86,0.71,-2.29,0.48,-1.09,1.52,-4.06,-0.17,-1.66,-4.14,1.92,3.72,-2.62,-4.79,1.3,1.68,1.19,-0.74,1.49,4.16,-0.96,0.26,-0.55,1.64,-1.68,0.04,0.75,3.1,1.43,-5.03,0.5,0
-0.6,-3.4,0.31,-4.23,0.87,-0.26,0.67,1.25,-0.9,-4.2,1.05,-0.46,1.04,0.67,1.05,0.51,0.99,1.23,-0.59,0.9,1.95,-0.12,-3.52,0.89,1.15,-2.56,0.02,1.76,0.18,-0.82,-9.67,0.95,0
0.17,1.84,-0.54,-1.13,0.69,1.04,1.73,-3.44,-1.47,-3.84,-1.07,-1.95,-4.71,-2.27,-3.65,0.72,1.34,-0.23,0.99,1.01,-1.17,-0.49,-0.61,-2.07,2.78,0.33,0.72,4.55,2.71,0.43,9.14,0.23,0
-0.08,-1.1,-2.08,-4.72,-1.9,-0.02,-1.23,-6.4,-0.74,-1.01,0.49,-0.77,-1.2,1.05,0.97,1.89,1.13,-2.08,-0.29,"QEESybexYi",0.51,0.1,1.08,0.5,-2.13,-3.98,-0.89,0.63,2.02,1.02,-6.18,0.39,3
-1.0,-2.84,-0.65,-1.5,0.05,0.03,"Sba1F9r3fP",4.1,"SbfDFkhD8i",0.99,-0.29,"7diwdPwrh2",-0.17,0.39,1.87,"yJ9wO6kJEh",-1.44,1.83,-0.42,-1.72,-1.79,-0.63,-0.63,0.16,0.75,-0.4,0.71,-3.29,-2.3,2.13,-2.57,0.89,0
-0.57,-4.09,0.27,0.9,-0.33,"5bToZpXRNQ","gu4V4S0zTS",-1.83,0.38,"t3lZHerp7F",1.12,1.08,0.18,-2.69,-1.19,0.42,2.82,-0.35,-0.28,3.94,-8.37,-0.13,-0.32,1.71,-4.04,3.48,-1.17,0.89,-0.72,1.34,-1.6,0.78,0
0.34,-2.43,0.65,0.24,0.92,-0.67,-0.41,1.94,-0.89,-3.23,2.77,0.59,1.29,-3.09,"An72i4vQWK",1.18,"LO9NXRDpgA",2.65,1.66,1.45,0.73,-0.05,1.94,1.67,1.53,-4.17,-0.86,5.32,-0.03,-1.17,3.03,-0.35,0
-0.41,4.82,0.52,2.05,-0.06,-0.59,0.08,-5.79,0.52,-0.6,0.2,0.45,-3.65,-0.89,3.74,"sIwtAamPvH",3.81,1.81,2.61,1.41,2.28,0.17,-3.33,-0.49,-4.06,0.05,-1.68,3.67,-2.39,-1.98,-2.24,-1.0,0
1.03,3.59,0.53,1.52,-0.37,-0.58,-1.15,-0.33,-0.6,-0.71,1.16,-0.62,-2.24,1.36,3.04,-0.17,-1.81,-1.45,0.38,-4.17,3.99,-1.95,4.32,-1.08,3.11,2.06,-0.38,3.11,0.24,0.68,12.63,1.19,1
0.75,-3.24,-0.41,"8Asdn9FLVp",-0.1,-0.4,0.17,-4.94,0.18,"jkiVWa1pBp",-0.66,0.98,0.16,-3.93,-0.59,-0.97,1.79,-1.69,0.78,-2.59,"Hqo6xFb4PW",0.78,-1.94,-1.03,"cmKCp3OOWh",-1.98,1.0,1.73,8.04,-1.02,-2.0,0.71,0
0.86,1.07,0.59,-1.06,0.78,-1.09,-1.05,0.85,0.85,2.13,0.59,-0.42,3.27,"8LiAGKeDbX",-0.47,-1.22,-0.74,0.86,0.78,1.1,4.73,2.05,0.02,0.72,4.33,0.68,1.27,3.18,1.57,-0.79,2.36,1.22,1
-1.09,-2.26,0.21,0.03,1.49,-1.14,0.09,-0.72,-0.06,3.59,2.85,0.71,-0.67,2.69,3.92,0.03,3.01,-0.47,0.82,3.37,-3.54,-1.54,2.74,1.02,0.3,-0.85,-0.01,0.49,0.98,-1.04,-4.23,-0.51,0
-1.21,0.03,0.32,-1.83,-0.73,1.03,-1.29,-3.77,"vuygdGSRvQ",0.82,0.17,0.89,1.07,-1.14,1.77,0.44,1.23,0.89,-1.28,1.91,0.73,0.05,-0.95,-1.18,-0.39,-1.4,0.2,2.37,"a8BuhclivB",-1.0,-3.64,-0.77,0
1.09,-0.73,0.58,2.36,-0.52,-0.63,-0.55,3.73,-0.5,4.28,"MZmY7Q1sVn",-1.98,1.01,0.12,0.81,-0.45,1.8,4.6,-0.35,0.53,2.73,1.78,-2.36,-0.65,1.04,-1.6,-0.62,-1.46,1.09,"Ouy32ik0QK",-4.18,0.59,0
1.18,-0.6,-1.51,-1.21,-0.78,1.45,-1.24,0.3,-1.06,-1.72,-0.55,-1.12,1.22,1.93,0.48,0.31,-0.14,0.38,1.2,0.21,2.27,0.36,-1.54,-0.76,4.36,-4.25,-0.38,4.39,0.9,-0.49,-1.87,-0.61,0
0.8,0.06,-1.4,1.8,-0.79,0.02,-1.36,5.27,-1.12,2.65,2.42,1.18,1.8,1.15,5.7,0.93,0.16,7.38,-0.45,-1.48,5.35,-0.86,-1.37,-1.02,1.1,1.31,2.17,-3.47,-0.57,0.32,-3.04,0.72,1
0.57,0.62,-0.64,0.25,"bklTVe7Iuc",1.44,0.35,1.47,-0.42,-4.11,-0.34,-0.07,-1.17,0.14,-0.56,"imaKdiiPRT",0.22,-0.53,0.11,0.6,-2.01,1.39,-0.37,-0.55,-0.45,1.46,-0.23,-2.06,-0.17,-0.95,1.33,1.17,0
0.64,-3.82,-0.87,-2.3,1.56,-0.49,-2.2,-4.54,-0.7,1.21,-1.33,1.09,0.65,0.21,-0.99,1.57,1.02,3.48,1.87,-0.46,-0.94,0.5,1.75,1.28,-1.59,-3.9,"BoAA7oVuzH",2.05,-0.32,1.1,-3.58,0.7,0
-1.27,-0.31,3.02,-3.09,0.04,0.19,0.18,-0.91,1.18,-2.7,-0.36,-1.06,0.77,0.99,3.79,0.4,-1.95,3.0,"NmTrZrsKnj",-1.02,0.75,-0.5,-1.27,-0.15,1.94,-0.55,1.85,0.92,2.21,0.55,1.6,1.17,0
-1.54,0.46,-0.8,-1.86,-0.31,0.02,-0.26,-1.63,2.31,0.83,0.45,-0.83,2.86,0.37,-0.78,1.2,-1.21,-1.15,0.85,-1.54,"uyAhZjYi7J",1.03,-2.15,0.91,"0ZIxxZ4fyY",-0.63,-0.99,"8tzoof8TvD",-1.18,-0.08,-0.92,0.66,0
-0.4,-1.69,0.04,-0.35,1.51,0.58,1.2,"vo5mUiLNYT",0.18,0.36,"JKrFvnwV2T",-0.43,-0.65,0.83,-0.17,0.7,1.48,2.13,0.42,2.53,2.97,0.4,-0.17,1.66,-1.89,0.56,-0.33,0.76,2.91,1.93,-4.05,0.35,1
-1.36,1.33,-0.23,1.65,1.45,0.36,-0.93,0.03,0.51,-1.27,-2.54,0.98,0.86,2.09,1.88,"effG9UIQCP",1.11,-1.43,0.67,-0.89,2.51,0.34,-0.68,0.39,5.95,-3.7,0.31,3.08,1.31,0.29,-0.11,1.89,1
0.21,-0.41,-0.23,-3.79,1.68,0.96,0.69,5.48,-0.94,"ZwupilbfBM",-0.08,0.34,4.75,"eJvypl9s6B",2.88,-0.04,-0.69,3.52,1.04,1.95,-1.25,0.92,-4.05,0.42,6.34,-0.08,0.56,-2.18,-2.75,-0.4,-6.33,-0.89,0
2.05,1.08,0.23,-4.7,-2.16,-1.43,0.04,-0.34,-0.82,-0.46,1.96,1.58,-1.22,-3.25,3.38,0.14,2.22,2.92,1.07,1.98,2.36,-0.48,-0.37,0.8,4.72,2.55,-1.36,"LtbsMbFHCn",0.6,-0.78,1.17,1.37,1
-0.85,0.02,-1.2,-3.29,-1.13,1.56,1.2,-1.11,-0.32,-2.4,-0.13,-0.18,-0.84,0.41,0.03,-1.12,-1.24,-3.32,-0.35,3.94,-2.56,0.74,"MaHSB0nw7j",0.53,-1.74,-3.0,-0.31,-0.69,0.64,-0.14,-4.48,-0.01,3
0.05,-0.84,-0.17,-5.56,-0.55,-0.61,-1.28,"T5IBjlDHLZ",-0.69,-0.79,0.27,1.1,3.75,0.25,1.43,-0.85,-1.14,1.85,-1.55,2.86,1.37,1.58,2.28,0.17,0.19,"n2SaiwAxcT",2.47,0.53,-2.5,2.6,-4.61,"PXp8n5MoNr",0
-0.06,-1.32,-1.24,-0.21,-1.62,"Me9cGeI5JR",0.77,-1.63,"Of0WYXPW9F",-1.79,3.32,-1.74,2.62,0.71,0.18,2.51,3.93,1.27,0.21,-0.57,-0.86,-0.18,-1.53,0.16,0.28,-1.71,1.09,-1.79,4.19,-1.03,-4.51,0.02,0
0.65,-3.8,-0.19,-1.28,-0.18,-0.23,1.5,-4.31,"8MMjNuYZ2M",0.77,1.2,"rmYuqEjMPV",-0.46,2.01,2.79,-0.79,4.41,-1.95,-1.38,-3.59,-0.29,-0.61,-2.61,0.55,-2.25,1.31,-2.05,-2.36,3.68,0.17,-9.8,0.88,3
-2.45,-0.82,-0.73,-1.55,0.46,1.01,0.37,2.86,0.76,-3.92,-2.55,-0.25,2.87,"ZnNCmjPofl",-0.37,-1.69,-0.3,-2.55,0.83,1.95,1.28,0.49,0.05,0.17,0.94,-0.49,1.67,-2.46,-1.73,-1.37,-9.01,-1.79,0
-1.22,-5.04,-0.81,-1.06,0.71,1.87,0.22,"x7nV7IPKAO",0.19,-1.11,0.1,-1.31,1.98,-2.23,2.31,-1.28,-4.06,5.24,0.93,2.55,3.76,0.58,7.18,-0.85,4.03,-3.34,-2.15,0.68,1.72,0.82,"vhKQuQWAQ3",0.5,1
1.11,1.75,0.49,-1.46,0.33,0.58,-1.17,-5.82,-1.17,-1.71,-2.01,-0.29,0.88,0.48,-0.19,0.17,4.59,2.34,-0.67,0.8,-0.58,-0.02,-2.09,1.85,1.4,-1.64,-0.04,-0.73,2.15,0.01,-4.14,0.49,0
-1.21,-1.41,"BiH4wcMFlS","DX0SLi3gIn",-0.33,-0.79,0.27,-1.51,-2.13,0.42,-0.81,0.05,-0.73,-0.29,-1.22,-1.3,2.3,-0.67,0.86,2.93,-2.42,"cVRXWDsNy5",0.19,0.71,-1.95,-0.04,-0.78,-1.13,1.38,1.05,-4.28,"b7H7G8pfIS",0
-0.17,1.49,-1.79,2.46,-0.75,0.17,1.1,0.25,0.87,-0.41,"3brB6q9KjG",1.06,-0.33,-1.27,-0.9,-0.93,2.51,-1.07,-0.39,3.89,0.13,-0.22,-1.54,-2.29,-3.13,1.54,-0.11,0.13,-0.17,-0.43,-3.72,-2.08,0
1.42,1.33,0.87,-0.17,-1.13,-0.03,-1.46,"49kePnUfHF",0.75,0.55,-0.55,-1.02,0.38,0.34,2.4,-0.76,-0.84,2.27,-0.23,4.01,2.21,0.93,-0.68,-0.85,-0.75,0.93,0.78,1.84,-2.57,1.44,-3.07,"HpZjr0Sal5",0
-0.33,-4.09,1.45,1.67,"yYqAsrZ4Of",0.01,0.5,1.4,-0.05,-2.36,-3.04,0.5,1.42,0.79,-1.18,-0.11,2.53,1.14,0.6,4.21,-0.36,0.3,0.44,-1.36,-0.48,-1.83,0.83,1.4,-1.19,-0.88,-8.89,-0.07,0
1.44,-2.55,-0.79,-2.59,-0.9,1.62,1.97,"F6d0A9FkZ3",-1.03,-1.98,1.22,1.1,2.99,-2.82,0.61,-0.76,-0.01,1.44,-0.46,0.91,-0.02,-0.53,1.48,0.05,-4.05,0.67,"QMMQb5jcVj",-0.4,3.13,-0.12,-2.69,-0.54,0
2.2,0.58,-0.05,-5.47,0.62,0.12,0.01,-6.69,0.12,-1.18,-0.46,0.74,3.54,3.43,-2.08,0.37,2.58,"giD290ccPZ",-0.93,-1.77,1.95,-0.61,-0.0,-0.37,0.15,-0.32,-1.72,0.53,"AQjCzMu7rz",0.24,-8.17,0.01,3
0.42,5.26,"hFM7exbSCJ",-2.05,0.33,0.79,-0.13,-6.6,-0.32,-2.85,-3.21,-0.55,-1.03,-4.23,0.58,-0.87,1.57,0.16,0.35,"Nooo02cOgh",-2.04,-1.53,"JiiyWo1hG8",1.05,-2.31,-0.26,-0.33,-1.51,-0.94,-1.09,0.47,-1.85,3
1.68,-0.49,0.61,-0.19,0.54,1.54,0.85,-2.84,-1.31,1.28,-2.75,-0.53,-1.27,1.31,3.26,0.9,-3.56,-4.01,0.84,2.75,-1.95,-0.02,-1.13,0.34,-2.33,-0.14,0.14,4.56,0.93,0.41,-0.76,0.83,0
0.72,4.79,0.31,-0.45,1.76,-1.27,0.92,5.48,0.43,4.17,6.04,-0.16,-0.54,-2.78,0.6,-0.36,1.5,6.9,1.07,3.9,6.45,0.06,0.18,-0.55,4.44,0.32,-1.52,-1.07,-0.2,-1.54,2.43,0.37,1
1.5,"LlcuQmu0tk",-0.39,-2.3,0.3,-0.09,-0.21,-0.66,0.23,-1.72,-0.41,-0.09,"FkPtCzrlpM",1.61,1.46,1.01,-0.04,-4.93,0.01,-1.23,0.69,-0.55,-3.47,-0.05,2.68,-1.82,-0.46,-1.27,4.73,-1.01,"QepifPKDSC",-0.57,0
-0.08,-0.05,0.89,1.48,0.88,1.32,-1.94,2.42,-0.07,1.0,-0.28,-0.79,1.94,2.47,1.8,0.29,-2.54,-0.84,-0.64,-1.12,2.05,-0.99,-0.8,-0.03,1.17,"6triV6vPo7",0.13,2.31,-1.39,-0.33,-0.08,-1.22,0
0.45,-1.81,0.37,-2.34,0.42,0.34,0.19,0.64,0.56,0.86,0.61,1.68,"0zx9uDvYsR",1.07,0.01,-0.98,0.2,-1.17,0.52,3.27,-0.48,0.36,2.41,-1.41,0.1,-0.16,0.2,-0.85,0.57,0.03,-4.77,-0.32,0
-1.01,-1.96,0.5,-0.16,-0.33,-0.34,-0.9,1.32,-1.15,-0.72,5.46,0.98,0.44,4.43,-3.91,0.96,-2.76,0.13,0.5,-1.06,1.05,-1.13,2.41,-0.48,-1.71,-3.17,-0.63,0.96,4.06,-0.79,3.14,0.84,0
-0.08,4.72,0.71,-0.23,0.5,-0.15,-0.0,-8.78,-0.47,3.15,-3.19,0.07,-1.61,1.01,1.79,-1.45,-1.6,0.48,-1.28,-2.33,4.39,0.08,5.61,-1.02,-1.66,3.6,-0.87,2.01,1.03,1.11,"WnARAv1f10",-0.97,0
-0.53,-1.83,0.36,-2.72,0.82,0.91,-0.91,5.75,0.87,-1.53,-3.7,-0.99,2.4,0.78,3.52,0.78,-0.82,3.62,-0.93,3.91,0.75,0.89,-4.3,-0.45,4.93,2.66,-0.06,-0.38,-2.56,0.22,-7.32,-0.71,0
1.22,0.53,"tmz4QWcYRZ","o0DOwPxh9P",0.69,0.38,1.16,1.31,-0.07,-1.88,-2.4,1.59,-1.39,-4.57,-2.65,-0.37,-0.37,"cAhemxHO8u",-1.69,"XByEW9zU5j",-2.61,0.39,0.28,-0.33,-1.21,-0.4,-2.06,-0.21,-0.28,0.04,3.52,-0.46,0
