"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","X_11","X_12","X_13","X_14","X_15","X_16","X_17","X_18","X_19","X_20","X_21","X_22","X_23","X_24","X_25","X_26","X_27","X_28","X_29","X_30","X_31","target"
0.39,-1.07,0.04,0.05,-0.46,0.46,0.89,-3.39,1.2,0.69,-0.57,4.25,-1.11,-3.28,-0.01,3.77,1.84,-0.51,-1.41,-1.17,2.48,-1.17,2.01,1.18,1.84,3.08,-0.27,0.37,"ilQzalNLit",-2.12,1.02,-0.53,5
-1.08,4.05,-1.74,"iqPSs8BKNG",-0.79,-3.12,-2.05,1.42,0.21,"sU7Nefw6GH",2.0,-7.59,-0.4,-0.13,5.48,-0.69,-3.07,-2.81,0.0,0.11,-0.57,-0.65,"fz53kdOpxX",-1.05,-2.39,-2.93,0.38,-4.34,-0.99,1.16,0.02,-4.06,15
-1.22,-0.74,0.28,1.75,5.99,-0.08,1.82,1.1,1.23,-4.1,0.92,-2.66,1.12,-1.27,4.9,-1.64,1.06,-0.84,-4.59,-0.5,-0.25,-0.11,0.45,1.01,-0.93,0.73,0.41,-5.04,-0.1,-3.73,0.58,-0.54,0
-0.63,"Ydd7iVmePu",0.51,-0.29,8.77,0.55,-0.19,-1.14,"0QshhuKrqW",-3.15,-1.82,"kR9mKqSQ1x",1.07,-0.4,1.72,3.4,1.21,-2.08,-6.17,0.53,1.54,1.55,-0.12,0.82,4.96,0.14,-1.8,0.7,-0.97,0.9,0.52,-1.16,10
-0.44,-2.06,-1.04,-1.57,7.8,0.26,-1.23,2.91,-1.4,-2.25,0.62,4.23,-0.12,0.04,-1.75,-0.86,1.87,1.81,0.36,0.45,-0.15,-2.23,1.45,0.81,0.67,-0.47,-0.54,2.75,-1.28,-1.69,"EO5GQbpgyA",-0.04,10
-2.08,-4.63,-0.72,-0.69,1.85,-0.14,-0.0,3.76,3.01,"eYXgtvcUcf",0.31,-1.69,0.47,-1.18,-2.08,-2.13,"1AkaAzIM4B",-2.07,-1.64,2.47,0.2,4.92,1.23,-0.47,-2.35,1.64,1.41,-3.92,0.08,0.04,-0.5,-0.75,3
"nlVbtYE997",0.83,-1.66,-0.14,-3.21,-0.07,-1.6,-0.32,-1.83,1.22,-0.82,"mUhSivMdtD",0.74,3.07,-1.67,4.18,-1.5,5.64,0.58,-1.41,0.98,"R7GPDkW1Z3",-1.71,-0.93,-2.94,-2.85,1.66,-2.5,1.4,2.25,0.99,-1.62,2
1.37,0.09,0.26,1.07,-3.35,-0.47,1.1,-0.98,2.56,1.27,1.56,-7.65,-1.08,-0.1,2.63,0.0,1.89,-1.24,0.93,-0.64,-0.28,5.7,0.26,-1.62,1.66,0.13,-0.43,-2.7,0.26,1.22,1.13,-2.99,1
-0.45,-0.91,-0.22,0.55,-5.44,-0.73,0.99,1.24,0.61,0.19,-0.21,-6.24,-0.95,7.06,-3.76,-1.79,2.88,2.32,"MYjnmbvIK7",0.66,-1.88,4.96,0.19,-0.41,0.75,-1.16,0.62,-4.93,0.12,1.48,-1.5,-2.99,6
-0.37,-2.57,-0.99,0.91,3.72,-0.55,-0.65,0.54,1.71,-2.21,-0.03,6.49,0.38,"21F4NZ7hWK",-2.27,-3.56,3.12,-3.61,1.05,-0.61,-0.52,-2.64,-1.09,-1.33,-0.29,"0NEIzQebIW",-1.0,-1.2,-1.18,-1.73,2.06,0.46,8
-0.36,-3.69,1.79,1.91,-1.55,0.95,-0.93,-4.6,4.51,0.28,0.1,4.51,-0.0,0.45,"oxmBnR2ccg",-1.33,-3.68,-0.43,-0.69,-1.23,-0.75,4.69,0.74,0.65,-0.05,1.14,-2.19,-1.02,-1.72,2.52,-0.17,-0.86,3
0.17,2.14,1.11,0.6,-4.05,0.8,1.99,6.16,-1.72,3.0,"bHibNha6L9",-6.68,0.05,7.2,-4.3,2.87,"x2rQmK2Xmv",3.38,1.53,"N9vgGML4On",-1.11,-3.22,2.05,-1.62,1.16,-0.9,-1.01,-4.27,0.63,-6.41,-0.49,1.74,2
-0.0,2.25,0.23,0.0,-7.52,-0.36,-1.56,-3.73,-3.85,-6.44,-1.2,5.2,-0.11,-5.08,-0.57,0.01,1.56,"lZlRLVNQkn",6.44,-0.18,1.19,1.7,0.5,"btC0Gn92kF",5.43,3.32,-0.3,1.14,1.42,-3.59,-0.51,-1.09,14
0.41,4.4,2.37,-1.38,0.24,-0.13,-2.02,4.12,-5.19,-5.34,-1.05,1.93,-0.1,-1.68,0.99,"zziaFTqzRw",0.99,-4.78,0.4,"v8sgPO2LL5",-0.07,2.08,0.08,1.49,3.1,-0.44,-1.69,4.25,-0.53,1.79,1.19,2.14,6
0.04,-1.25,1.31,-0.38,-1.53,-1.15,-1.07,3.36,-2.47,2.74,-0.16,-4.72,-1.39,3.62,-1.27,2.16,1.39,5.67,"ozxXVapq8Q",1.45,0.27,-0.34,1.2,0.13,-3.95,1.79,1.79,-2.6,-1.79,-0.3,0.94,2.46,12
0.9,-1.05,0.41,0.93,"AVw5LezwLW",-0.8,0.61,-1.24,3.73,0.41,1.03,2.27,-1.45,5.37,-2.88,2.81,-3.77,-0.16,-2.06,0.05,2.01,-1.62,0.39,0.25,-1.2,-1.54,-0.75,-0.95,-0.51,-3.57,0.42,-2.47,15
-1.3,2.57,0.48,"xTWzOHYKBw","u2ggGAXpe4","3qN9yvBcRq",-1.95,0.17,-0.36,4.32,0.53,-0.84,0.41,-0.84,2.67,2.02,-4.67,-3.18,-6.47,0.04,-3.02,-5.08,-1.04,-0.22,-6.01,4.48,0.7,2.28,-0.19,1.49,-0.65,2.42,7
2.21,-1.7,-0.57,0.14,-8.21,-1.24,"P9Lvbf0YvR",-2.19,1.34,2.78,-2.13,-1.88,0.62,-5.25,-2.05,3.34,"RlQHfUpf9D",-3.53,2.02,"DxZSGJPipq",-0.57,-0.55,0.55,-0.35,-0.35,2.04,"RZvBLwlRi3",-2.07,-0.39,2.16,-0.29,-2.63,6
-0.88,0.39,-0.07,-0.29,12.49,0.86,-0.75,-3.09,2.1,-2.08,-0.9,6.75,2.77,-3.1,3.63,0.01,-2.75,5.1,0.89,0.63,0.8,-2.89,0.65,-0.33,"1IQvGpWht6","xgX5MgNKCn",-1.47,4.53,-0.68,-2.41,0.41,0.52,3
1.21,1.14,-0.99,-1.08,-1.63,-0.76,0.16,-1.32,1.35,1.41,-0.89,-1.6,0.05,0.23,2.81,2.8,3.24,-0.38,0.78,0.46,-1.15,1.53,-2.58,-2.63,1.33,1.3,-0.05,"exC0wBxxT3",-1.68,0.22,0.31,1.07,2
-0.01,3.33,-0.39,-1.16,-2.76,-1.68,0.18,2.96,4.08,0.07,-1.0,-1.93,-0.0,1.76,-0.5,"yL0J9shOHq",-3.09,-2.03,2.13,-0.55,-1.21,-1.83,-0.66,1.03,-1.36,-0.08,-0.69,0.17,-1.91,-2.35,-1.71,1.84,0
-1.46,0.36,"xNphTOA5kx",-0.83,-4.41,0.8,1.42,-2.87,-2.81,0.6,-1.5,-1.94,1.81,-1.65,"qxVr2aA3ii",3.47,"QxCgFrwXYh",2.26,0.43,1.58,0.14,-0.35,-2.16,1.14,0.1,3.81,-0.48,3.05,0.06,5.07,-0.78,-0.68,0
0.43,-2.13,-2.22,-1.14,1.98,1.08,0.56,2.63,-1.53,-1.1,0.23,-7.65,-0.77,-0.5,4.08,1.0,-0.06,-0.08,-0.32,1.06,0.27,0.99,-1.25,-0.28,-0.44,-1.44,0.37,-1.73,-1.55,1.08,1.48,-1.59,11
-1.73,2.12,"1XMkyPQ3HV",-0.52,1.16,0.39,1.15,0.33,2.01,-1.59,-0.99,-0.18,0.6,-0.46,-1.4,-1.11,-1.98,2.15,1.66,0.9,-0.79,-0.97,0.15,-0.32,3.01,1.36,"LUTSp61G2n",0.67,-0.93,-0.9,"1t4jLxRw1f",-0.54,8
"TQdfeXoKLL",3.37,-0.5,0.3,"DkynH0sblK",-0.5,0.74,-1.33,-0.12,"0quqiBYYff",0.88,3.95,-0.17,-3.22,-2.43,4.34,2.27,7.04,1.68,-0.27,-0.38,-4.44,-1.01,-0.24,-1.03,-1.08,-0.6,-0.83,1.14,3.77,-2.09,3.06,0
0.59,"TXh7YIVo95",-0.03,0.44,-0.28,0.53,0.4,3.31,-2.33,0.95,0.3,-0.18,-0.83,-3.84,-1.84,4.42,3.73,0.8,0.62,0.01,-0.69,-1.67,1.64,-0.37,-4.37,0.58,-0.39,1.18,-1.1,-2.24,-1.2,-1.01,0
0.92,3.69,-0.4,0.2,-2.19,-1.61,-0.96,0.53,5.05,1.97,-0.36,-8.06,-0.89,0.83,0.44,-2.02,-0.42,"8Qe9QW3JuT",1.48,-0.36,-0.43,0.86,-1.1,0.34,-0.3,2.04,-0.69,-3.1,1.23,3.75,-0.61,-0.62,13
0.51,1.28,-0.27,0.18,2.05,1.14,0.92,2.33,1.05,2.82,0.73,-0.21,0.06,1.54,-0.13,1.69,0.56,-1.48,-1.04,-0.09,-0.66,-1.0,0.03,-0.56,-1.0,-2.81,-0.95,1.89,0.8,2.64,-0.12,"AuZjXw81vT",3
-0.15,-1.07,-0.21,-0.64,5.05,-0.0,-0.06,2.29,-1.71,-0.93,-0.21,-6.02,0.19,-1.09,3.19,1.73,-0.51,3.95,-1.07,-0.75,-1.59,1.08,1.3,-0.62,1.36,1.64,1.17,1.83,0.22,5.37,-0.13,"3fxSosFWdc",15
-0.8,2.58,"twc5S8X6HI",1.06,7.36,0.29,0.69,0.65,0.8,-1.43,0.07,2.72,0.93,2.05,1.27,1.67,1.68,1.62,-3.51,-1.55,1.08,-0.67,0.19,0.44,-0.31,-2.68,0.58,1.59,1.09,-1.75,0.52,"8hgGfACgUI",3
-0.58,"57P3yTMjkI",0.7,-0.68,-8.55,-1.04,-1.1,0.05,-6.33,"uIJm1nLEYK",-1.7,-3.23,1.17,-1.02,-0.85,3.2,-4.87,1.12,6.76,-0.71,1.27,4.38,0.74,1.02,0.96,-3.83,-0.1,-2.03,2.42,-0.58,1.59,-2.56,12
1.37,0.37,-1.22,-0.86,-2.73,0.01,-0.54,2.67,-2.16,2.98,-1.89,"e3pD5fSHww",-0.35,"BpISX9dT2j",0.18,1.91,-0.84,3.15,-4.37,1.09,3.16,"LfcgghfvSA",0.55,0.31,0.43,5.87,0.2,-0.14,-1.82,"7J95TUW23d",-1.24,-2.31,12
-1.13,-2.4,"Ecvt77IzlP",1.54,3.74,-0.28,-0.66,-1.76,-2.68,1.09,-1.44,-3.38,0.7,-4.49,5.26,0.62,-1.56,1.21,-1.23,0.3,0.4,2.89,-0.82,1.02,-5.07,-3.52,0.77,-0.99,-0.41,3.94,-0.94,-0.29,9
0.28,-1.91,0.35,0.58,3.06,"FVeSVLevnb",0.51,"HJ5Pytl8qT",0.66,0.97,0.56,-0.95,-0.8,1.63,1.03,2.39,-0.32,-0.52,-2.8,-0.07,0.95,-2.0,-0.13,0.84,-2.36,1.17,"n2FonsNBAU",2.56,-1.34,1.47,-0.19,0.43,3
0.45,-0.42,1.33,-1.08,3.8,0.29,-0.94,0.71,-4.6,-4.02,0.72,4.58,-0.01,0.77,1.48,1.6,1.12,-0.33,-2.12,1.9,0.16,-3.48,2.63,-1.55,0.07,-0.36,0.21,2.43,-1.43,-0.32,0.18,0.54,5
-1.22,4.12,1.28,-0.01,12.89,0.68,2.27,-5.04,7.17,1.57,-0.78,11.01,-1.43,-2.31,-2.41,4.37,0.71,6.78,-4.86,-1.48,1.6,4.35,0.63,-1.2,1.03,-1.52,"DHBBF9iGzd",5.18,0.62,-0.99,0.99,-1.33,3
-0.75,-0.96,-1.69,-0.07,-2.53,-0.44,-0.79,"xdFABQvu01",0.79,-3.96,1.48,3.73,0.98,1.07,-2.47,3.88,1.27,-1.41,0.02,1.98,1.73,0.61,-1.25,0.54,1.51,1.24,1.62,-1.69,0.1,-2.66,0.22,-1.18,9
-0.25,-3.34,0.15,0.12,-2.56,-0.99,0.53,1.33,-3.35,2.31,-1.27,-0.16,1.05,1.38,0.03,1.97,3.16,1.56,2.92,-0.31,1.1,-2.01,1.46,-0.02,-2.25,1.67,0.86,1.63,-0.13,-2.05,"1X6m5eRQ4P",1.89,15
0.39,-0.99,0.91,-0.5,-5.36,1.0,-1.63,"yl8e9Ny276",-2.71,2.18,-1.77,0.42,-1.19,1.81,-2.05,2.53,1.11,4.0,-0.24,-1.22,-0.64,5.55,-0.62,-2.54,-3.76,0.45,-0.97,"4hV6Ngnrni",-0.23,2.46,-0.64,1.36,6
0.43,"vbQAi3PGnf",1.1,0.49,-5.83,0.58,-1.1,-2.98,-0.81,-0.52,0.74,-2.4,0.51,1.64,1.62,-6.36,-4.09,2.73,1.94,0.65,-1.15,5.36,1.69,0.84,-2.01,2.8,0.63,-1.44,-0.26,-5.04,1.09,-1.19,6
0.22,4.46,0.36,-0.56,-8.96,1.63,-0.22,1.52,-3.67,-1.4,-0.39,-4.57,0.56,-1.19,2.27,4.94,-1.02,-1.5,-1.67,0.9,0.17,-0.83,0.65,-0.03,-1.02,4.28,-0.75,-0.17,-0.27,1.04,0.84,1.06,11
-1.24,0.1,-0.58,0.72,-2.42,3.65,-1.54,1.73,"jNPnzX4ICk",0.89,0.76,-3.42,1.11,-0.23,0.1,-3.24,-2.77,-1.39,0.34,"sFKgYZr3uS",-0.53,-2.94,-0.78,-0.97,-3.76,1.72,-0.06,0.07,0.66,-4.5,-0.03,-3.49,10
"5j3hwb2Kkl",2.9,1.35,0.82,-3.18,-0.64,0.77,-0.12,-1.87,-0.09,0.33,-5.01,-0.56,0.13,3.23,0.2,-0.56,-3.97,-3.32,-1.6,0.73,-2.66,0.06,-0.01,"7S8A1qJQy8",-2.75,0.4,-3.42,0.52,-0.87,0.73,-1.57,9
0.5,-3.1,0.69,1.34,1.91,-0.01,-0.76,-2.51,-2.35,2.36,0.26,4.64,-0.29,-1.91,-0.02,0.63,1.97,1.35,"oRZcMVWjqB",0.02,-1.65,2.56,-1.52,-0.75,-3.71,"kFYbD4UZKN",1.08,1.44,0.68,0.84,-0.3,1.56,9
0.92,0.39,0.78,-0.56,-4.63,2.53,0.27,0.42,-4.13,-1.93,-1.37,-12.99,0.15,2.71,4.32,-6.28,-2.26,-0.32,4.16,1.73,-0.23,-1.91,-1.78,-1.43,4.84,-1.34,-0.49,-2.79,1.49,3.79,-0.65,-3.22,8
0.01,-1.49,-0.54,0.4,0.4,0.14,-0.2,-2.14,2.15,0.87,-0.56,6.82,0.46,0.13,"a7sL6AU6n5",3.79,-3.8,0.73,-0.9,0.46,0.4,1.35,-0.18,-0.69,0.67,-2.98,-0.27,1.02,-1.66,-3.62,1.19,0.12,9
0.73,0.89,1.55,1.19,-8.3,1.67,0.11,-4.2,-3.5,3.95,1.2,-3.94,1.22,-0.1,"jErZybt6Cb",-2.12,2.17,-0.62,-1.26,1.69,0.23,1.6,0.06,0.09,"3EkH08OTk2",2.38,0.78,-0.21,0.26,3.36,-0.87,-4.71,1
0.88,-4.78,-1.48,-0.17,1.6,0.85,1.24,-0.25,-1.79,0.03,1.1,-3.23,-2.33,-1.42,7.16,-0.89,-1.84,-3.64,0.02,-0.43,-1.14,0.39,-0.18,-1.62,0.02,-1.57,0.9,-0.45,-0.77,2.17,-0.32,3.49,11
-2.03,0.93,0.25,0.54,-10.18,-1.7,-1.21,1.36,"pyTWVz3Y45",-0.63,-0.18,-8.44,-1.12,0.95,0.61,-0.77,-7.75,1.06,0.24,0.05,-0.93,3.27,0.28,0.08,-1.7,1.07,-1.79,-1.54,0.99,0.3,-0.62,-1.19,6
-0.95,5.35,-0.15,-0.09,"xyjvZsP5LT",-0.81,"3PXS0gXLFl",3.82,1.09,1.71,-0.57,-8.47,2.66,"0r8Xzhjxad",-1.21,1.26,0.1,-1.06,2.7,0.32,1.32,5.13,-1.31,-0.03,0.19,2.29,-1.48,-1.93,-1.12,-2.93,-0.12,"ZoPSIKpDkA",14
-1.02,-1.54,0.96,0.02,"CtJQ8CVRvs",0.09,1.23,3.45,-3.37,-0.51,0.93,-2.46,1.3,"OkVYDMm9d1",1.6,0.25,-1.63,-0.73,-0.44,0.85,-0.93,2.76,-0.5,-1.51,-0.18,-3.08,0.98,-0.5,-1.37,4.73,-0.43,3.85,11
0.64,-0.46,-1.12,-0.13,-4.22,0.46,2.1,-2.93,0.24,0.26,0.57,-0.02,0.23,3.9,0.04,1.49,0.62,2.45,1.93,-0.01,1.82,0.9,-0.56,-0.08,2.84,"BVgUFVnZHI",-1.07,-3.69,-1.32,3.34,"UgA8QIkVrD",5.11,2
-0.58,-4.57,-0.32,0.15,3.5,-0.56,-0.53,0.83,-2.25,-2.69,0.13,3.18,1.17,-0.78,1.8,2.48,1.13,-0.64,1.36,0.39,"KFA23wkXB4",-1.56,0.23,-2.26,-0.77,-0.27,-1.57,3.01,-1.11,-2.7,-1.04,-1.22,10
2.06,-2.94,"10madP1Hpt",0.64,7.15,-0.27,-0.48,0.68,-0.81,-2.68,0.55,7.77,0.05,-2.99,-0.99,-1.22,4.22,-1.35,0.53,1.0,-1.14,-5.09,0.87,-0.89,-1.95,0.35,0.38,-0.41,2.03,1.03,-1.33,2.24,0
-0.43,-0.21,-0.16,0.04,2.32,-0.56,-0.81,-3.05,1.49,-0.38,0.79,"lVvpoelCiD",0.15,0.41,-3.76,1.36,0.48,1.38,-1.68,-0.17,0.54,-0.16,1.03,0.87,-2.62,-1.36,1.66,-0.13,0.23,-0.26,-0.74,-0.11,15
1.5,0.77,-1.25,0.3,-0.92,-0.87,-0.32,"mdzg6KxJoM",1.04,-0.74,-0.92,-0.82,-0.81,-0.1,-0.9,-3.37,1.2,0.73,2.99,1.62,-0.82,-0.5,-0.38,0.3,0.96,1.88,-0.94,0.05,0.09,-0.34,-1.42,"Imp3lIVc00",6
-0.86,0.09,1.68,-0.21,-6.79,0.09,-0.55,-0.37,-2.56,-1.92,-2.01,-0.4,2.39,3.15,-1.11,4.47,0.11,1.4,1.01,-1.01,-0.17,0.61,-0.21,0.84,1.5,1.82,0.08,-1.23,-0.49,0.31,-0.12,1.07,15
-0.69,-0.86,0.51,0.78,-1.69,-0.38,0.4,1.55,-0.1,-0.8,-1.47,-5.87,0.63,0.84,1.62,-0.5,-2.69,2.11,0.54,1.05,-0.07,-1.49,0.24,1.12,2.14,3.29,-0.59,-2.87,-1.17,3.98,0.32,3.17,15
1.03,"uN1eVhaLVF",-0.1,-0.81,0.83,-0.03,-1.45,3.27,1.29,-0.55,-0.01,-7.66,0.35,2.1,1.37,2.57,-2.32,-1.54,-1.41,0.43,2.25,0.21,0.21,-0.98,2.44,-1.63,"soARYqdyuo",-1.56,-0.78,1.42,-0.08,"EmfxHL8n0e",1
0.39,0.69,-1.21,1.54,3.98,1.47,-0.14,-1.08,1.85,-3.4,0.26,-2.36,-0.09,-1.99,-0.72,-1.63,-1.28,"pBDYBSHgMq",-0.13,-0.35,0.21,0.38,-0.28,0.43,4.01,-3.86,-0.56,-5.87,-0.43,-1.47,-0.36,-2.96,14
-1.01,-2.18,1.06,-0.16,-2.54,-0.62,0.39,-0.79,1.12,-0.93,0.91,2.74,-1.88,0.71,"naesGmJGc4",-7.48,-6.8,-1.05,-1.92,1.44,"6dckr4cXHz",0.67,-0.94,-0.86,-2.25,2.93,-0.37,-0.05,-0.47,0.76,-2.25,-2.75,3
0.57,-0.7,-0.16,0.52,-9.34,"FIhQisLTFi",-0.61,-2.07,-1.08,0.04,-1.28,-2.12,0.43,-3.13,-1.19,2.39,0.54,-0.56,8.43,0.08,-0.01,-4.21,-1.51,0.3,-0.37,-0.28,0.25,-3.92,-1.32,-3.72,-1.49,-0.25,13
0.4,3.38,-0.98,0.38,-13.57,0.95,"zjRcRgbAhK",0.37,-6.88,"u4MZEQrE1n",2.19,-3.37,1.22,1.97,-1.25,-1.21,-0.77,-1.21,0.21,-0.77,-1.65,6.63,0.7,0.29,1.76,1.94,-1.34,-4.16,1.2,-5.14,-0.49,0.53,13
0.91,0.04,0.03,1.33,-1.79,-1.31,0.58,-1.03,-0.97,-1.23,0.54,"uE0OM7eTsM",0.83,3.56,4.8,-5.12,-1.75,0.4,0.3,0.92,-1.8,-0.55,0.46,-0.95,-1.33,0.75,-0.01,-0.71,"xevS6j75d6",-2.74,0.5,-1.43,10
-0.28,-1.84,-0.21,-1.91,-13.1,-0.51,0.08,2.15,-4.41,2.24,1.19,-12.8,-0.15,4.39,0.64,-1.35,-0.93,1.41,"e98boC4VxB",-0.2,0.09,"XvZGnPpBke",-0.4,0.81,-2.56,-1.17,-2.34,-5.14,-0.24,-1.11,-0.16,-0.02,6
"IewXoi27J0",-0.59,0.23,0.15,-3.58,-0.22,-1.03,-1.77,1.59,2.23,-1.1,-2.3,-0.14,3.57,2.26,-3.03,0.39,-1.12,-2.0,-0.82,-0.97,-3.54,-0.82,-0.17,-2.38,3.11,-0.38,-1.38,0.91,-2.26,3.29,-1.41,4
-0.97,2.01,-0.67,-0.03,3.38,-0.19,-0.13,-5.89,2.42,1.55,1.93,1.28,-0.86,-4.93,5.69,-1.07,0.23,0.36,3.76,-0.17,-1.27,-2.03,0.76,0.03,"ECzcujLSXZ","7ZjqD2vW3D",-0.77,-0.03,-0.25,-3.74,"uTzMb0C32V",2.93,4
0.11,1.51,-1.46,0.06,9.68,-0.6,1.12,1.27,0.17,-2.69,0.6,6.65,2.21,-2.3,1.02,-4.09,-0.14,-2.78,-1.86,"98I0dPuVvU",-0.34,0.59,0.95,0.58,-0.07,-2.6,-0.1,6.51,-0.25,-3.83,0.03,-2.39,7
0.9,-0.16,0.41,1.16,-6.45,0.34,-0.47,0.08,0.64,4.72,-2.23,-6.53,0.82,3.3,-0.72,-2.4,1.11,-0.17,0.2,-0.26,-0.43,0.26,0.5,"iwb0ONn4Xq",2.37,2.27,-0.32,-2.24,-0.8,-0.36,0.26,-0.13,4
-0.57,-1.6,0.34,-1.73,-0.9,1.15,1.99,1.15,-3.55,-0.28,-0.29,-3.87,-0.98,-4.04,"hGBqfqS77K",3.87,"qkCfIXm005",0.27,2.16,0.79,"AKJrV8Ddw7",-1.92,0.19,-0.84,2.37,1.98,0.51,1.1,"2DqC4w9MiN",-0.36,1.01,-0.32,10
0.2,0.82,"hXXUXT66od",0.68,-0.96,-0.53,-0.7,2.38,-1.62,-1.84,0.55,-2.76,0.77,1.23,1.55,1.36,-1.86,-0.41,-1.97,0.64,-1.11,3.0,-1.05,-1.36,0.68,0.74,0.39,0.86,0.89,2.13,1.09,0.94,15
0.64,-1.74,0.85,"auhARomgLz",3.97,0.32,-0.6,-4.49,-0.94,-1.76,0.53,7.07,0.93,-0.55,1.45,-7.87,2.75,-1.9,0.03,0.31,-0.41,-3.34,1.72,-0.32,1.39,3.09,1.32,2.73,0.36,2.52,0.92,-1.31,6
0.11,-1.16,-0.17,"8Ljj2hoew1",-7.71,2.0,"dUtXAZEQGZ",1.12,0.37,1.16,1.22,-6.73,1.52,5.18,0.36,-1.09,-3.32,0.02,-1.61,-0.62,0.03,2.52,0.75,-0.59,1.98,4.24,-0.41,-0.54,1.67,-1.4,-0.66,-1.61,3
0.16,-3.6,0.88,1.1,-2.73,-1.24,-0.48,-2.77,-0.8,-2.25,-0.39,5.04,-1.06,-1.04,-1.57,-3.11,-1.63,3.14,8.38,-0.58,-0.22,"BlLuFqP32w",-0.14,-1.67,-1.9,-0.58,0.43,-0.77,-0.83,-5.78,-0.36,2.23,6
"3SPkWZwHvW",-2.49,-0.41,-2.04,3.41,0.48,-1.54,-1.43,-2.73,-2.48,-0.3,8.72,0.13,0.87,-1.78,3.79,-0.59,-0.72,-4.72,-3.06,0.83,6.35,1.2,-0.44,-2.67,-3.22,0.35,4.41,-0.38,0.88,-1.44,-3.37,9
2.53,1.04,-1.82,"aN48PXXBLW",-5.37,-1.96,-0.27,2.92,1.6,1.76,0.64,-7.09,-0.07,4.7,-3.99,5.21,1.89,3.53,1.26,-1.38,-0.69,-0.28,-0.44,-0.44,1.28,-0.61,0.45,-6.53,0.15,1.5,-0.04,1.5,2
-0.25,0.48,-0.43,-1.25,-2.9,0.95,"pv681eOp2m",-4.25,-1.52,4.47,-0.72,2.77,0.7,1.34,"jcIVJTmm3R",-1.38,4.47,-2.42,"kr8zlU3aZA",-1.56,-1.33,3.71,-0.57,1.96,"NlqasmjjKX",1.52,-2.05,4.83,1.43,4.38,-0.46,-1.55,1
1.26,-3.26,-0.75,-0.55,-6.21,-0.73,-0.62,0.53,-2.15,1.28,1.04,-2.22,1.22,-0.41,1.05,1.38,-3.54,-3.97,-0.08,-2.3,-0.16,1.04,0.21,-0.68,1.79,0.07,-0.07,-1.49,1.86,1.33,-0.57,3.84,14
-0.24,2.63,0.77,-0.31,-22.19,-0.8,-0.96,-2.99,-1.03,7.01,0.28,-5.8,-2.75,0.21,-2.04,2.84,0.84,-8.31,1.7,-0.11,-0.2,7.21,2.1,-0.41,-0.28,1.46,-0.23,-1.08,0.34,2.92,0.15,-1.75,15
-0.45,2.5,-3.23,0.11,-10.67,-1.04,-0.22,-1.26,0.83,0.77,1.82,1.16,0.73,2.76,-0.62,1.68,-1.57,-6.44,0.87,1.45,-1.41,-1.37,0.55,0.16,3.74,"ofWTRMpBg5",0.84,-0.22,-0.46,-1.16,0.22,3.04,1
-1.95,0.05,-0.24,0.23,-8.8,-0.05,0.22,"HRAsf3dFTV",-0.25,1.41,0.73,-6.79,0.3,4.11,1.52,2.72,-1.56,1.41,0.35,1.29,1.34,-2.26,1.13,0.41,0.66,4.21,-0.44,-1.15,0.28,3.18,-0.45,-1.07,0
-0.75,2.93,-0.3,-0.4,-8.15,-0.37,0.29,"ak8gP1J74u",2.37,-1.66,0.53,8.29,-0.59,-0.62,-3.66,1.57,2.83,-5.5,1.71,0.26,0.04,1.83,0.56,"nlAYochCHA",0.19,1.15,2.04,"Jj7NoM2PL5",-0.94,-2.11,-0.68,-1.16,11
-0.86,2.73,"pO0TqooUu1",0.64,-1.07,-0.21,-2.73,2.46,-1.14,1.61,1.52,-4.58,0.84,0.15,-1.19,-1.34,-3.24,2.12,-0.92,-0.18,-0.68,-1.37,"67aPS34aoF",1.06,3.28,1.17,0.22,1.11,0.24,-2.22,0.05,-0.05,12
-1.23,-1.87,-0.16,-0.17,-0.78,0.87,0.7,-0.93,-2.28,3.74,1.42,-0.22,-0.46,3.59,2.16,-1.07,-2.42,-0.25,-1.3,-0.77,-0.5,-1.57,-1.12,-0.26,1.17,-0.53,0.85,4.99,"QRYe3INrwv",-1.11,0.26,0.6,3
-1.33,"BzDDHiQptn",-1.12,0.92,-0.22,-1.52,-0.39,0.14,-3.31,-3.43,0.74,-0.55,-0.06,0.53,1.8,-2.0,-2.49,-1.31,-0.3,-0.06,-0.59,-2.45,-0.11,-0.79,-1.9,-2.94,0.65,-1.36,0.19,-2.66,-0.23,-1.61,3
-0.23,-0.77,0.25,-1.57,-3.9,0.55,"hLDcfe943c",-0.38,-0.39,0.66,-1.25,-5.38,0.64,-0.47,4.33,1.78,-0.23,-3.49,0.22,0.86,0.78,2.47,-0.4,-0.65,"hQHxrg9dXk",-1.36,-1.16,-0.61,3.02,"381zfbaf8t",-1.11,-1.55,12
-1.18,3.4,0.25,0.08,1.0,1.23,"dK8kJso32B",2.46,2.98,-1.36,-1.39,2.39,0.75,2.4,-6.2,-1.05,-1.59,-0.69,-2.01,0.19,0.4,2.4,0.21,"VznbMdCILn",1.37,-1.65,-1.35,1.66,-2.08,-1.48,0.82,-4.49,0
