"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","X_11","X_12","X_13","X_14","X_15","X_16","X_17","X_18","X_19","X_20","X_21","X_22","X_23","h","d","m","purchase_date","return_date","target"
-0.94,0.68,1.17,0.93,-0.69,0.27,-0.79,0.76,-1.42,-1.79,-0.46,-0.57,-0.27,-0.1,2.25,-0.22,-0.46,1.53,-1.33,0.09,1.42,-1.21,0.14,-0.52,"h_8","d_6","m_27","2006-07-12","2008-10-18 08:00:00",41
-0.71,-1.36,-0.11,1.06,-1.12,0.15,0.58,0.27,2.65,-0.14,-1.97,-0.65,-1.56,-1.98,0.7,2.36,0.73,-1.13,-0.07,1.66,0.76,-0.11,0.65,-0.01,"h_0","d_10","m_7","2006-07-13","2007-02-23 00:00:00",17
0.12,1.69,0.14,1.31,0.87,0.34,-0.14,-0.23,-0.57,-0.78,-0.65,-1.56,-0.82,-0.16,-0.89,0.46,-0.79,0.45,1.26,-2.09,-1.72,-0.16,-2.8,1.07,"h_1","d_6","m_19","2006-07-14","2008-02-20 01:00:00",26
-0.97,0.09,-0.56,1.72,-1.49,-1.23,1.09,-0.23,1.48,0.54,0.04,-1.36,1.27,1.39,0.57,0.55,0.0,0.54,0.56,0.64,-2.76,0.29,-0.82,0.29,"h_4","d_10","m_20","2006-07-15","2008-03-25 04:00:00",34
0.94,-0.37,2.08,-0.46,-0.52,0.06,1.02,0.23,0.45,-0.14,-1.1,-0.63,0.03,0.28,0.35,-0.92,1.04,1.1,0.09,-1.02,-0.41,-0.35,0.81,-2.22,"h_3","d_9","m_23","2006-07-16","2008-06-25 03:00:00",35
-0.23,-0.94,-0.84,1.14,-0.32,1.48,-0.73,0.01,0.12,0.55,-1.88,0.23,0.86,-0.24,-1.52,-0.59,-0.02,-1.64,-1.61,-0.24,0.61,-1.21,0.15,0.45,"h_9","d_10","m_20","2006-07-17","2008-03-27 09:00:00",39
-0.07,-0.36,-0.52,0.69,0.11,1.64,0.49,-0.27,0.29,-0.51,0.07,1.39,-0.12,0.07,0.37,-1.63,0.9,-0.57,0.48,1.33,2.2,0.17,0.63,0.48,"h_0","d_9","m_12","2006-07-18","2007-07-27 00:00:00",21
1.8,-0.59,-0.69,-0.19,-0.55,0.15,0.3,0.45,-0.3,-1.04,-0.12,-1.1,0.01,-0.51,0.95,-1.51,0.18,-0.45,-0.73,0.16,1.65,0.36,-0.07,0.6,"h_11","d_7","m_27","2006-07-19","2008-10-26 11:00:00",45
0.05,-0.38,-0.08,-0.06,-2.17,-1.28,0.82,-0.6,-0.83,-0.02,-0.57,-0.42,0.83,0.4,-0.01,0.1,1.03,0.67,0.66,0.15,0.24,2.09,0.46,-0.33,"h_0","d_8","m_15","2006-07-20","2007-10-28 00:00:00",23
0.04,0.36,0.78,0.01,0.55,-0.15,-1.38,0.69,-0.65,1.82,-0.01,0.37,-1.1,0.15,2.02,0.23,1.45,-1.64,0.45,0.46,-2.41,-1.13,-0.88,-2.71,"h_7","d_10","m_24","2006-07-21","2008-07-31 07:00:00",41
0.5,0.33,-1.04,-0.13,-1.24,0.22,0.35,0.81,-0.04,0.29,0.37,-0.1,-0.48,-0.66,0.56,-1.61,-0.3,-0.35,-0.73,0.12,-0.66,0.03,1.8,-0.23,"h_5","d_11","m_10","2006-07-22","2007-06-02 05:00:00",26
-1.19,-1.22,-0.13,-1.24,0.29,-0.46,-0.01,-0.5,-0.44,-0.08,-1.1,-1.5,-1.87,-1.64,-2.08,0.73,0.5,-0.57,-0.62,-0.05,-1.95,-0.16,-0.25,0.46,"h_10","d_8","m_13","2006-07-23","2007-08-31 10:00:00",31
-1.99,-0.37,-0.12,0.06,1.29,0.58,-1.65,-0.67,-0.52,-0.36,0.92,-0.17,-1.19,2.07,-0.83,-0.26,0.4,0.87,-1.01,2.26,-0.41,0.65,-0.83,0.13,"h_6","d_10","m_19","2006-07-24","2008-03-05 06:00:00",35
-0.03,0.83,-0.88,-0.88,0.01,-0.81,-1.83,0.24,-1.1,-3.19,-1.23,-1.84,-1.91,0.56,0.72,0.58,-0.2,1.2,-0.22,0.5,-1.12,0.69,-0.16,2.0,"h_1","d_8","m_20","2006-07-25","2008-04-02 01:00:00",29
0.45,0.4,0.08,0.42,0.32,-0.68,-1.05,-1.96,0.17,1.37,-0.06,0.45,0.81,1.44,-0.36,-0.35,1.14,1.67,0.93,1.87,0.0,-1.6,2.22,-0.42,"h_5","d_8","m_6","2006-07-26","2007-02-03 05:00:00",19
0.26,-1.63,-1.91,-0.62,-0.55,-0.49,0.69,-0.32,-1.8,1.06,0.76,-1.09,-1.13,-0.52,0.47,-0.48,-0.33,-0.82,0.69,1.13,0.07,0.29,-1.51,0.18,"h_0","d_10","m_18","2006-07-27","2008-02-06 00:00:00",28
-0.81,0.51,-1.21,-1.5,1.35,-0.07,0.6,1.25,0.58,0.24,0.01,0.55,1.63,-3.76,-1.64,0.54,1.41,0.34,1.17,-0.11,-0.32,-0.26,-0.29,0.61,"h_6","d_6","m_14","2006-07-28","2007-10-04 06:00:00",26
-0.65,-1.18,-2.08,0.05,0.27,-0.47,-0.62,-0.02,0.34,-0.29,0.72,-0.15,0.48,0.27,0.51,0.11,0.05,-1.51,0.4,-0.31,0.17,0.99,-1.49,0.95,"h_11","d_10","m_12","2006-07-29","2007-08-08 11:00:00",33
0.78,-1.23,-0.13,-0.88,0.54,-0.13,-0.66,-1.66,-0.83,-1.64,0.23,-0.54,-0.14,1.09,-0.3,0.61,-1.01,0.52,-1.59,0.56,0.36,-0.11,1.55,0.64,"h_9","d_8","m_8","2006-07-30","2007-04-07 09:00:00",25
0.96,-0.05,-0.63,0.76,0.25,0.25,-0.93,-1.16,0.35,-0.31,1.34,-0.12,0.06,-0.2,0.24,1.84,-0.07,0.55,0.09,-1.43,-1.53,-0.54,-0.24,0.08,"h_8","d_10","m_19","2006-07-31","2008-03-10 08:00:00",37
-1.51,1.16,0.41,-0.01,-0.4,0.15,1.08,-0.0,-0.86,1.16,0.21,-0.99,0.94,0.31,0.43,2.27,0.94,0.87,0.97,1.53,-0.95,-0.35,-1.04,1.71,"h_11","d_7","m_12","2006-08-01","2007-08-08 11:00:00",30
0.38,1.74,1.67,1.94,0.14,0.12,-0.01,-1.08,-0.17,-0.04,-2.11,0.64,-0.51,-0.32,0.58,-0.26,0.17,1.04,0.52,-0.63,-0.68,2.48,-0.48,0.75,"h_8","d_10","m_6","2006-08-02","2007-02-12 08:00:00",24
-2.15,-0.26,-0.71,-0.86,-0.23,0.36,-0.32,-0.86,-0.09,0.05,0.74,-2.82,-0.16,-0.24,0.37,-1.38,-0.19,1.67,-1.05,-0.74,0.85,-0.27,0.11,-1.06,"h_8","d_10","m_4","2006-08-03","2006-12-13 08:00:00",22
0.58,-0.21,0.68,0.07,-0.99,0.18,0.62,-1.35,-0.39,0.16,-0.45,2.28,0.38,-0.97,-0.45,-0.48,-0.78,-0.88,0.46,0.95,-0.76,-1.13,-0.22,-0.06,"h_10","d_6","m_29","2006-08-04","2009-01-10 10:00:00",45
-0.86,-2.51,-0.09,1.31,-0.57,0.46,-0.56,1.48,-0.52,1.12,-1.6,-0.36,-0.9,-0.96,1.07,0.16,1.05,0.4,0.9,0.14,-1.53,-0.35,1.19,0.02,"h_6","d_6","m_15","2006-08-05","2007-11-11 06:00:00",27
0.73,-0.98,-0.1,-0.04,0.19,0.13,0.34,0.52,0.18,-0.41,-1.98,0.64,0.16,-0.43,-0.1,0.25,-0.33,-1.77,-1.36,-0.84,-0.25,-1.02,-0.26,0.45,"h_7","d_7","m_9","2006-08-06","2007-05-13 07:00:00",23
-1.11,0.86,2.68,-1.7,0.0,1.34,0.89,0.28,0.97,-0.73,0.77,1.39,-0.65,1.14,-1.82,-0.71,-1.17,0.99,0.99,0.46,-0.75,-0.46,0.26,-0.7,"h_2","d_8","m_16","2006-08-07","2007-12-15 02:00:00",26
-1.57,-2.47,-0.64,0.51,0.95,-0.39,-0.18,2.42,3.11,0.08,-1.34,0.46,-0.19,0.46,1.36,0.33,-1.06,-0.33,-1.15,-0.2,0.64,-0.56,1.95,-0.74,"h_1","d_9","m_23","2006-08-08","2008-07-17 01:00:00",33
0.42,0.1,-0.45,0.59,1.29,-1.4,-0.44,0.61,0.78,0.23,-1.53,-0.07,-1.76,-0.87,-0.24,-2.27,1.34,-0.05,-0.0,-1.09,1.13,-0.55,1.14,0.24,"h_3","d_11","m_23","2006-08-09","2008-07-20 03:00:00",37
-1.75,0.44,-0.99,-1.14,-0.77,-1.71,-0.35,1.06,0.29,-0.35,-0.48,1.37,0.63,0.69,-0.3,0.04,0.25,-0.26,-0.94,-0.3,-0.24,-0.4,0.51,-1.6,"h_9","d_6","m_29","2006-08-10","2009-01-16 09:00:00",44
0.37,1.27,-0.87,-0.54,0.13,-0.65,-0.13,-0.91,0.34,-0.03,0.46,-1.28,0.76,-0.13,0.64,1.21,0.43,-0.38,0.08,-0.1,0.34,0.39,0.41,1.38,"h_3","d_7","m_18","2006-08-11","2008-02-18 03:00:00",28
0.94,-1.2,-0.69,0.62,1.62,1.11,-0.09,0.59,-1.63,1.27,-1.47,1.18,1.28,0.89,-1.57,0.1,-0.16,0.07,-0.28,-0.34,-0.34,0.49,-2.22,-0.35,"h_1","d_6","m_6","2006-08-12","2007-02-18 01:00:00",13
-0.64,-0.82,1.34,0.28,0.88,-1.05,1.4,-1.83,-0.71,-2.18,-0.42,-0.78,-1.69,-0.84,-0.35,0.49,-1.8,0.81,-0.01,0.43,2.45,-0.81,0.84,2.04,"h_0","d_9","m_3","2006-08-13","2006-11-22 00:00:00",12
1.6,0.79,-0.7,0.83,-0.59,-1.3,0.34,-0.65,0.54,-1.74,1.31,0.05,1.64,0.63,-0.3,-1.44,0.6,-1.58,-0.4,0.64,1.09,0.46,0.18,1.4,"h_6","d_11","m_28","2006-08-14","2008-12-25 06:00:00",45
-0.26,0.58,-0.29,1.09,-0.6,-0.36,-0.24,-0.04,1.1,0.21,-0.37,-1.01,-0.03,-2.47,0.72,0.71,-0.68,-1.24,-1.21,0.41,0.04,-1.5,-2.09,0.9,"h_5","d_6","m_18","2006-08-15","2008-02-21 05:00:00",29
0.47,0.14,-0.05,-0.17,1.25,-0.71,1.79,1.31,0.66,0.2,-2.09,-0.49,-2.69,1.18,0.13,1.9,0.57,-0.22,-0.34,-1.73,0.93,-0.5,0.75,1.15,"h_8","d_6","m_19","2006-08-16","2008-03-22 08:00:00",33
-1.59,-0.82,0.24,-1.32,0.43,1.25,0.08,0.18,-0.3,-0.53,-0.96,-0.04,-2.38,-0.41,0.24,-0.84,-0.36,0.24,-1.5,-0.21,-1.46,0.13,0.19,0.74,"h_4","d_10","m_4","2006-08-17","2006-12-27 04:00:00",18
0.08,1.62,0.26,2.55,-0.91,0.22,1.29,0.03,0.71,0.16,0.74,0.68,-1.14,-0.43,0.67,0.19,-0.32,-1.04,0.4,-0.24,1.32,-1.97,1.21,1.26,"h_1","d_11","m_21","2006-08-18","2008-05-29 01:00:00",33
-0.87,-0.1,0.9,1.99,0.7,-0.13,-0.6,0.78,-0.89,-0.62,0.64,1.16,0.28,0.24,0.09,0.69,-0.46,-0.72,0.21,0.37,-1.58,-0.96,1.97,-0.5,"h_1","d_10","m_12","2006-08-19","2007-08-29 01:00:00",23
-0.85,-1.6,0.59,2.76,0.8,1.63,0.39,0.67,-0.12,0.18,0.03,0.06,0.85,-0.26,1.12,0.86,-0.03,0.95,-0.66,1.26,-0.69,-1.34,0.68,-0.22,"h_7","d_8","m_9","2006-08-20","2007-05-28 07:00:00",24
0.4,-0.12,-0.68,-1.28,-1.05,0.39,0.39,-1.17,0.91,-0.73,0.71,0.83,0.16,-1.18,-0.03,-0.68,1.55,-0.32,-0.12,-0.47,0.71,-1.37,-1.68,-1.06,"h_1","d_10","m_12","2006-08-21","2007-08-31 01:00:00",23
0.22,0.6,-0.14,0.47,-0.41,0.56,-1.24,0.01,-0.41,1.31,1.63,-1.19,0.92,-0.9,-1.4,-0.43,0.49,0.52,-0.58,0.14,0.77,-0.69,-0.11,1.33,"h_9","d_9","m_3","2006-08-22","2006-12-01 09:00:00",21
-1.02,-2.02,-0.34,-0.31,-0.83,0.58,0.37,-0.16,0.13,0.96,1.94,0.31,-0.25,1.0,0.07,0.2,-0.88,1.05,0.71,-1.45,-0.69,0.61,0.71,1.08,"h_0","d_6","m_12","2006-08-23","2007-08-29 00:00:00",18
-0.03,-0.64,-3.26,0.08,0.9,1.14,-1.92,0.1,0.09,-1.99,0.06,1.39,-0.95,0.67,-0.36,-0.09,-0.8,-1.54,0.12,-0.45,-0.07,0.52,1.06,-0.08,"h_9","d_10","m_12","2006-08-24","2007-09-03 09:00:00",31
-0.06,0.42,1.44,0.03,0.01,1.95,-1.19,-1.0,1.2,0.41,0.4,-1.16,0.44,0.4,0.65,-0.6,1.34,-0.9,-1.68,0.35,1.76,-0.46,0.85,0.87,"h_0","d_8","m_13","2006-08-25","2007-10-03 00:00:00",21
-1.5,0.75,0.46,-0.64,0.07,0.25,0.29,-0.3,1.46,-0.34,2.44,-0.85,0.98,0.41,-2.31,1.15,0.56,-0.56,0.96,0.31,0.04,-0.83,0.5,-0.73,"h_9","d_7","m_4","2006-08-26","2007-01-02 09:00:00",20
-0.04,0.36,1.38,1.07,-1.24,-1.24,1.24,-0.1,0.4,2.07,-0.55,1.85,0.01,0.5,0.21,1.68,0.1,-0.42,0.24,-0.95,-0.95,-0.75,0.42,-0.65,"h_1","d_7","m_0","2006-08-27","2006-09-03 01:00:00",8
-0.78,-0.82,0.5,-0.74,0.18,0.2,0.53,-0.85,-1.65,1.98,-1.07,0.21,-0.43,-1.3,1.23,0.87,-0.57,-0.59,1.61,0.04,0.49,-0.98,-0.31,-1.22,"h_4","d_7","m_28","2006-08-28","2009-01-04 04:00:00",39
0.47,0.4,0.52,-0.42,-0.57,0.81,-0.02,-0.55,0.55,1.52,0.15,-0.92,1.25,0.94,-1.05,-0.69,1.39,-1.26,0.36,-0.05,-1.5,0.15,1.22,0.87,"h_4","d_10","m_15","2006-08-29","2007-12-09 04:00:00",29
0.93,0.33,-0.77,-0.28,-0.96,-1.07,-0.32,-0.41,-0.14,0.52,-0.28,0.85,0.61,0.92,-2.08,-1.6,0.77,-0.16,-0.28,-1.67,2.16,-1.14,-0.15,-0.86,"h_1","d_9","m_25","2006-08-30","2008-10-09 01:00:00",35
0.24,-0.25,-0.27,0.01,1.43,0.11,0.68,-0.96,-0.88,-0.82,1.06,-1.13,0.4,-1.67,1.48,0.15,0.89,-0.49,0.04,-0.74,1.29,-1.68,-0.73,-0.04,"h_8","d_11","m_15","2006-08-31","2007-12-11 08:00:00",34
0.39,0.67,-1.29,-0.32,-0.24,0.55,1.69,0.12,-0.91,0.13,2.02,-0.05,0.37,-0.02,-1.48,-1.06,0.23,-0.81,-0.27,0.1,-0.59,-0.24,1.08,0.39,"h_8","d_7","m_1","2006-09-01","2006-10-08 08:00:00",16
1.29,0.96,-0.09,0.56,-0.1,0.46,-1.23,-0.72,0.03,-0.85,0.58,0.31,-0.65,-1.62,-2.02,-0.74,-1.19,2.06,-0.33,-0.21,-0.54,1.16,0.61,-1.55,"h_11","d_11","m_12","2006-09-02","2007-09-13 11:00:00",34
-1.1,-0.87,0.33,-0.91,-0.35,0.42,0.27,0.27,0.68,-1.4,-0.02,-0.37,0.9,0.51,-1.69,0.6,-1.05,0.87,-0.44,-0.71,1.02,-1.21,0.43,0.93,"h_1","d_11","m_22","2006-09-03","2008-07-14 01:00:00",34
-0.25,1.08,1.2,-1.53,-0.94,-0.73,3.27,0.92,0.42,-1.1,0.36,-0.59,-0.44,-1.02,0.58,1.5,-0.68,0.44,0.18,-1.09,0.49,0.18,0.92,-0.64,"h_8","d_7","m_19","2006-09-04","2008-04-11 08:00:00",34
-0.62,0.74,-0.93,-0.39,0.69,0.35,0.59,1.1,-0.31,1.19,0.5,0.22,-0.29,0.36,-0.65,-0.81,1.59,-0.43,0.13,-1.27,0.44,-2.11,-1.36,0.09,"h_5","d_6","m_28","2006-09-05","2009-01-11 05:00:00",39
0.45,1.47,-0.34,1.16,1.21,0.13,-0.75,-0.33,-1.16,-0.69,-0.16,-0.16,-0.12,-0.19,0.29,0.31,-0.28,0.33,0.46,0.99,0.24,0.22,1.08,-0.4,"h_9","d_9","m_26","2006-09-06","2008-11-15 09:00:00",44
0.62,0.49,0.22,-1.74,-0.82,-0.58,0.79,-0.08,0.93,-0.22,1.87,-0.28,0.7,0.67,0.79,-0.97,0.24,-1.37,1.17,0.23,0.45,-1.45,-0.96,1.34,"h_3","d_7","m_4","2006-09-07","2007-01-14 03:00:00",14
0.35,1.69,-1.12,-0.86,-0.41,-0.29,-0.02,2.51,1.85,-0.52,0.46,0.31,0.55,1.4,0.16,0.82,0.65,1.35,-0.22,0.61,-1.61,0.77,0.68,1.89,"h_5","d_9","m_10","2006-09-08","2007-07-17 05:00:00",24
-0.34,-0.53,-1.49,-0.45,1.04,-2.14,-1.93,1.62,-0.41,-1.1,-0.49,-1.13,1.26,0.79,-2.33,0.72,1.0,1.64,0.26,1.19,0.35,-0.15,-0.72,0.33,"h_9","d_7","m_1","2006-09-09","2006-10-16 09:00:00",17
0.41,-0.78,0.71,-0.52,-0.08,0.81,-0.29,0.79,0.64,-0.66,1.89,-0.95,0.15,0.56,-0.68,0.55,-0.49,0.54,0.61,-0.15,0.34,-0.23,0.22,-2.52,"h_9","d_6","m_4","2006-09-10","2007-01-16 09:00:00",19
0.27,0.1,-2.76,2.26,-1.07,-1.48,-0.79,-0.13,0.45,-0.49,-1.71,-0.55,1.15,-1.25,0.22,-0.36,-0.41,-1.54,0.78,-1.25,-2.34,-2.14,1.24,-0.03,"h_9","d_7","m_26","2006-09-11","2008-11-18 09:00:00",42
0.11,-1.18,-0.32,-0.33,0.75,0.99,1.72,-0.69,0.45,-1.62,0.41,0.22,-1.41,-2.56,-0.33,-1.22,1.68,1.22,-0.42,0.88,-1.42,-0.61,1.0,-0.48,"h_6","d_7","m_24","2006-09-12","2008-09-19 06:00:00",37
-2.07,-2.44,-0.09,-2.0,-0.76,-0.09,0.66,0.05,-0.07,-0.47,-0.95,1.12,-1.56,0.53,0.07,0.63,-0.35,-0.81,0.1,-0.14,-1.49,0.79,0.53,1.36,"h_5","d_6","m_21","2006-09-13","2008-06-19 05:00:00",32
-0.23,0.19,-0.25,-0.66,-1.39,-1.1,-0.18,-2.04,-0.57,-0.01,-0.06,0.27,-0.01,1.49,0.15,-1.04,1.12,-1.17,0.53,0.98,-0.83,-0.65,-1.06,2.94,"h_4","d_7","m_14","2006-09-14","2007-11-21 04:00:00",25
-0.21,-1.15,-2.92,-0.28,0.25,-0.32,0.05,1.45,-1.57,-0.34,-1.35,1.94,1.28,-1.29,-0.48,-0.55,0.95,0.74,2.27,-0.28,0.26,0.67,-1.26,-1.06,"h_4","d_7","m_18","2006-09-15","2008-03-22 04:00:00",29
1.23,-1.1,2.2,-0.89,-1.41,-0.15,-0.31,1.92,1.17,-0.88,-0.43,0.22,0.28,0.01,0.7,-0.08,-0.6,-1.39,0.8,-2.7,-0.33,0.15,-0.83,-0.55,"h_3","d_6","m_0","2006-09-16","2006-09-22 03:00:00",9
0.65,-0.18,0.36,-1.36,0.33,1.04,-0.61,0.78,1.27,-1.17,1.78,-0.1,0.24,-0.41,-0.01,-0.67,-0.66,-1.07,-0.78,0.73,-0.18,0.37,-1.37,0.15,"h_0","d_9","m_23","2006-09-17","2008-08-26 00:00:00",32
0.0,-0.67,2.05,-1.5,-2.48,0.16,-0.21,1.0,0.94,-0.72,0.19,-0.66,-0.78,-0.62,0.98,-1.02,-0.56,-1.07,0.79,0.66,-0.01,0.18,-0.67,0.64,"h_5","d_6","m_12","2006-09-18","2007-09-24 05:00:00",23
0.0,-0.46,0.6,-0.02,-0.91,1.69,-1.11,-0.39,-0.38,-0.58,0.21,-0.46,0.66,-0.21,1.62,-1.52,0.53,-0.24,0.4,-1.41,-2.45,-0.98,1.76,0.61,"h_1","d_10","m_20","2006-09-19","2008-05-29 01:00:00",31
-0.15,-0.46,-0.03,-0.46,0.55,-0.94,-1.22,-0.29,1.22,2.01,-0.44,0.26,0.42,-1.5,0.49,0.43,0.15,-0.85,0.58,-1.23,0.0,-0.85,-0.09,2.24,"h_6","d_10","m_2","2006-09-20","2006-11-30 06:00:00",18
-0.01,-0.36,-1.15,-0.87,0.06,-2.56,-0.1,0.85,0.77,-0.24,-0.03,0.07,0.57,0.31,0.48,0.76,0.62,-0.21,1.22,0.43,-0.71,0.85,1.01,-0.23,"h_5","d_9","m_3","2006-09-21","2006-12-30 05:00:00",17
-0.6,-0.31,-0.04,0.56,0.77,-0.81,0.29,0.65,1.15,-1.31,-1.21,-1.2,-1.04,1.74,-1.02,0.29,-0.21,0.04,0.0,-0.62,1.86,0.68,-0.36,-0.12,"h_0","d_8","m_13","2006-09-22","2007-10-30 00:00:00",21
0.36,1.78,-0.66,-0.56,0.66,-0.04,0.89,-0.02,-0.38,-1.96,-0.26,-1.06,-0.57,-0.84,-0.22,-1.34,-1.79,1.46,-1.07,-0.36,0.94,-0.41,-0.51,-0.42,"h_4","d_8","m_27","2006-09-23","2008-12-31 04:00:00",39
-0.17,0.95,0.06,1.25,0.79,-0.74,-0.02,0.15,0.37,-1.69,0.94,0.26,-0.62,0.95,-0.01,-0.19,-1.22,0.99,-1.89,-0.5,-0.84,-0.46,-0.11,-0.05,"h_5","d_10","m_4","2006-09-24","2007-02-03 05:00:00",19
1.48,-2.56,1.3,-1.63,-0.88,1.33,-1.49,-1.23,-0.52,0.35,0.9,-0.52,-0.76,-0.28,0.71,-0.46,0.85,1.3,-1.92,-0.38,1.21,-0.21,1.57,0.45,"h_3","d_11","m_28","2006-09-25","2009-02-05 03:00:00",42
0.75,1.1,-0.5,-2.42,0.61,-1.82,0.09,0.8,1.34,-1.19,-1.55,-1.2,0.23,1.18,1.03,0.07,1.45,-0.94,0.1,-0.27,0.54,-0.29,-1.04,0.07,"h_7","d_7","m_24","2006-09-26","2008-10-03 07:00:00",38
-0.08,-0.92,0.44,-0.77,2.44,1.09,-0.43,0.58,-0.35,0.49,0.69,0.55,0.43,-0.5,-0.25,1.75,0.53,-0.72,1.34,0.36,3.02,-0.9,-0.03,1.15,"h_5","d_9","m_14","2006-09-27","2007-12-06 05:00:00",28
2.73,-1.34,1.44,-0.88,-0.25,0.6,0.32,0.85,-0.05,0.85,0.33,0.72,1.17,-0.27,0.13,-1.27,0.2,1.5,0.27,0.45,0.32,-0.47,0.71,2.12,"h_3","d_6","m_6","2006-09-28","2007-04-03 03:00:00",15
-0.11,0.79,1.47,-0.61,0.04,-1.04,-0.2,-1.04,-0.52,-0.78,-0.01,-0.44,0.3,-0.92,-0.85,-0.59,-0.49,0.79,0.63,-0.22,-0.79,-0.04,-3.09,-1.54,"h_11","d_11","m_26","2006-09-29","2008-12-10 11:00:00",48
0.87,-1.03,-0.59,-0.76,0.03,-0.46,-1.57,1.1,-0.12,-1.1,1.97,-0.07,1.62,-0.53,1.06,0.05,0.65,0.97,-0.02,-0.27,0.27,-0.9,-0.73,-0.74,"h_2","d_9","m_5","2006-09-30","2007-03-09 02:00:00",16
-0.06,-0.23,-2.36,0.25,0.43,-0.2,-1.34,1.57,0.38,-0.18,-1.01,-0.97,-0.18,-2.21,1.57,1.4,-0.25,1.13,0.44,-1.03,0.4,-0.34,0.12,-0.41,"h_3","d_10","m_11","2006-10-01","2007-09-11 03:00:00",24
-0.57,-1.28,1.49,0.11,0.4,-2.44,0.4,-0.87,0.9,-0.02,-0.78,0.65,1.68,0.21,0.21,1.4,-1.22,-1.35,-1.05,-0.81,1.24,-1.14,1.16,0.14,"h_9","d_9","m_5","2006-10-02","2007-03-11 09:00:00",23
-1.71,0.59,0.64,0.75,-1.22,-2.42,-1.4,-0.29,0.35,-1.18,0.5,-0.32,0.57,-0.31,0.94,-0.88,1.38,1.36,-1.43,0.06,-2.33,0.4,-0.28,-0.65,"h_11","d_6","m_3","2006-10-03","2007-01-09 11:00:00",20
0.65,2.03,0.81,0.49,-0.41,-0.31,-0.82,-0.03,2.32,-0.16,-0.92,-0.81,-0.5,-1.75,1.84,0.75,-0.67,-0.6,0.06,1.48,0.11,0.35,-1.23,-0.16,"h_11","d_9","m_29","2006-10-04","2009-03-13 11:00:00",49
-0.18,-0.18,0.84,0.36,1.5,-1.43,0.78,1.12,-0.21,0.46,0.47,-1.59,-2.04,-0.43,0.64,0.95,-0.26,-0.51,1.17,-1.28,-1.21,-0.06,0.44,0.27,"h_10","d_7","m_9","2006-10-05","2007-07-12 10:00:00",26
0.39,0.4,-0.32,0.82,-0.13,1.04,-0.92,-0.07,-0.41,-1.68,-0.48,-0.88,1.77,-0.67,0.05,-1.15,-0.1,0.03,-1.5,0.28,-0.26,-0.86,0.11,-1.16,"h_11","d_11","m_22","2006-10-06","2008-08-17 11:00:00",44
0.04,0.59,0.77,0.86,1.22,-0.16,-1.18,-0.01,-1.01,-1.57,-0.69,-1.07,-0.71,0.6,-0.15,1.6,-1.26,1.24,0.23,-0.45,-0.71,2.3,-1.39,0.91,"h_0","d_11","m_0","2006-10-07","2006-10-18 00:00:00",11
-1.23,-0.28,0.72,-0.41,0.62,3.11,0.8,-1.84,-0.09,-1.16,0.33,-0.79,1.05,0.3,-0.12,0.57,0.6,-0.08,0.98,0.22,-1.93,-0.83,-0.5,0.38,"h_1","d_8","m_23","2006-10-08","2008-09-16 01:00:00",32
0.39,1.03,0.84,-1.44,1.82,-0.92,0.37,1.16,-1.5,-0.63,-1.42,0.18,-0.21,-0.1,-0.43,0.3,-1.2,-0.79,0.28,-0.82,1.01,0.26,-1.14,0.73,"h_1","d_8","m_0","2006-10-09","2006-10-17 01:00:00",9
0.21,-0.8,0.11,-0.79,0.23,0.8,0.08,-0.82,0.94,-0.31,-0.0,0.82,-0.3,-1.58,0.37,-1.92,-0.03,1.74,0.42,1.06,-0.12,0.48,-0.51,0.02,"h_0","d_8","m_16","2006-10-10","2008-02-18 00:00:00",24
-1.16,0.71,-1.22,0.04,-0.15,1.58,0.34,-0.04,0.14,0.95,0.97,-2.01,0.77,-0.46,-0.04,-0.18,0.36,0.57,-1.63,-0.65,2.06,-0.26,-0.25,0.98,"h_1","d_6","m_28","2006-10-11","2009-02-17 01:00:00",35
-0.19,-0.94,-1.85,0.66,0.2,0.22,0.3,0.03,-1.38,0.03,-1.17,-2.18,2.12,-0.28,0.29,1.3,-1.57,-0.25,-0.01,0.07,-1.05,-0.95,-1.23,0.86,"h_8","d_11","m_5","2006-10-12","2007-03-23 08:00:00",24
-0.89,-0.36,1.13,-0.74,-0.51,1.61,1.35,1.11,0.73,-0.83,-0.7,0.48,1.47,0.14,-1.68,1.8,0.07,0.0,0.51,0.12,0.7,-0.66,0.25,-0.53,"h_6","d_9","m_8","2006-10-13","2007-06-22 06:00:00",23
0.71,0.55,-0.39,1.37,2.06,-2.09,0.25,0.14,1.01,0.46,-0.06,-1.67,-0.35,-0.7,-0.44,0.49,0.7,-0.52,-0.1,1.26,-1.39,-0.25,0.68,0.04,"h_11","d_6","m_10","2006-10-14","2007-08-20 11:00:00",27
-0.58,0.48,-0.23,0.67,-0.46,-0.3,-0.75,-0.67,-0.52,-0.22,-0.84,-0.72,0.31,0.63,1.63,-0.49,-0.62,-0.18,3.24,-2.41,-0.04,-1.13,-1.26,-2.07,"h_0","d_8","m_7","2006-10-15","2007-05-23 00:00:00",15
