"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","X_11","X_12","X_13","X_14","X_15","X_16","X_17","X_18","X_19","X_20","X_21","X_22","X_23","h","d","m","purchase_date","return_date","target"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1
"","","","","","","","","","","","","","",4.19,2.63,"","","","","","","","","","","","","",2
"","","","","","",-0.28,"","","","","","","","","","","","","","","","","","","","","","",3
"","","","","","","","",1.01,"","","","","","","","","","","","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","",-0.89,"","","","","","","","","","",3
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","",1.12,"","","","","","","","","","","","","","","","","","d_9","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3
0.37,"","","",2.09,"","","",-0.52,"","","","","","","","","","","","","","",2.72,"","","","","",3
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","",-1.03,"","","","","",23.0,"","",3
0.99,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",3
"","","","",5.34,"","","","","","","","","","","","","","","","","","","","","","","2003-08-06","",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2003-08-07","",3
"","","","","","","","","",-0.19,"","",0.82,"","","","","","","","","","","","","","","","",0
"","","",-0.89,"","","","","","","","","","","","","","","","","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","","","",0.08,"","","","","","",3
"","","","","","","","","","","","","","","","","","","",-0.13,"","","","","","","","","2005-02-22 01:00:00",2
"","","","","","","","","","","","","","","","","","","","","","",-0.19,"","","","","","",1
"","","","","","","","","","","","","","","",0.9,"","","","","","","","","","","","","",3
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","",9.0,"","","",3
"","","",-3.3,"","","","","","","","","","","","","","","","","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","","",0.18,"","","","","","","",0
"","","","","","","","","","","","",-0.08,"","","","","","","","","","","","","",9.0,"","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1
"","",-0.51,"","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2003-08-22","",3
"","",-0.75,"","","","","",-0.08,"","","","","","",0.08,"","","","","","","","","","","","","",3
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","2005-07-30 06:00:00",3
"","","","","","","","","","","","","",2.56,"","",0.66,"","","",-3.2,"","","","","","","","2005-10-01 03:00:00",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1
"",1.08,"",1.17,"","","","","","","","","","","","","","","",-0.55,"","","","","","","","","",2
"","","","","","","","","","","","","","","",3.73,"","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1
"","","","","","",-0.08,"","","","","","","","","",-0.63,"","","","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3
"","","","","","","","","","","","","",2.39,"","","","","","","","","","","","","","","",2
"","","","","","","","","",0.98,"","","","","","","","","","","","","","","","",8.0,"","",0
"","","","","","","","","","","","","","","","","","","","","",0.67,"","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","",-2.16,"","","","","","",2
"","","","","","",0.69,"","","","","","","","","","","","","","","","","","","","","","",3
"","",-1.78,"","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","",8.0,"","","",2
"","","","","",1.94,"","","","","","","","","","","","","","","","","","","","","","2003-09-09","",3
"","","","","","","",0.54,"","","","","","","","","","",-2.72,"","","","","","","","","","",3
"","","","","","","","","",-0.27,"","","","","","","","","","","","","","","",6.0,"","","",0
"","","","",6.61,"","","","","","","","","","","","",1.17,"",-0.98,"","","","","","","","","",0
-0.31,"","","","","","","","","","","","","","","","","","","",-3.31,"",1.97,-1.39,"","","","","",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","",2.72,"","","","","","","","","","","",-0.43,"","","","","","","","","","","",0
"","","",1.75,"","","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","",0.27,"","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1
"","","","","","","","","","",3.05,"","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","","","","",-1.12,"",-4.08,"","","","","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","",1.37,"","","","","","","","","","",0
"","","","","","","","","","","","","","","","",-0.54,"","","","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2003-09-23","",0
"","","","","","","","",0.02,"","","","","",-1.26,"","","","","","","",-2.58,"","","","","","",0
"","","","","","","","","","","","","","","","",-7.36,"","",-0.01,"","","","","","","","2003-09-25","",0
"","","","","","","","","","","","","","","","","","","","","","",-2.65,"","","","","","",2
"","","","","","","","","","","","","","","","","","",-0.29,"","","","","","","","","","2004-08-07 02:00:00",3
"","","","","","",0.18,"","","","","","","","","","","","","","","","","","","","","","",3
"","","","",0.91,"","","","","","","","","","","","","","","","","","","","","",29.0,"","",0
"","","","","","","","","","","","","","","","","","","",3.08,"","","","","","","","","",1
"","","","","","","","","","","",0.86,"","","","","","","","","","","","","","",8.0,"","",3
0.3,"","","","","","","","","","","","","",-1.48,"","",1.37,"","","","","","","",6.0,"","","",2
"","","","","","","","","","","","","","","","","","","","",0.86,"","","","","","","","",0
"","","","","",-1.02,"","","",-0.73,"","",0.21,"","","","","","","","","","","","",9.0,"","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","",10.0,"","","",3
"","","","","",3.85,"","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","",1.41,"","","","","","","","","","","","","","",6.0,"","","",1
"","","","","","","",0.38,"","","","","","","","","","","","","","","","","","","","","",2
"","","","","",-0.63,-0.12,"","","","","","","",4.98,"","","","","","","","","","","","","","",1
"","","","","","","","","","","",-0.5,"","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","",0.35,"","",-0.83,"","","","","",3
"","","","","","","","","","","","","","","",-4.43,"","","","","",-0.7,"","","","","","","",2
"","",1.94,"","","","","","","","","","","","","",0.61,"","","","","",0.44,"","","","","2003-10-13","",2
"","","","","","","","","","",4.84,"","","","","","","",-1.97,"","","","","","","","","","",3
"","","","","","","","","",1.49,"","","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","","","","","","",2.3,"","","",-0.28,"","","","","","","","","",2
"","","","","","","","","","","","","","","",2.66,"","",3.71,"","","","","","","","","","",3
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2003-10-20","",0
"","","","","","","","","","","","","","","","",1.48,"","","",0.89,0.22,"","","","","","2003-10-21","",2
"","",-1.23,"",-2.04,"","","",1.36,"",0.77,"","",2.64,"","","","","","","","","","","","","","","",3
"","","","","","","","","","",-4.58,"","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","2006-01-02 04:00:00",3
"","","","","","","","","",-0.31,"","","","","",4.86,"","","","","","","","","","","","","",1
"","","","","","","","","","","",-1.87,"","",2.79,"","",0.1,"","","","","","","","","","2003-10-26","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","",-0.68,"","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","",5.1,"","","","","","","","","",-0.14,"","","","","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","","",-0.2,"","","","","",0
"","",-3.34,"","","","","","","","","","","","","","","","","","","","","","","",22.0,"","",1
"","","","","","","","","","","","","",3.24,"","","","",-0.63,"","","","","","","","","","2005-10-11 06:00:00",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","",-1.47,"","","","","",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3
"","","",0.28,"","","","","","","","","","","","","","","","","","","","","","","","","",3
"","","","","","","","","","","","","","","","","","","","","",0.06,"","","","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","","",-0.47,"","","","","","","","","","","","","","","","","","","","",0
"","","","","","","",0.61,"","","","","","","",-3.0,"","","","","","","","","d_8","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3
"","","","","","",0.25,"","","","","","","","","","","","","","","","","","","","","","",1
"","","","","",5.91,-1.34,"","","","","","","","","","","","","","","","","","","","","","",0
"",1.32,"","","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","",1.33,"","","","","","","","","","","","","","","","",2.0,"","",3
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1
"","","","","","","","","",0.34,"","","","","","","","","",0.01,"","","","","","","","","",0
"","","","","","","","",0.79,"","","","","",1.86,"","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","",0.19,"","","",2.2,"","","","","","","","","","","","","","","","","",3
"","","","","","","","","","","","","","","",0.34,"","","","","","","","","d_6","","","","",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1
"","","","","","","","","","",-1.23,"","","","","","","","","","","","","","","","","","",3
"","",-2.26,"","","","","","","",-3.47,"","","","","","","","","","","",-0.84,"","","","","","",2
"","","","","",-0.5,"","","",1.42,"","","","","","","","","","","",-0.19,1.38,"","d_10","","","","",0
-1.08,"","","","","",-0.44,"","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","",6.0,"","","",3
"","","","","","",1.02,"","","","",3.28,"","","",-0.06,"","",0.02,"","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","",2.63,"","","","","","","","",2
"","","","","","","",1.79,"","","","","","","","","","","","","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","",4.79,"","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1
"","","",-2.63,"","","","","","","","","","","","","","","",-0.68,"","","","","","","","","",2
"","","","","","",0.46,"",2.79,"","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","",-0.89,"","","d_6","","","2003-12-09","",0
"","",3.39,2.09,"","","","","","","","","","","","","",0.06,"","","","","","","","","","","",3
"","","",-0.25,"","","","","","","","","","","","","","","","",-2.48,"","","","","",1.0,"","",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1
"","","","","","","","",1.58,"","","","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3
"","","","","","","","","","","","","","","","","","","","","","","","","","",1.0,"","",3
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1
"","","","",0.07,"","","","","","","",-0.44,"","","","","","","","","","","","","","","","",3
"",-0.19,"","","","","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","",-6.45,"","","","","","","","","","2005-08-25 03:00:00",1
"","","","","","","","","","","","","","","","","","","","",0.52,"","","","","",25.0,"","",3
"","","","","","","","","","","",-0.13,"","","","","","","","","","","","","",11.0,"","","",2
"","","","","","","","","","","","","","","","","",0.79,"","","","","","","","","","","",1
"","","","","","","","",-0.4,"","","","","","","","","","","","","","","","","","","","",3
"","","","","","","","","","","","",-0.24,"","","","","","","","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","","",-2.58,"","","","","","","","","","","","","","","","","","","","",3
"","","","","","","","","","","","","","","","","",-0.59,"","","","",1.03,"","",10.0,"","","",3
"","","","","","","","","","","","","","","",-3.21,"","",0.89,"","","","","","","","","","",1
"","","","","",0.43,"","","","","","","","","","","","","","","","","","","d_7","","","","",1
"","","","","","",0.56,"","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","",0.09,"","","","","","","","","","","","","","","","","","","","","",2
0.41,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","",0.94,"","","","","","",3
"","","","","","","","","","","","","","","","","","",-0.52,"","","","","","","","","","",0
"","","","",0.65,"","","","","","",-0.11,"","","","","","","","","","","","","","","","","",2
"","",-2.71,"","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","",0.3,"","","","","","","",1.63,"","","","","",3
"","","","","","","","","","","","","","","","","","","","",-0.09,"","","","","","","","",3
"","","","","",-3.58,"","","","","","","","","","","","","","",-1.71,"","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","",1.01,"","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3
"","","","","","","","","","",0.24,"","","","","","","","","","","",3.08,"","","","","","",1
"","","","","","",1.05,"","","","","","","","","","","","","","",-0.29,"","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","","",-0.12,"","","","","",3
"","","","","","","","","","","","","","","",2.38,"","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","",1.69,"","","","","","","","",3
"","",0.1,"","","","","","","","","","","",-6.34,"","","","","","","","","","","","","","",3
"","","","","","","",-0.31,"","","","","","","","","","","","",-0.83,"","","","","","","","",3
"","","","","","",-0.44,"","",-0.57,"","","","","","","","","","","","","","","","","","","2005-05-28 07:00:00",0
"","","","","","","",-0.32,"","","","","","","","","",-0.1,"","","","","",0.83,"","","","","",1
"","","","","","",0.59,"","","","","","","","","",-1.28,"","","","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","",0.41,"","","","","","",3
"","","","","","","","","","","","","","","","",-0.06,"","","","","","","","d_10","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0
"",-0.64,"","","","","","","","","","","","","","","",-0.15,"","","","","","","","","","","",3
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3
"","","","","","","","","","","","","",1.67,"","","","","","","","","","","","","","","",3
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3
"","","","","","","","",-1.83,"","","","","","","","","","","","","","","","","",0.0,"","",3
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","",-1.37,"","","","","","","","","","","","","","","","","","","","","","",0
"","","","","",-1.0,"",-0.53,"","","","","","","","","",0.29,"","","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","",1.13,"","","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","","","","d_7","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3
0.41,"","","","","","","",-5.15,"","","","","","","","","","","","","","","","","","","","",3
"","","","","",5.83,"","","","","","","","","","","","","","","","","","","","","","","",1
"","","","","","",0.35,"","","","","",-0.33,"","","","","",2.85,0.92,"","","",0.66,"","","","","",1
"","","","","","","","","","",-0.61,"","",0.93,"","","","","",1.68,"","","","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","",0.98,"","","","","","",0
"","",-3.73,"","","","","","","","","","","","","","","","","","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3
"","","","","","","","","","","","","","","","","",-1.34,"","","","","","","","","","","",2
"","","","","","","","","",0.4,"","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","","",0.27,"",2.58,"","","","","",-0.24,"","","","","","","","","",3
"","","","","","",-1.51,-0.65,"","","","","","","","","","","","","","","","","","","","","",3
"","","","","","","","","","","","","","","","",-2.71,"","","","","","","","","","","","",0
"","","","","","","","",-0.47,"","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","",5.73,1.36,"","","","","",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3
"","","",-2.51,"","","","","","","","","","","",-1.65,"","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","",0.69,"","","","","",26.0,"","",3
"",0.41,"","","","","","","","","","","","","","","","","",-1.47,"","","","","","","","","",1
"","","","","","","","","","","","","","","",1.58,"","","","","","",0.7,"","",8.0,"","","",2
"","","","","","","","","",0.37,"","","","","","","","","","","","","","","","","","","",2
"","","","","","","",-0.32,"","","","","","","","","","","",-0.29,"","","","","","","","","",2
"","","","","","","",-0.54,"","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","",-3.25,"","","","","","","","","","","","","","","","","","",0
"","","","","","","","","",1.74,"","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","",0.61,"","","","","","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","","",-0.15,"","",2.07,"","","","","","","","","","","","","","","","2004-03-08","",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","","",-4.13,"","","","","","",2.12,"","","","",0.11,"","","","","",0
"",0.48,"","","","","","","","","","","","","","","","","","","","","","","","","","","",3
"","","","",-1.41,"","","","",-0.23,"","","","","","","","","","","","","",1.4,"","","","","",1
"","","","","","","","","","","","","","","","","","","","","","",-0.59,"","","","","","",0
"","","","","","","","","","","","","","","","","","",-1.33,"","","","","","",10.0,"","","",3
0.24,"","","","","","","","","","","","",3.61,"","","","","","","","","","","","","","","",2
"","","","",2.53,"","","","","","","","","","","","","","",0.4,"","","","","","","","","",3
"","","","","","","","","","","","","","","","","","","","","",0.31,"","","","","","2004-03-17","",3
"","","","","","","","","","","",-0.3,1.1,"","","","","","","","","","","","","","","2004-03-18","",2
"","",-2.09,"","","","","","","","","","","","","","","",-0.66,"","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3
"",0.26,"","","","","","","","","","","","","","","","","","","",-0.93,"","","","","","","2006-03-31 05:00:00",3
"","","","","","","","","","","","",-0.86,"","","","","","","","","","","","","","","","",2
"","","",2.35,"","","","","","","","","","","","","","","","","","","","","","","","","",3
"","","","","","","","",0.58,"","","","","","","","","","","",-1.5,-0.4,"","","","",21.0,"","",1
"","","","","","","","","","","","","","","",-0.0,"","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","",-1.93,"","","","","","","",0
"","","",0.51,"","","","","","","","","","","","","","",3.31,"","","",4.73,-1.76,"","","","","2006-04-06 10:00:00",0
"","","","","","","","","","","","","","","","","","","","","","",5.37,"","","","","","",0
"","","",-2.98,"","","","","","","","","","","","","","","","","","","","","","","","2004-03-29","",1
"","","","","","","","","","","","","","","","","","",-0.86,"","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","",25.0,"","",0
"","","","","","","","","",-1.13,3.28,"","","","","","","","","","","","","","","","","","",0
"",1.39,"","","","","","","","","","","","","","","","","",0.35,"","",1.56,"","","","","2004-04-02","",2
"","","","","","","","","","","","","","","","","",-0.49,"","","","",-0.89,"","","","","","",0
"","","","","","","","","","","","","","","","",-0.6,"","","","","","","","","","","","",3
"","","","","","",-1.44,"","","","","","","","","","","","","","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","2006-06-16 01:00:00",0
"","","","","","","","",0.31,"","","","","","","","","","","","","",0.98,0.27,"","","","","",1
"","","","","","","","","","","","","",0.5,"","","","","","","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2004-04-10","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1
"",-1.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",0
-0.22,"","","","",1.93,"","","","","","","","","","","","","","","","","","","","","","2004-04-13","",0
"","","","","","","","","","","","","","","","","","","","","","","","","d_6","","","","",3
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","",-0.34,"","","","","","",-2.51,"","","","","","","","","","","","","","",1
"","","","","","","","","","","","","","",-2.9,"","","","","","","","",0.08,"","","","","",2
"","","","",-3.58,"","","","","","","",1.17,"","",1.61,"","","",0.12,"","","","","d_9","","","","",0
"","","","",2.64,"","","","","","","","","","","","","","","","","","","","","","","","",3
"","","","","","","","","","","","","",4.25,"","","","","","","","","","","","","","","2004-09-30 01:00:00",0
"","","","","","","","","","","","","",1.36,"","","","","","","","",0.31,"","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3
0.36,"","","","","","","","","","","","","","","","","","",-0.68,"","","","","",11.0,"","","",1
"","","","","","","","","","","",-0.13,"","","","","","","","","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1
"","","","","","","",-0.51,"","","","","","","","","","","","",-0.4,"","","","","","","","",3
"","","","","","","","","","","","","","","","","","","",0.31,"","","","","","","","","",0
"","","","","","","","","","","","","","","","","","",0.33,"","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3
"","","","","","","","","","","","","","","","","","","","","","","",0.4,"","","","","",0
0.68,"","","","",6.06,"","","","","","","","","","","","","",2.2,"","","",1.44,"",6.0,"","","",1
"","","","",-0.99,"","","","","","","","","","","","","","","","","","","","",7.0,"","","2004-07-09 03:00:00",0
"","","","","","","","","",-0.88,"","","","","",1.87,"","",2.56,"","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3
"","","","","","","","","","","","","",0.6,"","","","","","","","","",1.32,"","","","","",3
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","",-1.46,"","","","","","","","","","",0
"",-1.21,-1.13,"","","","","","","","","","","",5.43,"","","","","","","","","","","","","","",3
"",-0.43,"","","","","","","","","","","","","","","",-0.79,"","","","","","","","","","","",2
"","","","","","","","","","","","","",-0.2,"","","","","","",2.64,"","","","","","","","",3
"","","","","","","","","","","","","","","","","","","",0.5,"","","","","","","","","",2
"","","","","","","","","","","","","",3.98,"","","","","","","","","","","","","","","",1
"","","","","","","","","","",-2.04,"","","","","","","","","","","","",0.09,"","","","","",0
"","","","","","","",0.71,"","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","",-1.03,"","",2.01,"","","","","","","","","",0
"","",-1.02,"","","","","","","","","","","","","","","","","","","","","","","","","","",3
"","","",1.52,"","","","","","","","","","","",-1.79,"","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","",1.03,"",0.72,"","","","",0.95,"","","","","","","","",27.0,"","",0
"",-1.21,0.05,"","","","","","","","","","","",3.81,"","","","","","","","","","","","","","",1
"",0.15,"","","","","","","","","","",1.03,"",0.08,"","","","","","","","",0.05,"","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2004-05-24","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2
"","",1.24,"","","","","","","","","","","","","","","","","","","","","","d_9","","","2004-05-26","",0
"",0.24,"","","","","","","","","","","",2.18,"","","","","","","","","","","","",19.0,"","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","",0.4,"","","","","","","","","","","","","","","","","","","","",3
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","2006-06-08 07:00:00",0
"","","","","","","","","","","","","",0.53,-2.19,"","","","","","","","","","","","","","",2
"","","","","","","","","","","",2.74,"","","","","",-0.85,"","","","","","","","","","","",3
"","","","","","","","","","","","",0.11,"",8.95,"",1.67,"","","","","","","","",6.0,"","","",2
"","","","","","","","","","","","","","","","","","",-1.61,"","","","","","","",10.0,"","2005-04-12 08:00:00",3
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0
"",2.07,"","","","","","","","","",-1.55,"","","","","","","","","","","","","d_8","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1
"","","","","","","","","","","","","","",-0.28,"","","","","","","","","","","","","","",1
"","","","",3.55,"","","","",-1.8,1.01,"","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","",1.69,"","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","","","","","","",-1.03,"","","","","","","","","","","","","",1
-0.21,"","","","","","","","","","","","","","","","","",0.75,"","","","","","","","","","",0
"","","","","","","","","","","",-0.35,"","","","",0.46,"","","","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","",1.6,"","","","","","","","",1
"","","","","","","","","","","","","","","","","","",-1.21,"","","","","","d_6","","","","",2
"","","","","","","","",2.2,"","","","","","","","","","","","","","",0.53,"","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","","","",-1.28,"","","","","","",-0.58,"","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","",0.7,"","","","","",1
"","","","","","","","","","","","",0.66,"","","","","","","","","","","","d_8","","","","",3
"","","",0.95,"","","","","",-0.32,"","","","","","",1.33,"","","",-3.41,"","","","","","","","",1
"",0.85,"","","","","","","","","","","","","","","","","","","",0.08,"","","",10.0,"","","",1
-0.21,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","",-1.59,"","","","","","","","","","","","","","","","","","","","",2
"","",0.04,"","","","","",2.37,"","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","",-2.76,"","","","",-0.17,"","","","","","","","","","","","2004-10-06 06:00:00",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","",-5.81,"","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","",-0.67,"","","","","","","","","","","",-3.32,"","","","","","","","","","",2
"","","","","","","","","","","","","","","","",-1.65,"","",-0.08,1.29,"","","","","","","","",3
"","","","","","","","","",0.39,"","","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","","","","","","","",-1.3,"","","","","","","","","","","","",1
"","","",3.16,"","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0
"","","","","","","","","","","","","","","","","","",-1.39,"","","","","","",8.0,"","","",0
"","",3.71,"","","","","","","",1.86,"","","","","","","","","","","","","","","","","","",1
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2
0.55,"","","","","","","","","","",-0.25,"","","","","","","",-1.25,"","","",1.17,"d_6","","","","",3
"",-0.76,"","","","","","","",-0.11,"","","","","","","","","","","","","","","",7.0,"","","",3
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2
"","","","","","","","","","","","","","","","","","","","","","",1.1,"","","","","","2005-01-23 06:00:00",0
