"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","ocean_proximity","target"
"","","","","","","","","",231400
"","","","","","","","","",219900
"","","","","","","","","",231200
"","","","","","",599.0,"","",226900
"","","","","","","","","",229900
"","","","","","","","","",209100
"","","","",322.0,"","","","",209500
"","","","","","","","","",224700
"","","","","","","","","",230400
"","","","","","","","","",232000
"","","","","","","","","",225000
"","","","","","","","","",216000
"","","","","","",239.0,"","",229100
"","","","","","","","","",226900
-118.34,"","","","","","","","",232000
"","","","","","","","","",232500
"","","","","","","","","",250000
"","","","","","","","","",293800
"","","","","","","","","",267900
"","","","","","","","","",251800
"","","","","","","","","",247800
"","","","","","","","","",247000
"","","",1133.0,"","","","","",249500
"","","","","","","","","",254500
"","","","","","","","","",244500
"","","","","","","","","",247900
"","","","","","","","","",17500
"",34.15,"","","","","","","",331800
"","","","","","","","","",497400
"","","","","","","","","",450000
"","","","","","","","","",246900
"","","","","","","","","",258800
"",34.16,"","","","","","","",349300
"","","","",170.0,"","","","",366700
"","","","","","","","","",279300
"","","","","","","","","<1H OCEAN",234600
"","","","","","","","","",278300
"","","","","","","","","",205000
"","","","",446.0,"","","","",315000
"","","","","","","","","",218300
"","","","","","","","","",219400
"","","","","","","","","",146000
"","","","","","","","","",161800
"","","","","","","","","",153500
"","","","","","","","","",160300
"","","","","","","","","",164600
"","","","","","","","","",193800
"","","","","","","","","",155500
"","","","","","",293.0,"","",154600
"","","","","","","","","",167000
"","","","","","","","","",154200
"","","","","","","","","",122900
"","","","","","","","","",160100
"","","","","",840.0,"","","",154200
"","","","","","","","","",138800
"","",46.0,"","","","","","",162500
"","","","","","","","","",144100
"","","","","","","","","",151700
"","","","","","","","","<1H OCEAN",137100
"","","","",638.0,"","","","",149800
"","","","","","","",7.9068,"",349100
"","","","","",412.0,"","","",293800
"","","","","","","","","",260500
"","","","","","","","","",358700
"","","","","","","","","",248700
"","","","","","","","","",211700
"","","","","","","","","",174600
"","","","","","","","","",161700
"","","","","","","","","",224500
"","","","",721.0,"","","","",215600
-117.83,"","",8254.0,"","","","","",349900
"","","","","","","","","",451500
"","","","","","","","","",309700
"",34.13,"","","","","","","",198000
-117.87,"","","","",2061.0,"","","",451400
"","","","","","","","","",156800
"","","",2056.0,"","","","","",212800
"","","",2240.0,"","","","","",184200
"","","","","","","","","",155500
"","","","","","","","","",166700
"","","","","","","","","",222100
"","","","","","","",7.5112,"",355500
"","","","","","","","","",186700
"","","","","","","","","",185500
"","","","","","","","","",297200
"","","","","","",221.0,"","",275000
-117.86,"","","","",1098.0,"","","",283400
"",34.15,"","","","","","","",269500
"","","","","","","","","",235300
"","","","","","",559.0,"","",209200
"","","","","","","","","",233000
"","","","","","","",3.0448,"",192100
"","","","","","","","","",245500
"","","","","","","","","",209500
"","","","","","","","","",170800
"","","","","","","",3.4219,"",194500
"","","","","","","","","",194300
"","","","","","","","","",209400
"","","","","","","","","",228900
"","","","","","","",4.9844,"",203000
-117.84,"","","",621.0,"","","","",191700
"",34.12,"","","","","","","",187600
"","","","","","","","","",223000
"","","","","","","","","",348900
"","","","","","",1112.0,"","",192600
"","","","","","","","","",150400
"","","","","","","","","",144600
"","","","","","","","","",231100
"","","","","","","","","",202200
"","","","","","","","","INLAND",177200
"","","","","","","","","",190500
"","","","","","",1486.0,"","",275700
"","","","","","","","","",230000
"","","","","","","","","",180500
"","","","","","","","","INLAND",167200
"","","","","","","","","",180900
"","","","","","","","","",212300
"","","","","","","","","",214700
"","","","","","","","","",240700
"","",26.0,"","","","","","",136000
"","","","","","","","","",121900
"","","","","","","","","",156800
"","","","","","","","","",239500
-117.73,"","","","","","","","",261800
"","","","","",1492.0,123.0,"","",125000
"","","","","","","","","",212500
"","","","","","","","","",291200
"","","","","","","","","",181800
"","","","","","","","","",289700
"","",37.0,"","","","","","",226000
"","","","","","","","","",158700
"","","","","","","","","INLAND",154200
"","","","","","","","","",151800
"",34.09,"","","","","","","",152500
"","","","","","","","","",112100
"","","","","","","","","",117800
"","","",1350.0,"","","","","",115200
"","","","","","","","","",136400
"","","","","","","",3.6359,"",135100
"","","","",194.0,"","","","",139100
"","","","","","",545.0,"","",146900
"","","","","",1677.0,"",2.9388,"",139200
"","","","","","","","","",214800
"","","","","","","","","",124000
"","","","","","","","","",113600
"","","","","","","","","",127300
"","","","","","","","","",109800
-117.76,"","","","",677.0,"","","",127200
"","","","","","","","","",103600
"","","","","","","","","",92600
"","","","","","","","","",108000
"","","","","","","","","",113500
"",34.06,"","","","",478.0,"","INLAND",114800
"","","","",333.0,"","","","",116300
"","","","","","","","","",116100
"","","","","",964.0,"","","",128700
"","","","","","","","","",131300
"","","","","",2485.0,"","","<1H OCEAN",125900
"","","","","","","","","",108500
"","","","","","","","","",117300
"","",30.0,"","","","","","",91900
"","","","","","","","","",98000
"","","","","","","","","",93300
"","","","","","","","","",116200
"","","","","","","","","",134300
"","","","",553.0,1550.0,"","","",135700
"","","","","","","","","",129200
"","","","","","","","","",140100
"","","","","","",204.0,"","",161000
"","","","","","","","","",146200
"","","","","","","","","",128800
"","","","","","","","","",134200
"","","","","","","","","",130800
"","","","","","","","","",135000
"","","","","","","","","",113200
"","","","","","","","","",117800
"","","","","","","","","",98800
"","","","","","","","","INLAND",122600
"","","","","","","","","",119400
"","","","","","","","","",118100
"","","","","","","","","",113300
"","","","","","","","","",94300
"","","","","","","","","",110700
"","","","","","","","","",110900
"","","","","","","","","",110600
"","","","","","",810.0,"","",129700
"","","",1967.0,"","","","","",118100
"","","","","","","","","",116400
"","","","","",1987.0,"","","",129600
"","","","","","","","","INLAND",123300
"","","","","","","","","",113600
"","","","","","","","","",115800
"","","","","","","","","",113000
"","","","","","","","","",227900
"","",10.0,"","","","","","",310700
"","","","","","","",6.2384,"",247600
"","","","","","","","","",253900
"","","","","","","","","",212900
"","","","","","","","","",230600
"","","","","","","","","",282100
"","","","","","","",6.4266,"",315600
"","","","","","","","","",253800
"","","","","",8380.0,"","","",267000
"","","","","","","","","",221200
-117.83,"","","","","","","","",368300
"","","","","","","","","",339700
"","","","","","","","","",262100
-117.86,"","","","","","","","",264400
"","","","","","","","","",271500
"","","","","","","","","",402500
"","","","","",1406.0,472.0,"","",462700
"","","","","","","","","",386200
"","","","","","","","","",500001
"","","","","","","",7.5196,"",380900
"","","","","","","","","",267200
"","","","",882.0,"","",3.8167,"",258700
"","","","","","","","","",189900
"","","",3855.0,"","","","","",218200
"","","","","","","",6.4667,"",263900
"","","","","","","","","",239100
"","","",2208.0,"","","","","",191700
"","","","","","",317.0,"","<1H OCEAN",189600
"","","","","","","","","",216600
"","",36.0,"","","","","","<1H OCEAN",188300
"","","","","","","","","<1H OCEAN",220000
"","","","","","","","","",206900
"","","","",790.0,"","","","",186000
"","","","",490.0,"","","","",180600
"","","","","","","","","<1H OCEAN",196900
"","","","","","","","","",173300
"",34.1,"","","","","","","<1H OCEAN",180700
"","",27.0,"",403.0,"","","","",180600
"","","",2059.0,"","","","","",183800
"","","","","","","","","",158500
-117.88,"","","","","","","","",178000
"","","","","","","","","",174500
"","","","","","","","","",199600
"","","","","",799.0,"","","",192200
"","","","","","","","","",182700
"","","","","",885.0,"","","",168800
"","","","","","","","","",165300
"","","","","","","","","",151300
"","","","","","","","","<1H OCEAN",157000
"","","","","","","","","",141900
"","","","","","",317.0,"","",141300
"","","","","","","","","",140200
"","","","","","","","","",140100
"","","","","","","","","",155600
"","","","","","","","","",164300
"","","","","","","","","<1H OCEAN",147400
"","","","","","","","","",117600
"","","","","","",358.0,"","",136100
"","","","","","","","","",139800
"","","","","","","","","",133000
"","","","","","","","","",124100
"","","","","","","","","",138200
"","","","","","","","","",151400
"","","","","","","","","",138500
"","","","","","","","","",132600
"","","","","","","","","",145500
"","","","","","","","","",149500
"","","","","","","","","",144400
"","","","","","","","","",134400
"","","","","","","",2.1667,"",142600
"","","",3158.0,"",2396.0,"","","",153000
-117.92,"","","","","","","","",126200
"","","","","","","",3.3625,"",153400
"","","","","","","","","",137500
"","","","","","","","","",141000
"","","","","","","","","",147200
"","","","","","","","","",139400
"","","","","","","","","",152500
"","","","","","","","","",145800
"","","","","","","","","",138500
"","","","","","","","","",145900
"","","","","","","","","",134800
"","","","","","","",3.0806,"",142400
-117.97,"","","","","","","","",164100
"","","","","","","","","",158400
"","","",2063.0,"","","","","",157100
"","","","","","","","","",162500
"","","","","","",807.0,"","",152200
"","","","","","","","","",159700
"","","","","","","","","INLAND",161300
"","","","","","","",4.1304,"",160500
"","",29.0,"",448.0,"","","","",140800
"","","","","",3878.0,"","","",141600
"","","","","","","","","",143900
"","","","","","","","","",160100
"","","",2686.0,"",2477.0,"","","",160800
"","","","","","","",3.1621,"",131000
"","","","","","","","","",141800
"","","","","","","","","",143400
"","","","","",1792.0,"","","",166500
"","","","","","","","","",154100
"","","",1179.0,324.0,"","","","",140600
"","","","","","","","","",151800
-117.96,"","","","","","","","",159900
"","","","",552.0,2330.0,"","","",173100
"","","","","","","",2.1062,"",176700
"","","","","","","","","<1H OCEAN",195400
"","","","","","","","","",201200
"","","","","","","","","",187700
"","","","","","","","","",189000
"","","","","","","","","",176500
"","","","","","",428.0,3.9861,"",163900
-117.93,"","","","","","","","",161300
"","","","","","","","","",165500
"","","","","","","","","",154200
-117.92,34.08,"","","","","","","",191900
"","","","","","","",4.1312,"",185200
"",34.07,"","","","","","","",188800
"",34.08,"","","","","","","",187100
"","","","",128.0,"","","","",206000
"","","","","","","","","",197000
"","","","",317.0,"","","","",185800
"","",33.0,"","","",445.0,"","",217100
"","","","","",861.0,"",3.5795,"",186900
"","","","","","","","","",189600
"","","","","","","","","<1H OCEAN",207000
"","",35.0,"","","","","","",199400
"","","","","","","","","",181100
"","","","","","",963.0,3.0441,"",185400
"","","","","","","","","",165700
"","","",1921.0,"","","","","",150500
-117.9,"",31.0,"","","","","","",166000
"","","","","","","","","",166700
"","","","","","","","","",160700
"","","","","","","","","",180400
"","","","","","","","","",175900
"","","","","","","","","",168600
-117.9,"",35.0,"","","","","","",176600
"","","","","","","","","",220800
"","","","","","","","","",201200
-117.89,"","","","","","","","",181300
"","","","","","","","","",188900
"","","","","","","","","",176700
"",34.09,"","","","","","","",191800
"","",30.0,"","","","","","",187800
"","","","","","","","","",215600
"","","","","","","","","",207400
-117.89,"",32.0,"","","","","","",200300
"","","","","","","","","",204400
"","","","","","","","","",428500
"","",23.0,"","","","","","",491200
"","","","","","","","","",287200
"","","","","","","","","<1H OCEAN",274700
"","","",1330.0,"","","","","",266200
"","","","","","","","","",188600
"","","","","","","","","",172000
"","","","","","","","","",218800
"","","","","","","","","",268300
"","","","","","","","","",249400
"","",36.0,"","","","","","",189000
"","","","","","","","","",204200
"","","","",609.0,"","","","",197600
"","","","","","","","","",191700
"","","","","","","","","",195500
"","","","","","","","","",218300
"","","","","","","","","<1H OCEAN",211100
"","","","","","","","","",224900
-117.93,"","","","","","","","",202100
"","","","",183.0,"","","","<1H OCEAN",187500
"","","","","","","","","",205100
"","","","","","","","","",190700
"","","","","","",20.0,"","",182500
"","","","","","","","","",202800
"","","","","","","","","",204800
"","","","","","","","","",210200
"","",34.0,"","","","","","",193900
"","","","","","","","","",207300
"","","","","","","","","",170800
"","","","","","","","","",195200
"","","","","","","","","",184800
"","","","","","","","","",191700
"","","","","","","","","",183200
"","","","","","","","","",167300
"","","","","","","","","",162700
"","","","","","","","","",166800
"","","","","","","","","",160300
"","","","","","","","","",155500
"","","","","","","","","",160700
"","","","","","","",3.7454,"",156900
"","","","","","",306.0,"","",151100
"",34.05,"","","","","","","",157600
"","",36.0,"","","","","","<1H OCEAN",158000
"","","","","","","","","",161400
"","","","","","","","","",155700
"","","","","",1467.0,"","","",159800
"","","","","","",498.0,"","",154600
"","","","","","","","","",163300
"","","","","","","","","",157300
-117.96,"","","","","","",3.4115,"",150400
"","","","","","","","","",152600
"",34.03,"","","","","","","",155800
"","","","","","","","","",145700
"","","","","","","","","",163100
"","","","","","","","","",158600
"","","",1309.0,"","","","","",156500
"","","","","","","","","",153900
"","","","","","","","","",148300
"","","","","","","","","",158100
"","","","","","","","","",146900
-117.96,"","","","","","","","",181900
"","","","","","","","","",163500
"",34.04,"","","","","","","",160200
"","",34.0,"","","","","","<1H OCEAN",163000
"","","","","","",300.0,"","",161200
"","","","","","","","","",154500
"","","","","","","","","",158900
"","","","","","","","","",150800
"","","","","","","","","",149000
"","","","","","","","","<1H OCEAN",151800
"","","","","","","","","",157900
"","","","","","","","","",157600
"","","","","","","","","",153800
"","","","","","","","","<1H OCEAN",162900
-117.95,"","","","","","","","",135600
"","","","","","","","","",144100
"","","","","","","","","",157300
"","","","","","","","","<1H OCEAN",162400
"","","","","","","","","",159500
"","","","","","","","","",163100
"","","","","","",431.0,"","",164500
"","","","","","","","","",181000
"","","","","","","","","",178100
"","","","","",6652.0,"","","",278300
"","","","","","","","","",330400
"","","","","","","","","",168800
"","","","","","","","","",161900
"","","","","",4429.0,"","","",178200
"","","","","","","","","",192100
"","","","","","","","","",154100
"","","","","","","","","",131100
"","","","","","",494.0,"","",141400
"","","","","","","","","",199300
"","","","","","","","","",226200
"","","",6269.0,"","","","","",136200
"","","","","","","","","",127200
"","","","","","","","","",190600
"","",33.0,"","","","","","",133300
"","","","","","","","","",191100
"","","","","","","","","",171900
-117.92,"","","","","",35.0,"","",136300
"","","","","","","","","",187500
"",33.99,22.0,"","","","","","",211300
"","","","","",2031.0,"","","",209700
"","","","","","","","","",138000
"","","","","","","","","",168300
"","","","","","","","","",215400
"","",25.0,"","","",1121.0,"","",226100
"","","","","","","","","",183900
"","","","",632.0,"","","","",193200
"","","",2643.0,"","","","","",262100
"",34.0,"","","","","","","",382500
"","","","","",2647.0,"","","",302400
"","","","","","",679.0,"","",152900
"","","","","","","","","",165500
"","",28.0,"","","","","","",179000
"","","","","","","","","",289900
"","","","","",1968.0,"","","",324900
"","","","","","","","","",334300
"","","","","","","","","",333500
"","","",8399.0,"","","","","",360400
"","","","","","","","","",176300
"","","","","","","","","",186700
"","","","","","","","","",183800
"","","","","","","","","",362500
"","","","","","","","","<1H OCEAN",330400
"","","","","","","","","",284000
"","","","",692.0,"","","","<1H OCEAN",269900
"","","","","","","","","",325000
"","","","","",451.0,"","","",332200
"","","","","","","","","",297600
"","","","","","","","","",311100
"","","","","","","","","<1H OCEAN",300300
"","","",1259.0,"","","","","",302200
"","","","",3079.0,"","","","",265200
"","","","","","","","","",184500
"","","","","","","","","",186700
"","","","","","","","","",213200
"","","","","","","","","",105800
"","","","","","","","","",112500
"","","","","","","","","",137500
"","",27.0,"","","","","","",107500
"","","","","","","","","",94600
"","","","","","","","","",112500
"","","","","","","","","",67500
"","","",859.0,"","","","","",220100
"","","","","","","","","",273800
"","","","","","","","","",219400
"","","","","","","","","",184500
"","","","","","",353.0,"","",137500
"","",27.0,"","","","","","",151700
"","","","","","","","","",163900
"","","",907.0,"","","","","",179600
"","","","","","","","","",150300
"",34.14,"","",348.0,"","",3.1094,"",136000
"","","","","","","","","",151700
"","","","","","","","","",148000
"","","","","","","","","",144500
"","","","","","","","","",142900
"","","","","","","","","",130500
"","","","","","","","","",500001
"","","","",848.0,"","","","",295000
"","","","","","","","","",311800
"","","","","","","","","",318500
"","","","","","","","","",365000
"","","","","","","","","",262000
"","","","","","","","","",270600
"","","","","","","","","",256800
"","","","","","","","","",265500
"","","","","","","","","",280800
"","","","","","","","","",500001
"","","","","","","","","",500001
-118.03,"","","","","","","","",486800
"","","","","","","","","",307400
"","","",2726.0,"",1059.0,"","","",410400
"","","","","","","","","",388900
"","","","","","",373.0,"","",265700
"","","","","","","","","",455400
"","","","","",633.0,"","","",350700
"","","","",732.0,"","","","",376800
"","","","","","","","","",278600
"","","","","","","","","",286500
"","",34.0,2297.0,"","","","","",362500
"","","","","","","","","",330000
"","","","","","","","","",484700
"","","","","","","","","",500001
"","","","","","","","","",500001
"","","","","",697.0,"",15.0001,"",500001
"","","","","","","","","",500001
"","","","","","","","","",391500
"","","","","","","","","",437300
"","","","","","","",8.4889,"",500001
"","","","","","","","","",352200
"","",22.0,"","","","","","",276200
"","","","","","","","","",377200
"","","","","","","","","",500001
"","","","","","","","","",218300
"","","","","","","","","",227300
-118.02,"","","","","",199.0,"","",252800
"","","","",718.0,"","","","",273600
"",34.14,"","","","","","","",242600
"","","","","","","","","",365900
"","","","","","","","","",430900
-118.02,"","","","","","","","",429000
"","",33.0,"","",995.0,"","","",445700
"","","","","","","","","",366000
"","","","","","","",3.8029,"",414800
"","","",1471.0,"",751.0,"","","",395100
"","","","","",870.0,"","","",408500
"","",34.0,"",460.0,1344.0,"","","",437400
"","","","","","","","","",161700
"","","","","","","","","",187300
"","","","","","","","","",222800
"","","","","","","","","",185600
"","","","","","","","","",178300
"","","","","","","","","",184100
"","","","","","","","","",235200
"","","","","","","","","",153000
"","","","","","","","","",167000
-118.0,"","","","",1131.0,"","","",178100
"","","","","","","","","",166900
"","","","","","","","","",158100
"","","","","","","","","",129400
"","","","","","","","","",130100
"","","","","","","","","",139200
"","","","","","","","","",175000
"","","","","","","","","",173800
-118.01,"","","","","","","","",212300
"","",43.0,"","","","","","",214800
"","","","","","","","","",278400
"","","","","","","","","",212200
"","","","","","","","","",211600
"","","","","","","","","",212200
"","","",1928.0,"","","","","",233700
"","","","","","","","","",226000
"","","","","","","","","",219000
"","","","","","","","","",233600
-118.03,"","","","","","","","",201700
"","","","","","","","","",223900
-118.03,"","","","","","","","",233100
"","","","","","","","","",416900
"","","","","","","","","",447100
"","","","","","","","","",500001
"","","","","",1779.0,"","","",426500
"","","","","","","","","",430200
"","","","","","","","","",445200
"","","","","","","","","INLAND",500001
"","","","","","","","","",500001
"","","","","","","","","",476700
"","","","","","","","","",248100
"","","","","","","","","",271500
"","","","","","","","","",275400
"","",48.0,"","","","","","",272400
"","","","","","","","","",239500
"","","",2603.0,"","","","","",248700
-118.04,"","","","","",406.0,4.8017,"",273800
"","","","","","",294.0,"","",272600
"","","","","","","","","",257100
"","","","","","",282.0,"","",283600
"","","","","","","","","",256700
"","","","","","","","","",260100
"","","","","","",426.0,"","",235300
"","","","","","","","","",248900
"","","","","","",416.0,"","",252200
-118.05,"","","","","","","","",274300
"","","","","","","","","",262500
"","","","","","","","","",265900
"","","","","","","","","",258100
"","","","","","","","","<1H OCEAN",251600
"","","","","","","","","",198100
"","","","","","","","","",202400
"","","","","","","","","",208800
"","","","","","","","","",207200
"","","","","","","","","",206800
"","","","","","","","","",183000
"","","","","","","","","",173300
-118.04,34.09,"","","","","","","",186000
"","","","","","","","","",146400
"","","","","","","","","INLAND",191800
"","","","","",2449.0,"","","",175200
"",34.09,"","","",1976.0,478.0,"","",170000
"",34.09,"","","",1152.0,323.0,"","",180900
"","","","","","","",2.4464,"",169600
"","","","","","","","","",176300
"","","","","","","","","",179200
"","","","","","","","","",181400
"",34.1,"","","","","","","",166300
"","","","","","","","","",195300
"","","","","","","","","",166300
"","",28.0,"","","","","","",175900
"","","","","","","","","",173600
"","","","","","","","","",181700
"","","","","","","","","",185100
"","","","",632.0,"","","","",164200
"","",37.0,"","","","","","",159200
"","","","","","","","","",162800
"","","","","","","","","",131300
"","","","","","","","","",138800
"","","","",1422.0,"","","","",143500
"","","","","","","","","",159200
"","","","",205.0,"","","","",180500
"","","","","","","","","<1H OCEAN",189100
"",34.08,"","","","","","","",201500
"","","","","","","","","<1H OCEAN",211900
"","","","","","","","","",207100
"","","","","","","","","",214600
"","","",4492.0,"","","","","",183100
"","","","","","","","","",184400
"","","","","","","","","",152000
"","","","","","","","","",162100
"",34.07,"","","","","","","",174000
"","","","","",2536.0,"","","",173100
"","","","","","","","","",182600
"","","","","","","","","",155400
"","","","","","","","","",166800
"","","","","","","","","",156300
"","",31.0,"","","","","","",170600
-118.03,"","","","",3537.0,"","","<1H OCEAN",135200
"","","","","","","","","",157800
"","","","","","","","","",153400
"","","","","","","","","",154200
"","","","","","","","","",176100
-118.05,"","","","","","","","",174500
"","","","","","","","","",162500
"","","","","","","","","",142000
"","",28.0,"","","","","","",173900
"","","","","","","","","",165900
"",34.07,"","",284.0,1062.0,"","","",199300
"","","","","","","","","",205500
"","","","",718.0,"","","","",168600
"","","","","","","","","",156800
"","","","","","","","","",162200
"","","","","","","","","<1H OCEAN",160300
"","","","","","","",2.5445,"",151400
"","","","","","","","","",137500
"","","","","","","","","",160600
"","","","","","","","","<1H OCEAN",165100
"","","","","",1098.0,"","","",161200
"","","","","","","","","",175000
"","","","","","","",2.2577,"",173800
"","","","","","","","","",156300
"","","","","","","","","",157500
"","","","","","","","","",142300
"","","","","","",368.0,"","",161700
"","","","","","","","","",167000
"","","","","","","","","",165800
"","","","","","","","","",158100
"",34.18,"","","","","","","",500001
"","","","","","","","","",454800
"","","","","","","","","",326100
"","","","","","","","","",326000
-118.1,"","","","","","","","",450000
"",34.19,"","","",620.0,"","","",483300
"","","","","","","","","",444100
"","",36.0,"","","","",6.827,"",359400
"","","","","","","",6.4288,"",295500
"","","","","","","","","",303900
"","","","","","","","","",274100
"","","","","","","","","",234000
"","","","","","","","","",240200
"","","",1621.0,365.0,"","","","",242200
"","","","","","","","","",201000
"","","","","","","","","",207400
"","",37.0,"","","","","","",210300
"","","","","","","","","",182100
"","","","","","","","","",184200
"","","","","",1422.0,"","","",238900
"","","","","","","","","",161600
"","","","","","","","","",160700
"","","","","","","","","",177900
"","","","","","","","","",176000
"","","","","","","","","",241700
"","","","","","","","","",500001
"","","","","","","","","",500001
"","","","","","","","","",415900
"","","","","","",302.0,"","",483700
"","","","","","","","","",500001
"","","","","","","","","",500001
"","","","","","","","","",443900
-118.21,"","","","","","","","",450800
"","","","","","","","","",500001
"","","","","","","","","",500001
"","","","","","","","","",500001
"","","","","","","","","",431800
"","","","","","","","","",500001
"","","","","","","","","",500001
"","","",1371.0,"","","","","",500001
"","","","","","","",15.0001,"",500001
"","","","","","","","","",500001
"","","","","","","","","",500001
"",34.16,"","",746.0,"","","","",500001
"",34.18,"","","","","","","",142100
"","","","","","","","","",127500
"","","","","","","","","",136100
"","",48.0,"",145.0,"","","","",135700
"","","","","","","",3.1741,"",163800
"","",44.0,"","","","","","",218800
"","","","","","",311.0,"","",154900
"",34.19,"","","",1641.0,436.0,"","",149200
"","","",2195.0,"","","","","",153500
"","","","","","","","","",166700
"","","","","","","","","",173100
"","","","","","","","","",234000
"","","","","","","","","",226500
"","","","","","","","","",237000
"","","","","","","","","",163100
"","","","","",902.0,"","","",300900
"","","","","","",490.0,"","",376000
-118.12,"","","","","","","","",352700
"","","","","","","","","",310900
"","","","","","","","","",279600
-118.1,"","","","","",202.0,"","",268100
"","","","","","",569.0,4.99,"",261600
"","","","","","","","","",234600
"","","","","","","","","",230600
"","","","","","","","","",309100
"","","","","","","","","",225000
"","","","","","",317.0,"","",315400
"","","","","","","","","",261500
"","","","","","","","","",175000
"","","","","","","","","",173100
"",34.17,"","","","","","","",166800
"","","","","","","","","",154400
"","","","","",1056.0,276.0,"","",146700
"","","","","","","","","",148800
"",34.16,"","","","","","","",181300
"","","",2471.0,529.0,"","","","",146600
"","","","","","","","","",178400
"","","","","","","","","",155400
"","","","","","","","","",230700
"","","","","","","","","",261800
"","","","","","","","","",500001
"","","","","","","","","",263000
"","","","","","","","","",153500
"","","","","","","","","<1H OCEAN",187500
"","","","","","","","","",500001
"","","","","","","","","",162500
"","","","","","",172.0,"","",137500
-118.14,"","","","","","","","",158000
"","","","","","","","","",142300
"","","","","",2135.0,"","","",148600
"",34.17,"","",280.0,"","","","",146400
"","","","","","","","","",200000
"","","","","","","","","",156300
"","","","","","","","","",205700
"","","","","","","","","",176700
"","","","","","","","","",141700
"","","","","","","","","",500001
-118.14,"","","","","","","","",175000
"","","","","","","","","",215400
"","","","","","","","","",188600
"","","","","","","","","",169500
"","","","","","","","","",155600
"","","","","","","",2.1763,"",168800
"","","","","","","","","<1H OCEAN",171400
"","","","","","","","","",173100
"","","","","","","","","",125000
"","","",2948.0,"","","","","",287900
"","","","","","","","","",250400
"","","","","","","","","",227900
"","","","","","","","","",215000
"","","","","","","","","INLAND",269300
"","","","","","","","","",283700
"",34.17,"","","","","","","",300500
"","","","","","","","","",222600
"","","","","","","","","",325600
"","","","","","","","","",320300
"","","","","","","","","",239900
"","","","","",1038.0,"","","",196100
"","","","","","","","","",184100
"","","","","","","","","",198200
"","","","","","","","","",241900
"","","",2863.0,"","","","","",330200
"","",32.0,978.0,"","","","","",199000
"","","",1442.0,"","","","","",177500
"","","","","",1713.0,"","","",242400
"","","","","","","","","",237500
"","","","","",268.0,"","","INLAND",205000
"","","","","","","","","",260100
"","",45.0,"","","","","","",321100
"","","","","","","","","",397500
"","","","","","","","","",369400
"","","","","","","","","",209200
"","","","","","","","","",260400
"","","","","","","","","",500001
"","","","","","","","","",218700
"","","","","","","","","",470800
"","","","",147.0,"","","","",500001
"","","","",279.0,733.0,"","","",500001
"","",42.0,"","","","","","",281100
"","","","","","","","","",373800
"","","","","","","","","",210900
"","","","","","","","","",324400
-118.11,"","","","","","",6.0948,"",358700
"","","","","","","","","",213200
"","","","","","","","","",434800
"","","","","","","","","<1H OCEAN",490400
"","","","","","","","","",217900
"","","","","","","","","",493200
"","","","","","","","","",210900
"","","","","","","","","",163900
"","","","","","","","","<1H OCEAN",225000
"","","","","","","","","",282300
-118.15,"","","","","","","","",258300
"",34.14,"","","","","","","",55000
"","","","","","","","","",187500
-118.16,"","","","","","","","",500001
"","","","","","","","","",500001
"","","","","","","","","",500001
"","","","","","","","","",477800
"","","","","","",420.0,"","",363000
"","","","","","","","","",360900
"","","","","","","","","",500001
"","","","","","","","","",314700
"","","","","","","","","",500001
"","","","","",924.0,"","","",500001
"","","","","","","","","<1H OCEAN",500001
-118.14,"","","","","",783.0,"","",251100
"","","","","","","","","",479700
"","","","","","","","","",215000
"","","","","","","","","",500001
"","","","","","","","","",500001
"","","","","","","","","",500001
"","",52.0,"","","","","","",500001
"","","","","","","","","",500001
"","","","","","",345.0,"","",500001
"","","",2742.0,"","","","","",500001
"","","","","","","","","",500001
"","","","","","","","","",500001
"","","","","","","","","",500001
"","","","","","","","","",500001
"","","","","","","","","",500001
"","","","","","","","","",500001
"","","","","","","","","",396700
"","","",1598.0,"","","","","",325000
"","","","","","","","","",342700
"","","","","","","","","",359900
"","","",3787.0,"","","","","",251200
"","","","","","","","","",228500
"","","","","","","","","",279900
"","","","","","","","","",272600
"","","","","","","","","<1H OCEAN",264100
"","","","","","","","","",270500
"","","","","",1627.0,"","","",270700
"","","","","","","","","",225000
"","","","","","","","","",257200
"","","","","","",354.0,"","",285300
"","","",2830.0,"","","","","<1H OCEAN",214600
"","","","","",1231.0,"","","",316800
"",34.11,"","","","","","","",414800
"","","","","","","","","",280000
"","","","","","","","","<1H OCEAN",351400
"","","","","","","","","",352200
"","","","","","","","","",292900
"","","","","","","","","",359600
"","","","","","","","","",282600
"","","","","","","","","",306300
"","","",2742.0,"","","","","<1H OCEAN",197500
"","","","","",2773.0,"","","",188200
"","","","","","","","","",214100
"","","","","",2622.0,"","","",208700
"","","","","","","","","",351100
"","","","","","","","","",252400
"","","","","",2290.0,"","","",258400
"","","","","","","","","",444500
"","","","",823.0,"","","","",419100
"","","","","",930.0,"","","",469100
"","","","","","","","","",364800
"","","","","",363.0,"","","",352800
"","","","","","","","","",319700
"","","","","","","","","",350000
"","","","","","","","","",204500
"","","","","","","","","",500000
"","","","","","","","","",435100
"","","",2246.0,"","","","","",354700
"","","","","","","","","",309300
"","","","","","","","","",364900
"","","","","","","","","",364400
"","","","","","","","","",263600
"","","","","","","","","",278900
"","","","","","","","","",381400
"","","","","","","","","",477300
"","","","","","","","","",231000
"","","","","","","","","",192800
