"cap-shape","cap-surface","cap-color","bruises%3F","odor","gill-attachment","gill-spacing","gill-size","gill-color","stalk-shape","stalk-root","stalk-surface-above-ring","stalk-surface-below-ring","stalk-color-above-ring","stalk-color-below-ring","veil-type","veil-color","ring-number","ring-type","spore-print-color","population","habitat","target"
"","f","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","f","","","","","o","","k","","","e"
"","f","","","","","","","","","","","","","","p","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","y","","e"
"","","","","","","","b","","","","","","","","","w","","","","","","e"
"","f","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","c","","","","","","","","","","","","","","","","p"
"","","","","","","","","","t","","","","","","","","","","","","","e"
"","","","f","","","","","","","","","","","","","","","","","","","e"
"","f","","","","","","","","","","s","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","p"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","p","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","e","","","","","","","","","","","","e"
"","","n","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","p","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","k","","","e"
"","","","","","","","","","","","","","","","","","","","k","","g","e"
"","y","w","t","","","","","","","","","","","","","","","","n","","","e"
"","","g","","","","","","","","","","","","","p","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","n","","","","","","","","","f","","","","","","","","","","","e"
"f","","","","","","","","","","","","","","","","","","","k","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","f","","","w","","","","","","","","","","","","","","","","e"
"b","","","","","","","","","","","","","w","","","","","","","n","","e"
"","","","","","","","","","","","","","","","","","","","k","","","p"
"","","n","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","g","e"
"","","","","","","","","","","","","","","","","","","","","a","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","c","","","","","","","w","w","","w","","","","","","p"
"","","","","","","","","","","","","","","w","","w","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","p","","","","","","","p"
"","","n","f","","","","","","","","","","","","","","","","","a","","e"
"","","","","","","","","","","","","","","","","","o","","k","","","e"
"","","","","","f","","","","","","","","","","","","","","k","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","p"
"","","w","","","f","","","h","t","e","","","","","","w","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"x","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","p"
"","","w","","","","","","","","","","","","w","","","","","","","","e"
"","","","","","","","","","","","","","","","","w","","","","","","e"
"","","","","","","","","","","","","","","","","w","","","","","","p"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","w","","","","","","","","","e"
"","","y","","","","","","","","","","","","","","","","","","","","e"
"","","","f","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","k","","","e"
"f","","","","","","","","","e","","","","","","","","","p","n","","","p"
"","","","","","","","","","","","","","","","","","","","","","g","e"
"","","","","","","","","","","","","","","","","","","","n","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","f","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","n","","","","","","w","","","","","","","","e"
"","","","f","","","","","k","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","w","","w","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","e","","s","","","","p","","","","","","","p"
"","","","","n","","","","","","","","","","","","","","","","","","e"
"","","","f","","f","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","w","","","","","","e"
"x","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","f","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","k","","","","","","","","","","","","","","e"
"","","","t","","","","","","t","","","","","","","","o","","","","","e"
"","","","","","","","","p","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","n","t","","","","","","","","","s","","","","","","","","","","p"
"","","","","","","","","","","","","","","","","","","","","","","p"
"","s","","f","","","","","","t","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"f","","","","","","","","","","","","","","","","","","e","","","","e"
"","","","","","","","","","","","","","w","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","p"
"","","","","","","","","","","c","s","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","p","","","","","","","e"
"","","n","","","","","","","","","s","","","","","","","","","","","p"
"","","","","","","","b","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","w","","","n","","","e"
"","","","","n","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","n","","e","","","","","","","","","","","","p"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","w","","p","","","","n","","","e"
"","","","","","","","","","","","f","","","","","","","","","","","e"
"","","","t","","","c","n","","","","","","","","","","","","","","","p"
"","","","","","","","","","","","","","","","","w","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","w","","","","","","p"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","p","","","","","","","e"
"","f","","","","","","","","","","","","","","","","","","","","d","e"
"","","","","","","","","p","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","t","","","","","","","","","e","","","","e"
"","","","","","","","","","","","","","","","","","","","","","d","e"
"","","g","","","","","","","","b","","","","","","","o","","","","","e"
"","","","","","f","","","p","","","","","","","","","","","n","","","e"
"","","","","p","","","n","","","","","","","","","","","","","","","p"
"","","","","n","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","n","","","","","","","","","","","","","","p"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","o","","","","","p"
"","","","","","","","","","","","","","","","","","","","","a","","e"
"","","","","","","","","","","","","","","","","","","e","","","","e"
"","","","t","","","","","","","","","","","","p","","","p","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","s","","e"
"","","","","","","","","","","","","","","w","","","","","","","","p"
"","","n","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"f","","","","","","","","","","","","s","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","f","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","n","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"x","","g","","","","","","","","","","","","g","p","","","","","","","e"
"","","","","","","","","","","","s","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","g","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","y","","","","","","","","t","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","w","","","","","","","","e"
"","","","","","","","","","","b","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","w","","","","","","","","","","","","","","","","e"
"","f","","","","","w","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","p"
"","y","","","","","","","","","","","","","","","","","","","","d","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","t","","","","","","","","","","","","","e"
"","","","","n","f","","","","","","","","","","p","","","","","","","e"
"","","","t","","","","b","","","","","","","","","","","","","","","e"
"","","","t","","","","","","","b","","","","","","","","","k","","","e"
"","","","","","","","","","","","","","","","","","o","","n","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"x","","","t","","","","","","","","","","","","","w","","","","v","","e"
"","","","","","","c","","","","","","","","w","","","o","","","","","e"
"","","","t","","","","","","","","","","","","","","","","","y","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","p","","","","","v","","p"
"","","","","","","","","h","","","","","","","","","","","","","","e"
"x","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","s","","","","","","","k","","","e"
"","","","","","","","","","","","","","","","p","","","","","","","e"
"","","","","","f","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","t","","","s","","","","","","","","","d","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","o","","","","","e"
"","","","","","","","","","","","s","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","w","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","g","e"
"","","","","","","","","","","","s","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","n","","","","","","","","","","","","","","","","","d","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"x","","","","","","","","","","b","","","","","","","","","","","","e"
"","","","","","","w","","","","","","","","w","","","","","","","","e"
"","","","","","","","b","","","","","","w","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","n","","","","","","","","","","","","","","e","","a","","e"
"","","","","","","","","","","","s","","","","","","","","","","d","e"
"","","","","","","","","","","","","","","","","w","","","","","","e"
"","f","","","","","","","w","t","","","","","","","","o","p","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","p","","","","","a","","e"
"","","","","","","","","","","","","","","","","w","o","","","","","p"
"f","","","","","","","","","","","","","","","","","","","","v","","e"
"","","","","","","","","","","","","","","","","","","p","n","","","e"
"","","","","n","","","","","","","","","","","","","","","","","","e"
"","","","","n","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","b","","","","","s","","","","","","","","","","e"
"","","","","","","","","","","","","","w","","","","","","","","","e"
"","","","","","","","","","","b","s","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","b","","","","","","","","","","","","","","","e"
"","","","","","","","","","","e","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","f","","","","","","","","w","","","","","","","","","e"
"","f","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","t","e","","","","","","","","","","","","e"
"","","","","n","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","b","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","p","","","","","","","e"
"","","","","","","","","","","","f","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","v","","e"
"","","","","","","c","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","p","","","","","","","e"
"","","","f","","","","","","","","","","","","p","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","p"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","t","","","","","","","","","","","","","","","","","","","e"
"","f","","","","","","b","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","p","","","","","","","e"
"","","","","","","w","","","","","f","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","b","","","","","","","","","","","","","v","","e"
"","","","","","","","","","","","","f","","","p","","","","","","","e"
"","","","","","","","","","","","","","w","","","","","","","","","e"
"","","","","","","","","","","","","f","","","","w","","","","","","e"
"","s","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","p"
"b","","","","","","","","","","","","","","","","","","","n","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","w","","","","","","e"
"","","","","","","","","","","e","","","","","","","","","","","","e"
"","","","","n","","","","","","","","","","","","","","","","","","e"
"","","w","t","","","","","","","","","","","","","","","","","","","e"
"","","","","","f","","","","","","","","","w","","","","","","","","e"
"","","","","","","","","","","","","s","","","p","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","p","","","","","","","","","","","","","","e"
"","","","","","","","","","","","s","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","s","","","","","","","","","","","","","","","","o","","","","","e"
"","","","","","f","","","","","","s","","","","","","","","","","u","p"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","t","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"x","","","","","","","","","","","","","","","p","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","v","","e"
"","","","","","f","","","","","","","","g","","","","","p","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","k","","","e"
"","","","","","","","","","","","","s","","","","","","","k","","","p"
"","","","","","","","","k","","","","","","","","w","","","","","","e"
"","","","","","","","","","","","","s","","","","","","","","","","e"
"","","","","","","","","","","","","","","","p","","","","","","d","e"
"","","","","","","","","","e","","s","","","","","w","","","n","s","","p"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","w","","","","o","","","","","e"
"","","","","","","","","","","e","","","w","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","f","","","k","t","","","","","","","","","","","","","e"
"","","","","n","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","s","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","s","","e"
"","","n","","","","","","","","","s","","","","","","","","","","","p"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","n","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","p"
"","","","","","","","","","","","","","","","","","","","","v","","e"
"","","","","","","","","","","","","","","","","w","","","","","","e"
"","","","","","","","","","","","","","w","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","w","","","","","","","","","","","","","","","","","","","","e"
"x","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"x","","","t","","","","b","","","","","","","","","","","","","","","e"
"","","","","","","","b","","","","","","g","w","p","w","","","","","","e"
"","","","","","","","","","","e","","","","","","","","","","","","e"
"","","","","p","","","","","","","","","w","","","","","","","","","p"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","u","p"
"","","","","","","","","","","","","","","","","","","","","","","p"
"","","","","","","c","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","p","","","","","","g","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","n","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","k","","","","","","","","","","","","","","e"
"","","","","n","","","b","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","g","","","","","","","","","e"
"","","","","","","c","","","","","","","","","","","","","","v","","e"
"","","","","","","","","","t","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","p","","","","","","","e"
"","","","","","","","","","","","","","w","","","","","","","","","p"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","c","","","","","","","","","","","","","","","","p"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","e","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","v","","p"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","n","","","","","","","","","","","","","","","","","","e"
"","","","","","f","","","","","","","","","","","","","","","","","e"
"","","","","","f","","","","","","","","","","","","","","","a","","e"
"","","","","","","","","","","","","","","","","","o","","","","","e"
"","","","","","","","","","","e","","","","","","","","","","","","e"
"f","","","","","","","","h","","","","","","","","","","","","","","e"
"","","","","","","","n","","","","","","","","","","o","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","y","","e"
"","","","","","","","","","","b","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","g","e"
"","","","","","","","","","","","","","","","","","","","","","d","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","p","","","","","","","","e"
"","","","f","","","","","","t","","f","","","w","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","y","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","t","n","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","k","","","e"
"","","","t","","","","b","","","","","","","","","","o","","","","","e"
"","","","","","","","","","","","","","","","","","","","n","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","e","","","","e"
"","","","","","","","","","","","","","","","","","","","k","","","e"
"","","","","","","","","","","","","s","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","t","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","f","","","","","","","","n","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","p","","","","","","","e"
"","","","","","","c","","","","","","","","","","","","","","","","e"
"","","","","","","c","","","","","","","","","","","","","","","","e"
"","","","","","","","b","","","","","","","","p","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","s","","","","","","","","y","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","w","","","","","","","m","e"
"","","","","","","","","","","","","","w","","","","","","","","","e"
"","","","","","","w","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","n","","","e"
"","","","f","","","","","","","","","","","","","","","","k","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","s","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","o","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","m","e"
"","","","","","","","b","","","","","","","","","","","","","","","e"
"","","","","","","c","","","e","","","","","","","","","","","","","p"
"","","","","","","","","","","","","","","","","","","","","s","","e"
"","","","","","","","","","","","","","","w","","","","","","","","e"
"","","w","","","","","","","","","","","","w","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","s","","","","","","","","","","p"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","c","","","","","","","","","","","","","","","","e"
"","","","","","","c","","","","","","","","","","","","","k","","","e"
"","","g","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","p","","","","","","","","e"
"","","","","","","","","","","","","","p","","p","","","","","","","e"
"","","","","","","","","","","","","","","w","","","","","","","","p"
"","","","","","","","","k","","","","","","","","","","","","","","e"
"","","","t","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","w","","","","","","e"
"","","","","","","","","","","","f","f","","","","","","","","","","e"
"","","e","","","","","b","","","","","","","p","","w","","","","","","e"
"","","","","n","","","b","","","","f","","","","","","","e","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","w","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","e","","","","","","","","","","","","e"
"","","","","","","c","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","b","","","","","","","","","","y","d","e"
"","","","","","f","","","","","","","s","","","","","","","","","","p"
"","","","","n","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","e","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","f","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","s","","","","","","","","","","e"
"f","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","p","","","e","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","p"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","g","","","","","","","t","b","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","o","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","t","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","t","","","","","","","","","","","","","e"
"x","","","","","","","","","","","","","","","","w","","","","","","e"
"","","","","","","","b","","","","","s","","","","","","","","","","e"
"","f","","","","","","","","","b","","","","","","","","","","v","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","s","w","","","","","","w","","","","","","","p","","","","","","","p"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","p","","","","e"
"","","","","","","","","","","","","","","","","","o","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","p","","","","e"
"","","","","","","","","","","","","s","","","","","","","k","","","e"
"","","","","","","","","u","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","o","","","","","e"
"","","","t","","","","","","","","","","","w","","","","","","","","e"
"f","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","s","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","v","d","e"
"","","","","n","","c","","","t","","","","","","","","","","","","","e"
"","","","","n","","","","","","","","","g","","","","","","","","","e"
"","","","t","","","","","","","","","s","","","","","","","","","","e"
"","","","","","","","","","","","","","","","p","","","","","","","p"
"","","","","p","","","","","","","","","","","","","","","","","","p"
"","","","","","","","","","","","","","","w","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","p","","","","e"
"","","","","","","","","","","","","","","","","","","","n","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","y","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","c","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","g","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","s","","","","","","","","","d","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","w","","","","","","","","e"
"","y","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","g","","","o","","","","d","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","n","","","","","","","","","","","","","","e"
"","","n","","","","","","","","","","","","","","","","","","","","p"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","o","","","","","p"
"x","","","","","","","","u","","","","","","","","","","","k","","","e"
"","","","","","","c","","","","","","","","","","w","","","","","","e"
"","","","","","","","b","","","","","","","","p","","","","","","","e"
"","","e","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","b","","","","","","","","","","","","","","","e"
"","","","","","","c","","","","","","","","","","","","","","","","e"
"","","","t","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","o","","","v","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","f","c","","","","","","","","","","","","","","","d","e"
"","","","t","","","","","p","","","","","","w","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","p","","","","e"
"","","","","","","","","","","","","","","p","","","","","k","","","e"
"","","","","","","","","","","","","","","","","","","","","","d","e"
"","","","","","","","","","t","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","k","","","e"
"","","","","","","","","p","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","o","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","t","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","b","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","p"
"","","","","","","","","","t","","","","","","","","","","","y","","e"
"","","","","","","","","","","","","","","g","","","","p","","","","e"
"","","","","","","","","u","","","","","","","","","","","","","","e"
"","","","","","","","b","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","g","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","k","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","f","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","d","e"
"","","","","","","","","","","","","","","p","","","","","","","","e"
"","","","","","","","","","","b","","","","","","","","p","","","","e"
"","","","","n","","c","","","","","","","p","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","t","","","","","","","","","","","","","e"
"f","","","","","","","","","","","","","","","","w","","","","","","e"
"","","","","","","","b","","","b","","","","","","","","p","","","","e"
"","","","","","","","b","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"f","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","a","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","t","","","","","","","","","","","","","","","","","","","e"
"f","f","","","","","","","","","","","","","g","","","","","","","","e"
"","","","","","","","","","","","","","","","","","","","","","","e"
"","","","","","","","","","","","","","w","","","","","","","","","e"
